kind,study,workload,seed,left,right,review_ticks,risk,agents,loss_difference,incorrect_difference,loss_per_job_difference,lower_bound,upper_bound,paired_jobs,primary_action_differences,secondary_action_differences,different_observations,identical_request_primary_differences
policy,core,original,405,original|a3|s2|pooled|delay|lambda0,original|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
policy,core,original,406,original|a3|s2|pooled|delay|lambda0,original|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
policy,core,original,407,original|a3|s2|pooled|delay|lambda0,original|a3|s2|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,400,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,401,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,402,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,403,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,404,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,405,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,406,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,407,competition|a3|s1|analytical|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,400,competition|a3|s1|analytical|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,401,competition|a3|s1|analytical|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,402,competition|a3|s1|analytical|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
risk,core,competition,403,competition|a3|s1|analytical|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,404,competition|a3|s1|analytical|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,analytical,3,-4.0,-1,-0.6666666666666666,-4.0,-4.0,6,0,0,0,0
risk,core,competition,405,competition|a3|s1|analytical|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
risk,core,competition,406,competition|a3|s1|analytical|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,1,0,1,1
risk,core,competition,407,competition|a3|s1|analytical|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
risk,core,competition,400,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,401,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,402,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,403,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,404,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,405,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,406,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,407,competition|a3|s1|pooled|delay|lambda0,competition|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,400,competition|a3|s1|pooled|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,401,competition|a3|s1|pooled|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,402,competition|a3|s1|pooled|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,403,competition|a3|s1|pooled|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,404,competition|a3|s1|pooled|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,405,competition|a3|s1|pooled|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,406,competition|a3|s1|pooled|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,1,0,1,1
risk,core,competition,407,competition|a3|s1|pooled|greedy|lambda0,competition|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,400,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,401,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,402,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,403,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,404,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,analytical,3,-4.0,-1,-0.6666666666666666,-4.0,-4.0,6,0,0,0,0
risk,core,competition,405,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
risk,core,competition,406,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,407,competition|a3|s2|analytical|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,400,competition|a3|s2|analytical|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,401,competition|a3|s2|analytical|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,402,competition|a3|s2|analytical|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
risk,core,competition,403,competition|a3|s2|analytical|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,404,competition|a3|s2|analytical|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,405,competition|a3|s2|analytical|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
risk,core,competition,406,competition|a3|s2|analytical|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,407,competition|a3|s2|analytical|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
risk,core,competition,400,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,401,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,402,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,403,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,404,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,405,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,406,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,407,competition|a3|s2|pooled|delay|lambda0,competition|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,400,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,401,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,402,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,403,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,404,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,405,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,406,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,competition,407,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,400,original|a3|s1|analytical|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,401,original|a3|s1|analytical|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
risk,core,original,402,original|a3|s1|analytical|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,403,original|a3|s1|analytical|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
risk,core,original,404,original|a3|s1|analytical|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,analytical,3,-3.0,0,-0.4999999999999998,-3.0,-3.0,6,0,0,3,0
risk,core,original,405,original|a3|s1|analytical|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,406,original|a3|s1|analytical|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,407,original|a3|s1|analytical|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,400,original|a3|s1|analytical|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,401,original|a3|s1|analytical|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,402,original|a3|s1|analytical|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,403,original|a3|s1|analytical|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,1,3,0
risk,core,original,404,original|a3|s1|analytical|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,analytical,3,-3.0,0,-0.4999999999999998,-3.0,-3.0,6,0,0,3,0
risk,core,original,405,original|a3|s1|analytical|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,406,original|a3|s1|analytical|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,407,original|a3|s1|analytical|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,400,original|a3|s1|pooled|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,401,original|a3|s1|pooled|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,402,original|a3|s1|pooled|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,403,original|a3|s1|pooled|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,404,original|a3|s1|pooled|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,405,original|a3|s1|pooled|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,406,original|a3|s1|pooled|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,407,original|a3|s1|pooled|delay|lambda0,original|a3|s1|frozen|delay|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,400,original|a3|s1|pooled|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,401,original|a3|s1|pooled|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,402,original|a3|s1|pooled|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,403,original|a3|s1|pooled|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,404,original|a3|s1|pooled|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,405,original|a3|s1|pooled|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,406,original|a3|s1|pooled|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,407,original|a3|s1|pooled|greedy|lambda0,original|a3|s1|frozen|greedy|lambda0,1,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,400,original|a3|s2|analytical|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,401,original|a3|s2|analytical|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
risk,core,original,402,original|a3|s2|analytical|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,403,original|a3|s2|analytical|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,1,2,0
risk,core,original,404,original|a3|s2|analytical|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,analytical,3,-3.0,-1,-0.5,-3.0,-3.0,6,0,0,3,0
risk,core,original,405,original|a3|s2|analytical|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,406,original|a3|s2|analytical|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,407,original|a3|s2|analytical|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,400,original|a3|s2|analytical|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,401,original|a3|s2|analytical|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,402,original|a3|s2|analytical|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,403,original|a3|s2|analytical|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,1,2,0
risk,core,original,404,original|a3|s2|analytical|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,analytical,3,-3.0,-1,-0.5,-3.0,-3.0,6,0,0,3,0
risk,core,original,405,original|a3|s2|analytical|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,406,original|a3|s2|analytical|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,407,original|a3|s2|analytical|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,analytical,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,400,original|a3|s2|pooled|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,401,original|a3|s2|pooled|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,402,original|a3|s2|pooled|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,403,original|a3|s2|pooled|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,404,original|a3|s2|pooled|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,405,original|a3|s2|pooled|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
risk,core,original,406,original|a3|s2|pooled|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,407,original|a3|s2|pooled|delay|lambda0,original|a3|s2|frozen|delay|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,400,original|a3|s2|pooled|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,401,original|a3|s2|pooled|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,402,original|a3|s2|pooled|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,403,original|a3|s2|pooled|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,404,original|a3|s2|pooled|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,405,original|a3|s2|pooled|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,406,original|a3|s2|pooled|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
risk,core,original,407,original|a3|s2|pooled|greedy|lambda0,original|a3|s2|frozen|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,0,0
