blocked_unresolved,bundle_id,completed_reviews,corrections,expired_useful_opportunities,greedy_search_different_heads,multi_eligible_dispatches,operational_loss,policy,replicate,review_busy_ticks,review_duration,review_utilization,service_failure_loss,status,task_completed,total_waiting_ticks,unstaged_failures,variant,wrong_transaction_loss,wrong_transactions,planning_seconds,max_planning_seconds
0,stage6_03,2,1,0,0,0,4,search,0,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,7.028295658528805e-05,3.832194488495588e-05
0,stage6_03,0,0,1,0,0,12,no_review,0,0,2,0.0,8,completed,1,0,1,complexity_time,4,1,0.0001199239632114768,3.805989399552345e-05
0,stage6_03,2,1,0,0,0,4,fcfs,0,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,4.7214794903993607e-05,2.258399035781622e-05
0,stage6_03,2,1,0,0,0,4,edf,0,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,6.917689461261034e-05,4.2221974581480026e-05
0,stage6_03,1,0,0,0,0,8,uncertainty,1,1,1,0.16666666666666666,8,completed,1,0,2,reference,0,0,4.0637911297380924e-05,2.2724037989974022e-05
0,stage6_03,1,0,0,0,0,8,greedy,1,1,1,0.16666666666666666,8,completed,1,0,2,reference,0,0,2.996833063662052e-05,1.8748105503618717e-05
0,stage6_03,1,0,0,0,0,8,search,1,1,1,0.16666666666666666,8,completed,1,0,2,reference,0,0,3.319710958749056e-05,2.1526007913053036e-05
0,stage6_03,0,0,0,0,0,8,no_review,1,0,1,0.0,8,completed,1,0,2,reference,0,0,7.122009992599487e-05,1.6178935766220093e-05
0,stage6_03,1,0,0,0,0,8,fcfs,1,1,1,0.16666666666666666,8,completed,1,0,2,reference,0,0,2.8326059691607952e-05,1.6745994798839092e-05
0,stage6_03,1,0,0,0,0,8,edf,1,1,1,0.16666666666666666,8,completed,1,0,2,reference,0,0,2.6150955818593502e-05,1.7201993614435196e-05
0,stage6_03,1,0,0,0,0,8,uncertainty,1,2,2,0.3333333333333333,8,completed,1,0,2,reference,0,0,3.1867995858192444e-05,1.8998980522155762e-05
0,stage6_03,1,0,0,0,0,8,greedy,1,2,2,0.3333333333333333,8,completed,1,0,2,reference,0,0,2.608797512948513e-05,1.8108985386788845e-05
0,stage6_03,1,0,0,0,0,8,search,1,2,2,0.3333333333333333,8,completed,1,0,2,reference,0,0,3.3325981348752975e-05,2.1076062694191933e-05
0,stage6_03,0,0,0,0,0,8,no_review,1,0,2,0.0,8,completed,1,0,2,reference,0,0,7.399299647659063e-05,1.6309903003275394e-05
0,stage6_03,1,0,0,0,0,8,fcfs,1,2,2,0.3333333333333333,8,completed,1,0,2,reference,0,0,2.5822198949754238e-05,1.6271020285785198e-05
0,stage6_03,1,0,0,0,0,8,edf,1,2,2,0.3333333333333333,8,completed,1,0,2,reference,0,0,2.7849106118083e-05,1.836707815527916e-05
0,stage6_03,1,0,0,0,0,8,uncertainty,1,1,1,0.16666666666666666,8,completed,1,0,2,approve_block,0,0,5.069398321211338e-05,2.4017994292080402e-05
0,stage6_03,1,0,0,0,0,8,greedy,1,1,1,0.16666666666666666,8,completed,1,0,2,approve_block,0,0,4.89518279209733e-05,3.0630966648459435e-05
0,stage6_03,1,0,0,0,0,8,search,1,1,1,0.16666666666666666,8,completed,1,0,2,approve_block,0,0,4.422303754836321e-05,3.1311996281147e-05
0,stage6_03,0,0,0,0,0,8,no_review,1,0,1,0.0,8,completed,1,0,2,approve_block,0,0,7.004360668361187e-05,1.6029924154281616e-05
0,stage6_03,1,0,0,0,0,8,fcfs,1,1,1,0.16666666666666666,8,completed,1,0,2,approve_block,0,0,4.174932837486267e-05,2.8454000130295753e-05
0,stage6_03,1,0,0,0,0,8,edf,1,1,1,0.16666666666666666,8,completed,1,0,2,approve_block,0,0,2.9356218874454498e-05,1.791701652109623e-05
0,stage6_03,1,0,0,0,0,8,uncertainty,1,2,2,0.3333333333333333,8,completed,1,0,2,approve_block,0,0,2.9600108973681927e-05,1.8780003301799297e-05
0,stage6_03,1,0,0,0,0,8,greedy,1,2,2,0.3333333333333333,8,completed,1,0,2,approve_block,0,0,2.9551098123192787e-05,1.9185012206435204e-05
0,stage6_03,1,0,0,0,0,8,search,1,2,2,0.3333333333333333,8,completed,1,0,2,approve_block,0,0,4.0955026634037495e-05,2.275302540510893e-05
0,stage6_03,0,0,0,0,0,8,no_review,1,0,2,0.0,8,completed,1,0,2,approve_block,0,0,7.098412606865168e-05,1.590896863490343e-05
0,stage6_03,1,0,0,0,0,8,fcfs,1,2,2,0.3333333333333333,8,completed,1,0,2,approve_block,0,0,3.094703424721956e-05,1.6925972886383533e-05
0,stage6_03,1,0,0,0,0,8,edf,1,2,2,0.3333333333333333,8,completed,1,0,2,approve_block,0,0,3.0886149033904076e-05,1.9129016436636448e-05
0,stage6_03,1,0,0,0,0,8,uncertainty,1,1,1,0.16666666666666666,8,completed,1,0,2,complexity_time,0,0,3.364903386682272e-05,1.8908060155808926e-05
0,stage6_03,1,0,0,0,0,8,greedy,1,1,1,0.16666666666666666,8,completed,1,0,2,complexity_time,0,0,3.2039824873209e-05,1.988897565752268e-05
0,stage6_03,1,0,0,0,0,8,search,1,1,1,0.16666666666666666,8,completed,1,0,2,complexity_time,0,0,3.955722786486149e-05,2.7927104383707047e-05
0,stage6_03,0,0,0,0,0,8,no_review,1,0,1,0.0,8,completed,1,0,2,complexity_time,0,0,7.348041981458664e-05,1.6111996956169605e-05
0,stage6_03,1,0,0,0,0,8,fcfs,1,1,1,0.16666666666666666,8,completed,1,0,2,complexity_time,0,0,2.905796281993389e-05,1.7823069356381893e-05
0,stage6_03,1,0,0,0,0,8,edf,1,1,1,0.16666666666666666,8,completed,1,0,2,complexity_time,0,0,3.094493877142668e-05,1.8524937331676483e-05
0,stage6_03,1,0,0,0,0,8,uncertainty,1,2,2,0.3333333333333333,8,completed,1,0,2,complexity_time,0,0,3.362807910889387e-05,2.074195072054863e-05
0,stage6_03,1,0,0,0,0,8,greedy,1,2,2,0.3333333333333333,8,completed,1,0,2,complexity_time,0,0,2.8628972359001637e-05,1.8925988115370274e-05
0,stage6_03,1,0,0,0,0,8,search,1,2,2,0.3333333333333333,8,completed,1,0,2,complexity_time,0,0,3.436184488236904e-05,2.3232889361679554e-05
0,stage6_03,0,0,0,0,0,8,no_review,1,0,2,0.0,8,completed,1,0,2,complexity_time,0,0,7.046305108815432e-05,1.65329547598958e-05
0,stage6_03,1,0,0,0,0,8,fcfs,1,2,2,0.3333333333333333,8,completed,1,0,2,complexity_time,0,0,2.6989029720425606e-05,1.6841921024024487e-05
0,stage6_03,1,0,0,0,0,8,edf,1,2,2,0.3333333333333333,8,completed,1,0,2,complexity_time,0,0,2.6494148187339306e-05,1.7793034203350544e-05
0,stage6_03,2,1,0,0,0,4,uncertainty,2,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,5.2449991926550865e-05,2.35079787671566e-05
0,stage6_03,2,1,0,0,0,4,greedy,2,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,5.0295726396143436e-05,2.202496398240328e-05
0,stage6_03,2,1,0,0,0,4,search,2,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,6.117008160799742e-05,2.8785085305571556e-05
0,stage6_03,0,0,1,0,1,12,no_review,2,0,1,0.0,8,completed,1,0,1,reference,4,1,0.00010892003774642944,2.7481000870466232e-05
0,stage6_03,2,1,0,0,0,4,fcfs,2,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,4.413491114974022e-05,2.0612962543964386e-05
0,stage6_03,2,1,0,0,0,4,edf,2,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,4.527205601334572e-05,1.9951025024056435e-05
0,stage6_03,2,1,0,0,0,4,uncertainty,2,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,7.177505176514387e-05,4.449603147804737e-05
0,stage6_03,2,1,0,0,0,4,greedy,2,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,5.261984188109636e-05,2.6523019187152386e-05
0,stage6_03,2,1,0,0,0,4,search,2,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,7.54079082980752e-05,4.4959946535527706e-05
0,stage6_03,0,0,1,0,0,12,no_review,2,0,2,0.0,8,completed,1,0,1,reference,4,1,0.00010145595297217369,2.1743937395513058e-05
0,stage6_03,2,1,0,0,0,4,fcfs,2,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,4.812516272068024e-05,2.209702506661415e-05
0,stage6_03,2,1,0,0,0,4,edf,2,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,5.7845842093229294e-05,3.0255992896854877e-05
1,stage6_03,2,0,0,0,0,8,uncertainty,2,2,1,0.3333333333333333,8,completed,1,0,1,approve_block,0,0,5.157699342817068e-05,2.2588996216654778e-05
1,stage6_03,2,0,0,0,0,8,greedy,2,2,1,0.3333333333333333,8,completed,1,0,1,approve_block,0,0,5.88900875300169e-05,2.7232104912400246e-05
1,stage6_03,2,0,0,0,0,8,search,2,2,1,0.3333333333333333,8,completed,1,0,1,approve_block,0,0,6.485078483819962e-05,2.89019662886858e-05
0,stage6_03,0,0,1,0,1,12,no_review,2,0,1,0.0,8,completed,1,0,1,approve_block,4,1,0.00011581217404454947,3.18021047860384e-05
1,stage6_03,2,0,0,0,0,8,fcfs,2,2,1,0.3333333333333333,8,completed,1,0,1,approve_block,0,0,4.567310679703951e-05,1.969595905393362e-05
1,stage6_03,2,0,0,0,0,8,edf,2,2,1,0.3333333333333333,8,completed,1,0,1,approve_block,0,0,4.8231217078864574e-05,2.1566986106336117e-05
1,stage6_03,2,0,0,0,0,8,uncertainty,2,4,2,0.6666666666666666,8,completed,1,1,1,approve_block,0,0,6.246613338589668e-05,3.22581036016345e-05
1,stage6_03,2,0,0,0,0,8,greedy,2,4,2,0.6666666666666666,8,completed,1,1,1,approve_block,0,0,5.234312266111374e-05,2.5289016775786877e-05
1,stage6_03,2,0,0,0,0,8,search,2,4,2,0.6666666666666666,8,completed,1,1,1,approve_block,0,0,7.662002462893724e-05,4.281802102923393e-05
0,stage6_03,0,0,1,0,0,12,no_review,2,0,2,0.0,8,completed,1,0,1,approve_block,4,1,0.0001242128200829029,4.3610925786197186e-05
1,stage6_03,2,0,0,0,0,8,fcfs,2,4,2,0.6666666666666666,8,completed,1,1,1,approve_block,0,0,6.937608122825623e-05,4.171603359282017e-05
1,stage6_03,2,0,0,0,0,8,edf,2,4,2,0.6666666666666666,8,completed,1,1,1,approve_block,0,0,4.5999069698154926e-05,2.1461048163473606e-05
0,stage6_03,2,1,0,0,0,4,uncertainty,2,3,1,0.5,4,completed,2,1,1,complexity_time,0,0,6.331002805382013e-05,3.397196996957064e-05
0,stage6_03,2,1,0,0,0,4,greedy,2,3,1,0.5,4,completed,2,1,1,complexity_time,0,0,5.7571916840970516e-05,3.2212003134191036e-05
0,stage6_03,2,1,0,0,0,4,search,2,3,1,0.5,4,completed,2,1,1,complexity_time,0,0,6.54709292575717e-05,3.5954988561570644e-05
0,stage6_03,0,0,1,0,0,12,no_review,2,0,1,0.0,8,completed,1,0,1,complexity_time,4,1,0.00010479404591023922,2.6839086785912514e-05
0,stage6_03,2,1,0,0,0,4,fcfs,2,3,1,0.5,4,completed,2,1,1,complexity_time,0,0,5.530205089598894e-05,2.940394915640354e-05
0,stage6_03,2,1,0,0,0,4,edf,2,3,1,0.5,4,completed,2,1,1,complexity_time,0,0,4.9296184442937374e-05,2.3392029106616974e-05
0,stage6_03,1,0,1,0,0,12,uncertainty,2,2,2,0.3333333333333333,8,completed,1,0,1,complexity_time,4,1,4.9091875553131104e-05,2.5987974368035793e-05
0,stage6_03,1,0,1,0,0,12,greedy,2,2,2,0.3333333333333333,8,completed,1,0,1,complexity_time,4,1,4.793284460902214e-05,2.5687040761113167e-05
0,stage6_03,1,0,1,0,0,12,search,2,2,2,0.3333333333333333,8,completed,1,0,1,complexity_time,4,1,5.414907354861498e-05,2.931209746748209e-05
0,stage6_03,0,0,1,0,0,12,no_review,2,0,2,0.0,8,completed,1,0,1,complexity_time,4,1,0.000121497199870646,4.105805419385433e-05
0,stage6_03,1,0,1,0,0,12,fcfs,2,2,2,0.3333333333333333,8,completed,1,0,1,complexity_time,4,1,4.585203714668751e-05,2.3733009584248066e-05
0,stage6_03,1,0,1,0,0,12,edf,2,2,2,0.3333333333333333,8,completed,1,0,1,complexity_time,4,1,5.162111483514309e-05,2.58319778367877e-05
0,stage6_04,2,0,0,0,0,4,greedy,0,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,5.5370968766510487e-05,3.0222930945456028e-05
0,stage6_04,2,0,0,0,0,4,search,0,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,5.875399801880121e-05,3.0079041607677937e-05
0,stage6_04,0,0,0,2,2,4,no_review,0,0,2,0.0,4,completed,2,0,1,reference,0,0,0.0001264939783141017,2.898892853409052e-05
0,stage6_04,2,0,0,0,0,4,fcfs,0,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,4.967907443642616e-05,2.704502549022436e-05
0,stage6_04,2,0,0,0,0,4,edf,0,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,5.038711242377758e-05,2.634094562381506e-05
0,stage6_04,2,0,0,0,0,4,uncertainty,0,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,7.59991817176342e-05,5.2047078497707844e-05
0,stage6_04,2,0,0,0,0,4,greedy,0,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,4.6016997657716274e-05,2.0329025574028492e-05
0,stage6_04,2,0,0,0,0,4,search,0,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,5.71392010897398e-05,2.428807783871889e-05
0,stage6_04,0,0,0,3,3,4,no_review,0,0,1,0.0,4,completed,2,0,1,reference,0,0,0.0001311860978603363,3.125902730971575e-05
0,stage6_04,2,0,0,0,0,4,fcfs,0,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,4.207296296954155e-05,1.931004226207733e-05
0,stage6_04,2,0,0,0,0,4,edf,0,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,5.004194099456072e-05,2.0551960915327072e-05
0,stage6_04,2,0,0,0,0,4,uncertainty,0,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,4.689488559961319e-05,2.0742067135870457e-05
0,stage6_04,2,0,0,0,0,4,greedy,0,4,2,0.6666666666666666,4,completed,2,1,1,approve_block,0,0,5.4894015192985535e-05,3.0010007321834564e-05
0,stage6_04,2,0,0,0,0,4,search,0,4,2,0.6666666666666666,4,completed,2,1,1,approve_block,0,0,7.012311834841967e-05,3.9655016735196114e-05
0,stage6_04,0,0,0,2,2,4,no_review,0,0,2,0.0,4,completed,2,0,1,approve_block,0,0,0.0001332620158791542,3.13720665872097e-05
0,stage6_04,2,0,0,0,0,4,fcfs,0,4,2,0.6666666666666666,4,completed,2,1,1,approve_block,0,0,4.428415559232235e-05,2.2164080291986465e-05
0,stage6_04,2,0,0,0,0,4,edf,0,4,2,0.6666666666666666,4,completed,2,1,1,approve_block,0,0,9.026704356074333e-05,4.486192483454943e-05
0,stage6_04,2,0,0,0,0,4,uncertainty,0,4,2,0.6666666666666666,4,completed,2,1,1,approve_block,0,0,6.51360023766756e-05,3.913103137165308e-05
0,stage6_04,2,0,0,0,0,4,greedy,0,2,1,0.3333333333333333,4,completed,2,0,1,approve_block,0,0,5.2680145017802715e-05,2.4014036171138287e-05
0,stage6_04,2,0,0,0,0,4,search,0,2,1,0.3333333333333333,4,completed,2,0,1,approve_block,0,0,6.202200893312693e-05,2.8598005883395672e-05
0,stage6_04,0,0,0,3,3,4,no_review,0,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.0001234719529747963,2.5535933673381805e-05
0,stage6_04,2,0,0,0,0,4,fcfs,0,2,1,0.3333333333333333,4,completed,2,0,1,approve_block,0,0,4.518497735261917e-05,1.926906406879425e-05
0,stage6_04,2,0,0,0,0,4,edf,0,2,1,0.3333333333333333,4,completed,2,0,1,approve_block,0,0,4.897883627563715e-05,2.186500933021307e-05
0,stage6_04,2,0,0,0,0,4,uncertainty,0,2,1,0.3333333333333333,4,completed,2,0,1,approve_block,0,0,4.473002627491951e-05,2.026604488492012e-05
0,stage6_04,2,0,0,0,0,4,greedy,0,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,5.8028148487210274e-05,3.15000070258975e-05
0,stage6_04,2,0,0,0,0,4,search,0,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,6.861693691462278e-05,3.662100061774254e-05
0,stage6_04,0,0,0,2,2,4,no_review,0,0,2,0.0,4,completed,2,0,1,complexity_time,0,0,0.000126649159938097,2.6845023967325687e-05
0,stage6_04,2,0,0,0,0,4,fcfs,0,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,5.1023904234170914e-05,2.7597066946327686e-05
0,stage6_04,2,0,0,0,0,4,edf,0,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,6.072712130844593e-05,3.3563002943992615e-05
0,stage6_04,2,0,0,0,0,4,uncertainty,0,4,2,0.6666666666666666,4,completed,2,1,1,complexity_time,0,0,6.654812023043633e-05,3.9634061977267265e-05
0,stage6_04,2,0,0,0,0,4,greedy,0,2,1,0.3333333333333333,4,completed,2,0,1,complexity_time,0,0,6.12438889220357e-05,3.086007200181484e-05
0,stage6_04,2,0,0,0,0,4,search,0,2,1,0.3333333333333333,4,completed,2,0,1,complexity_time,0,0,5.950999911874533e-05,2.6455032639205456e-05
0,stage6_04,0,0,0,3,3,4,no_review,0,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,0.00015909597277641296,5.2193994633853436e-05
0,stage6_04,2,0,0,0,0,4,fcfs,0,2,1,0.3333333333333333,4,completed,2,0,1,complexity_time,0,0,5.860300734639168e-05,3.134703729301691e-05
0,stage6_04,2,0,0,0,0,4,edf,0,2,1,0.3333333333333333,4,completed,2,0,1,complexity_time,0,0,4.8272195272147655e-05,2.2117048501968384e-05
0,stage6_04,2,0,0,0,0,4,uncertainty,0,2,1,0.3333333333333333,4,completed,2,0,1,complexity_time,0,0,4.725600592792034e-05,2.0563951693475246e-05
0,stage6_04,1,1,0,0,0,8,greedy,1,2,2,0.3333333333333333,8,completed,1,0,2,reference,0,0,3.1077186577022076e-05,1.976999919861555e-05
0,stage6_04,1,1,0,0,0,8,search,1,2,2,0.3333333333333333,8,completed,1,0,2,reference,0,0,3.1741801649332047e-05,2.246198710054159e-05
0,stage6_04,0,0,1,0,0,24,no_review,1,0,2,0.0,12,completed,0,0,2,reference,12,1,8.785410318523645e-05,2.0614941604435444e-05
0,stage6_04,1,1,0,0,0,8,fcfs,1,2,2,0.3333333333333333,8,completed,1,0,2,reference,0,0,2.7374131605029106e-05,1.650606282055378e-05
0,stage6_04,1,1,0,0,0,8,edf,1,2,2,0.3333333333333333,8,completed,1,0,2,reference,0,0,2.5908229872584343e-05,1.7223996110260487e-05
0,stage6_04,1,1,0,0,0,8,uncertainty,1,2,2,0.3333333333333333,8,completed,1,0,2,reference,0,0,3.461679443717003e-05,2.362998202443123e-05
0,stage6_04,1,1,0,0,0,8,greedy,1,1,1,0.16666666666666666,8,completed,1,0,2,reference,0,0,2.7720932848751545e-05,1.8040998838841915e-05
0,stage6_04,1,1,0,0,0,8,search,1,1,1,0.16666666666666666,8,completed,1,0,2,reference,0,0,3.3678021281957626e-05,2.3226020857691765e-05
0,stage6_04,0,0,1,0,0,24,no_review,1,0,1,0.0,12,completed,0,0,2,reference,12,1,7.340905722230673e-05,1.647800672799349e-05
0,stage6_04,1,1,0,0,0,8,fcfs,1,1,1,0.16666666666666666,8,completed,1,0,2,reference,0,0,2.569297794252634e-05,1.4859950169920921e-05
0,stage6_04,1,1,0,0,0,8,edf,1,1,1,0.16666666666666666,8,completed,1,0,2,reference,0,0,2.902501728385687e-05,1.8461025319993496e-05
0,stage6_04,1,1,0,0,0,8,uncertainty,1,1,1,0.16666666666666666,8,completed,1,0,2,reference,0,0,2.9760878533124924e-05,1.858698669821024e-05
1,stage6_04,1,0,0,0,0,12,greedy,1,2,2,0.3333333333333333,12,completed,0,0,2,approve_block,0,0,2.8363196179270744e-05,1.8727034330368042e-05
1,stage6_04,1,0,0,0,0,12,search,1,2,2,0.3333333333333333,12,completed,0,0,2,approve_block,0,0,3.118894528597593e-05,2.2551976144313812e-05
0,stage6_04,0,0,1,0,0,24,no_review,1,0,2,0.0,12,completed,0,0,2,approve_block,12,1,7.576518692076206e-05,1.6767065972089767e-05
1,stage6_04,1,0,0,0,0,12,fcfs,1,2,2,0.3333333333333333,12,completed,0,0,2,approve_block,0,0,2.4150009267032146e-05,1.5993951819837093e-05
1,stage6_04,1,0,0,0,0,12,edf,1,2,2,0.3333333333333333,12,completed,0,0,2,approve_block,0,0,2.9128161258995533e-05,1.808302477002144e-05
1,stage6_04,1,0,0,0,0,12,uncertainty,1,2,2,0.3333333333333333,12,completed,0,0,2,approve_block,0,0,2.7134083211421967e-05,1.7896993085741997e-05
1,stage6_04,1,0,0,0,0,12,greedy,1,1,1,0.16666666666666666,12,completed,0,0,2,approve_block,0,0,2.8034206479787827e-05,1.894205342978239e-05
1,stage6_04,1,0,0,0,0,12,search,1,1,1,0.16666666666666666,12,completed,0,0,2,approve_block,0,0,3.5468023270368576e-05,2.3709028027951717e-05
0,stage6_04,0,0,1,0,0,24,no_review,1,0,1,0.0,12,completed,0,0,2,approve_block,12,1,7.381266914308071e-05,1.6566948033869267e-05
1,stage6_04,1,0,0,0,0,12,fcfs,1,1,1,0.16666666666666666,12,completed,0,0,2,approve_block,0,0,2.6052002795040607e-05,1.6305013559758663e-05
1,stage6_04,1,0,0,0,0,12,edf,1,1,1,0.16666666666666666,12,completed,0,0,2,approve_block,0,0,2.9126997105777264e-05,1.903402153402567e-05
1,stage6_04,1,0,0,0,0,12,uncertainty,1,1,1,0.16666666666666666,12,completed,0,0,2,approve_block,0,0,2.761022187769413e-05,1.778104342520237e-05
0,stage6_04,1,1,0,0,0,8,greedy,1,2,2,0.3333333333333333,8,completed,1,0,2,complexity_time,0,0,2.8695794753730297e-05,1.857592724263668e-05
0,stage6_04,1,1,0,0,0,8,search,1,2,2,0.3333333333333333,8,completed,1,0,2,complexity_time,0,0,3.2439129427075386e-05,2.170703373849392e-05
0,stage6_04,0,0,1,0,0,24,no_review,1,0,2,0.0,12,completed,0,0,2,complexity_time,12,1,7.379183080047369e-05,1.760106533765793e-05
0,stage6_04,1,1,0,0,0,8,fcfs,1,2,2,0.3333333333333333,8,completed,1,0,2,complexity_time,0,0,2.5355140678584576e-05,1.589907333254814e-05
0,stage6_04,1,1,0,0,0,8,edf,1,2,2,0.3333333333333333,8,completed,1,0,2,complexity_time,0,0,3.162515349686146e-05,1.7918064258992672e-05
0,stage6_04,1,1,0,0,0,8,uncertainty,1,2,2,0.3333333333333333,8,completed,1,0,2,complexity_time,0,0,2.9474031180143356e-05,1.7535989172756672e-05
0,stage6_04,1,1,0,0,0,8,greedy,1,1,1,0.16666666666666666,8,completed,1,0,2,complexity_time,0,0,2.970895729959011e-05,1.9086990505456924e-05
0,stage6_04,1,1,0,0,0,8,search,1,1,1,0.16666666666666666,8,completed,1,0,2,complexity_time,0,0,3.415788523852825e-05,2.3361993953585625e-05
0,stage6_04,0,0,1,0,0,24,no_review,1,0,1,0.0,12,completed,0,0,2,complexity_time,12,1,6.94900518283248e-05,1.5530968084931374e-05
0,stage6_04,1,1,0,0,0,8,fcfs,1,1,1,0.16666666666666666,8,completed,1,0,2,complexity_time,0,0,2.720498014241457e-05,1.6364967450499535e-05
0,stage6_04,1,1,0,0,0,8,edf,1,1,1,0.16666666666666666,8,completed,1,0,2,complexity_time,0,0,2.9326067306101322e-05,1.825694926083088e-05
0,stage6_04,1,1,0,0,0,8,uncertainty,1,1,1,0.16666666666666666,8,completed,1,0,2,complexity_time,0,0,2.7178903110325336e-05,1.827895175665617e-05
0,stage6_04,2,1,0,0,0,4,greedy,2,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,7.912085857242346e-05,3.814499359577894e-05
0,stage6_04,2,1,0,0,0,4,search,2,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,7.942714728415012e-05,3.8720085285604e-05
0,stage6_04,0,0,1,2,2,20,no_review,2,0,2,0.0,8,completed,1,0,1,reference,12,1,0.00014818389900028706,3.687699791043997e-05
0,stage6_04,2,1,0,0,0,4,fcfs,2,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,6.448477506637573e-05,3.5902950912714005e-05
0,stage6_04,2,1,0,0,0,4,edf,2,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,8.662906475365162e-05,6.105401553213596e-05
0,stage6_04,2,1,0,0,0,4,uncertainty,2,4,2,0.6666666666666666,4,completed,2,1,1,reference,0,0,5.8542005717754364e-05,3.3795018680393696e-05
0,stage6_04,2,1,0,0,0,4,greedy,2,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,4.945823457092047e-05,2.160901203751564e-05
0,stage6_04,2,1,0,0,0,4,search,2,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,5.551904905587435e-05,2.5335000827908516e-05
0,stage6_04,0,0,1,3,3,20,no_review,2,0,1,0.0,8,completed,1,0,1,reference,12,1,0.00013603281695395708,3.405299503356218e-05
0,stage6_04,2,1,0,0,0,4,fcfs,2,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,5.763303488492966e-05,3.296905197203159e-05
0,stage6_04,2,1,0,0,0,4,edf,2,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,4.764692857861519e-05,2.099794801324606e-05
0,stage6_04,2,1,0,0,0,4,uncertainty,2,2,1,0.3333333333333333,4,completed,2,0,1,reference,0,0,5.1205046474933624e-05,2.2517982870340347e-05
1,stage6_04,2,0,0,0,0,8,greedy,2,4,2,0.6666666666666666,8,completed,1,1,1,approve_block,0,0,6.491679232567549e-05,3.562995698302984e-05
1,stage6_04,2,0,0,0,0,8,search,2,4,2,0.6666666666666666,8,completed,1,1,1,approve_block,0,0,5.976809188723564e-05,3.0701979994773865e-05
0,stage6_04,0,0,1,2,2,20,no_review,2,0,2,0.0,8,completed,1,0,1,approve_block,12,1,0.00015166797675192356,3.723497502505779e-05
1,stage6_04,2,0,0,0,0,8,fcfs,2,4,2,0.6666666666666666,8,completed,1,1,1,approve_block,0,0,6.642204243689775e-05,3.828597255051136e-05
1,stage6_04,2,0,0,0,0,8,edf,2,4,2,0.6666666666666666,8,completed,1,1,1,approve_block,0,0,6.343703716993332e-05,3.4600961953401566e-05
1,stage6_04,2,0,0,0,0,8,uncertainty,2,4,2,0.6666666666666666,8,completed,1,1,1,approve_block,0,0,7.672805804759264e-05,5.005206912755966e-05
1,stage6_04,2,0,0,0,0,8,greedy,2,2,1,0.3333333333333333,8,completed,1,0,1,approve_block,0,0,6.786896847188473e-05,3.9094011299312115e-05
1,stage6_04,2,0,0,0,0,8,search,2,2,1,0.3333333333333333,8,completed,1,0,1,approve_block,0,0,5.8565172366797924e-05,2.796109765768051e-05
0,stage6_04,0,0,1,3,3,20,no_review,2,0,1,0.0,8,completed,1,0,1,approve_block,12,1,0.00013249798212200403,3.21089755743742e-05
1,stage6_04,2,0,0,0,0,8,fcfs,2,2,1,0.3333333333333333,8,completed,1,0,1,approve_block,0,0,6.266008131206036e-05,3.409304190427065e-05
1,stage6_04,2,0,0,0,0,8,edf,2,2,1,0.3333333333333333,8,completed,1,0,1,approve_block,0,0,4.549988079816103e-05,2.057291567325592e-05
1,stage6_04,2,0,0,0,0,8,uncertainty,2,2,1,0.3333333333333333,8,completed,1,0,1,approve_block,0,0,5.263392813503742e-05,2.2695050574839115e-05
