id,family,seed,method,budget,tasks,project_correct,correct,incorrect,unfinished,loss,questions,distinct_questions,repeated_questions,incorrect_scope_transfers,unresolved_responses,scope_questions,initial_predicted_loss,final_predicted_loss,predicted_benefit,realized_benefit,planning_nodes,planning_caps
wrong_sharing_5001,wrong_sharing,5001,request_specific,1,3,0,2,1,0,4.0,1,1,0,1,0,0,1.9360000000000004,1.2680000000000002,0.6680000000000001,4.0,16,0
wrong_sharing_5001,wrong_sharing,5001,request_specific,2,3,1,3,0,0,0,2,1,1,0,0,0,1.9360000000000004,0.6000000000000001,1.3360000000000003,8.0,113,0
wrong_sharing_5001,wrong_sharing,5001,request_specific,4,3,1,3,0,0,0,3,2,1,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,232,0
wrong_sharing_5001,wrong_sharing,5001,request_specific,6,3,1,3,0,0,0,3,2,1,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,256,0
wrong_sharing_5001,wrong_sharing,5001,request_specific,unlimited,3,1,3,0,0,0,3,2,1,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,256,0
wrong_sharing_5002,wrong_sharing,5002,no_review,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,no_review,1,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,no_review,2,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,no_review,4,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,no_review,6,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,no_review,unlimited,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,memory,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,memory,1,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,memory,2,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,memory,4,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,memory,6,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,memory,unlimited,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,uncertainty,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,uncertainty,1,3,1,3,0,0,0,1,1,0,0,0,0,1.9360000000000004,0.6000000000000001,1.3360000000000003,8.0,0,0
wrong_sharing_5002,wrong_sharing,5002,uncertainty,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5002,wrong_sharing,5002,uncertainty,4,3,1,3,0,0,0,3,3,0,0,0,1,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5002,wrong_sharing,5002,uncertainty,6,3,1,3,0,0,0,3,3,0,0,0,1,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5002,wrong_sharing,5002,uncertainty,unlimited,3,1,3,0,0,0,3,3,0,0,0,1,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5002,wrong_sharing,5002,depth1,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5002,wrong_sharing,5002,depth1,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,8,0
wrong_sharing_5002,wrong_sharing,5002,depth1,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,13,0
wrong_sharing_5002,wrong_sharing,5002,depth1,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,15,0
wrong_sharing_5002,wrong_sharing,5002,depth1,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,15,0
wrong_sharing_5002,wrong_sharing,5002,depth1,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,15,0
wrong_sharing_5002,wrong_sharing,5002,completion,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5002,wrong_sharing,5002,completion,1,3,1,3,0,0,0,1,1,0,0,0,0,1.9360000000000004,0.6000000000000001,1.3360000000000003,8.0,0,0
wrong_sharing_5002,wrong_sharing,5002,completion,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5002,wrong_sharing,5002,completion,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5002,wrong_sharing,5002,completion,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5002,wrong_sharing,5002,completion,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5002,wrong_sharing,5002,depth2,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5002,wrong_sharing,5002,depth2,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,8,0
wrong_sharing_5002,wrong_sharing,5002,depth2,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,25,0
wrong_sharing_5002,wrong_sharing,5002,depth2,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5002,wrong_sharing,5002,depth2,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5002,wrong_sharing,5002,depth2,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5002,wrong_sharing,5002,depth3,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5002,wrong_sharing,5002,depth3,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,8,0
wrong_sharing_5002,wrong_sharing,5002,depth3,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,25,0
wrong_sharing_5002,wrong_sharing,5002,depth3,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,39,0
wrong_sharing_5002,wrong_sharing,5002,depth3,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,39,0
wrong_sharing_5002,wrong_sharing,5002,depth3,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,39,0
wrong_sharing_5002,wrong_sharing,5002,generic2,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5002,wrong_sharing,5002,generic2,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,8,0
wrong_sharing_5002,wrong_sharing,5002,generic2,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,25,0
wrong_sharing_5002,wrong_sharing,5002,generic2,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5002,wrong_sharing,5002,generic2,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5002,wrong_sharing,5002,generic2,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5002,wrong_sharing,5002,no_scope,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5002,wrong_sharing,5002,no_scope,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,6,0
wrong_sharing_5002,wrong_sharing,5002,no_scope,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,13,0
wrong_sharing_5002,wrong_sharing,5002,no_scope,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,13,0
wrong_sharing_5002,wrong_sharing,5002,no_scope,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,13,0
wrong_sharing_5002,wrong_sharing,5002,no_scope,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,13,0
wrong_sharing_5002,wrong_sharing,5002,request_specific,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5002,wrong_sharing,5002,request_specific,1,3,0,2,1,0,4.0,1,1,0,1,0,0,1.9360000000000004,1.2680000000000002,0.6680000000000001,4.0,16,0
wrong_sharing_5002,wrong_sharing,5002,request_specific,2,3,1,3,0,0,0,2,1,1,0,0,0,1.9360000000000004,0.6000000000000001,1.3360000000000003,8.0,113,0
wrong_sharing_5002,wrong_sharing,5002,request_specific,4,3,1,3,0,0,0,3,2,1,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,232,0
wrong_sharing_5002,wrong_sharing,5002,request_specific,6,3,1,3,0,0,0,3,2,1,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,256,0
wrong_sharing_5002,wrong_sharing,5002,request_specific,unlimited,3,1,3,0,0,0,3,2,1,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,256,0
wrong_sharing_5003,wrong_sharing,5003,no_review,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,no_review,1,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,no_review,2,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,no_review,4,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,no_review,6,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,no_review,unlimited,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,memory,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,memory,1,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,memory,2,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,memory,4,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,memory,6,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,memory,unlimited,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,uncertainty,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,uncertainty,1,3,1,3,0,0,0,1,1,0,0,0,0,1.9360000000000004,0.6000000000000001,1.3360000000000003,8.0,0,0
wrong_sharing_5003,wrong_sharing,5003,uncertainty,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5003,wrong_sharing,5003,uncertainty,4,3,1,3,0,0,0,3,3,0,0,0,1,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5003,wrong_sharing,5003,uncertainty,6,3,1,3,0,0,0,3,3,0,0,0,1,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5003,wrong_sharing,5003,uncertainty,unlimited,3,1,3,0,0,0,3,3,0,0,0,1,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5003,wrong_sharing,5003,depth1,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5003,wrong_sharing,5003,depth1,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,8,0
wrong_sharing_5003,wrong_sharing,5003,depth1,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,13,0
wrong_sharing_5003,wrong_sharing,5003,depth1,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,15,0
wrong_sharing_5003,wrong_sharing,5003,depth1,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,15,0
wrong_sharing_5003,wrong_sharing,5003,depth1,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,15,0
wrong_sharing_5003,wrong_sharing,5003,completion,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5003,wrong_sharing,5003,completion,1,3,1,3,0,0,0,1,1,0,0,0,0,1.9360000000000004,0.6000000000000001,1.3360000000000003,8.0,0,0
wrong_sharing_5003,wrong_sharing,5003,completion,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5003,wrong_sharing,5003,completion,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5003,wrong_sharing,5003,completion,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5003,wrong_sharing,5003,completion,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5003,wrong_sharing,5003,depth2,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5003,wrong_sharing,5003,depth2,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,8,0
wrong_sharing_5003,wrong_sharing,5003,depth2,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,25,0
wrong_sharing_5003,wrong_sharing,5003,depth2,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5003,wrong_sharing,5003,depth2,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5003,wrong_sharing,5003,depth2,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5003,wrong_sharing,5003,depth3,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5003,wrong_sharing,5003,depth3,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,8,0
wrong_sharing_5003,wrong_sharing,5003,depth3,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,25,0
wrong_sharing_5003,wrong_sharing,5003,depth3,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,39,0
wrong_sharing_5003,wrong_sharing,5003,depth3,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,39,0
wrong_sharing_5003,wrong_sharing,5003,depth3,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,39,0
wrong_sharing_5003,wrong_sharing,5003,generic2,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5003,wrong_sharing,5003,generic2,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,8,0
wrong_sharing_5003,wrong_sharing,5003,generic2,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,25,0
wrong_sharing_5003,wrong_sharing,5003,generic2,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5003,wrong_sharing,5003,generic2,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5003,wrong_sharing,5003,generic2,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5003,wrong_sharing,5003,no_scope,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5003,wrong_sharing,5003,no_scope,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,6,0
wrong_sharing_5003,wrong_sharing,5003,no_scope,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,13,0
wrong_sharing_5003,wrong_sharing,5003,no_scope,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,13,0
wrong_sharing_5003,wrong_sharing,5003,no_scope,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,13,0
wrong_sharing_5003,wrong_sharing,5003,no_scope,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,13,0
wrong_sharing_5003,wrong_sharing,5003,request_specific,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5003,wrong_sharing,5003,request_specific,1,3,0,2,1,0,4.0,1,1,0,1,0,0,1.9360000000000004,1.2680000000000002,0.6680000000000001,4.0,16,0
wrong_sharing_5003,wrong_sharing,5003,request_specific,2,3,1,3,0,0,0,2,1,1,0,0,0,1.9360000000000004,0.6000000000000001,1.3360000000000003,8.0,113,0
wrong_sharing_5003,wrong_sharing,5003,request_specific,4,3,1,3,0,0,0,3,2,1,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,232,0
wrong_sharing_5003,wrong_sharing,5003,request_specific,6,3,1,3,0,0,0,3,2,1,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,256,0
wrong_sharing_5003,wrong_sharing,5003,request_specific,unlimited,3,1,3,0,0,0,3,2,1,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,256,0
wrong_sharing_5004,wrong_sharing,5004,no_review,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,no_review,1,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,no_review,2,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,no_review,4,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,no_review,6,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,no_review,unlimited,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,memory,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,memory,1,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,memory,2,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,memory,4,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,memory,6,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,memory,unlimited,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,uncertainty,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,uncertainty,1,3,1,3,0,0,0,1,1,0,0,0,0,1.9360000000000004,0.6000000000000001,1.3360000000000003,8.0,0,0
wrong_sharing_5004,wrong_sharing,5004,uncertainty,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5004,wrong_sharing,5004,uncertainty,4,3,1,3,0,0,0,3,3,0,0,0,1,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5004,wrong_sharing,5004,uncertainty,6,3,1,3,0,0,0,3,3,0,0,0,1,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5004,wrong_sharing,5004,uncertainty,unlimited,3,1,3,0,0,0,3,3,0,0,0,1,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5004,wrong_sharing,5004,depth1,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5004,wrong_sharing,5004,depth1,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,8,0
wrong_sharing_5004,wrong_sharing,5004,depth1,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,13,0
wrong_sharing_5004,wrong_sharing,5004,depth1,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,15,0
wrong_sharing_5004,wrong_sharing,5004,depth1,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,15,0
wrong_sharing_5004,wrong_sharing,5004,depth1,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,15,0
wrong_sharing_5004,wrong_sharing,5004,completion,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,0,0
wrong_sharing_5004,wrong_sharing,5004,completion,1,3,1,3,0,0,0,1,1,0,0,0,0,1.9360000000000004,0.6000000000000001,1.3360000000000003,8.0,0,0
wrong_sharing_5004,wrong_sharing,5004,completion,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5004,wrong_sharing,5004,completion,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5004,wrong_sharing,5004,completion,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5004,wrong_sharing,5004,completion,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,0,0
wrong_sharing_5004,wrong_sharing,5004,depth2,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5004,wrong_sharing,5004,depth2,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,8,0
wrong_sharing_5004,wrong_sharing,5004,depth2,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,25,0
wrong_sharing_5004,wrong_sharing,5004,depth2,4,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5004,wrong_sharing,5004,depth2,6,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5004,wrong_sharing,5004,depth2,unlimited,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,31,0
wrong_sharing_5004,wrong_sharing,5004,depth3,0,3,0,1,2,0,8.0,0,0,0,2,0,0,1.9360000000000004,1.9360000000000004,0.0,0.0,1,0
wrong_sharing_5004,wrong_sharing,5004,depth3,1,3,0,1,2,0,8.0,1,1,0,2,0,0,1.9360000000000004,0.16000000000000014,1.7760000000000002,0.0,8,0
wrong_sharing_5004,wrong_sharing,5004,depth3,2,3,1,3,0,0,0,2,2,0,0,0,0,1.9360000000000004,0.0,1.9360000000000004,8.0,25,0
