bundle_id,replicate,review_duration,policy,tick,pending,eligible,selected,greedy_choice,search_choice,edf_choice,planning_seconds,ordered_subsets_evaluated
development_01,3,2,no_review,2,2,2,,train:019,train:019,train:016,4.931294824928045e-05,0
development_01,3,2,no_review,3,2,2,,train:019,train:019,train:016,2.196000423282385e-05,0
development_01,3,2,no_review,4,2,0,,,,,2.2102962248027325e-05,0
development_01,3,2,no_review,5,0,0,,,,,6.370013579726219e-06,0
development_01,4,1,fcfs,0,2,2,train:001,train:001,train:001,train:001,3.002001903951168e-05,0
development_01,4,1,fcfs,1,2,2,train:016,train:019,train:016,train:016,5.4999953135848045e-05,0
development_01,4,1,fcfs,2,1,1,train:019,train:019,train:019,train:019,3.108702367171645e-05,0
development_01,4,1,fcfs,3,0,0,,,,,3.5259872674942017e-06,0
development_01,4,1,fcfs,4,0,0,,,,,6.729969754815102e-07,0
development_01,4,1,fcfs,5,0,0,,,,,7.189810276031494e-07,0
development_01,4,1,edf,0,2,2,train:001,train:001,train:001,train:001,3.104802453890443e-05,0
development_01,4,1,edf,1,2,2,train:016,train:019,train:016,train:016,3.6787998396903276e-05,0
development_01,4,1,edf,2,1,1,train:019,train:019,train:019,train:019,3.772700438275933e-05,0
development_01,4,1,edf,3,0,0,,,,,3.7850113585591316e-06,0
development_01,4,1,edf,4,0,0,,,,,7.619964890182018e-07,0
development_01,4,1,edf,5,0,0,,,,,6.830086931586266e-07,0
development_01,4,1,uncertainty,0,2,2,train:001,train:001,train:001,train:001,3.4032040275633335e-05,0
development_01,4,1,uncertainty,1,2,2,train:019,train:019,train:016,train:016,3.4420983865857124e-05,0
development_01,4,1,uncertainty,2,1,1,train:016,train:016,train:016,train:016,3.6372977774590254e-05,0
development_01,4,1,uncertainty,3,0,0,,,,,4.803005140274763e-06,0
development_01,4,1,uncertainty,4,0,0,,,,,7.34988134354353e-07,0
development_01,4,1,uncertainty,5,0,0,,,,,7.00005330145359e-07,0
development_01,4,1,greedy,0,2,2,train:001,train:001,train:001,train:001,5.692400736734271e-05,0
development_01,4,1,greedy,1,2,2,train:019,train:019,train:016,train:016,6.025098264217377e-05,0
development_01,4,1,greedy,2,1,1,train:016,train:016,train:016,train:016,4.272500518709421e-05,0
development_01,4,1,greedy,3,0,0,,,,,3.7800054997205734e-06,0
development_01,4,1,greedy,4,0,0,,,,,7.220078259706497e-07,0
development_01,4,1,greedy,5,0,0,,,,,6.849877536296844e-07,0
development_01,4,1,search,0,2,2,train:001,train:001,train:001,train:001,5.069695180281997e-05,5
development_01,4,1,search,1,2,2,train:016,train:019,train:016,train:016,4.255195381119847e-05,5
development_01,4,1,search,2,1,1,train:019,train:019,train:019,train:019,3.498495789244771e-05,2
development_01,4,1,search,3,0,0,,,,,5.824025720357895e-06,0
development_01,4,1,search,4,0,0,,,,,1.4820252545177937e-06,0
development_01,4,1,search,5,0,0,,,,,1.277949195355177e-06,0
development_01,4,1,no_review,0,2,2,,train:001,train:001,train:001,3.267399733886123e-05,0
development_01,4,1,no_review,1,3,3,,train:001,train:001,train:001,3.4473021514713764e-05,0
development_01,4,1,no_review,2,2,2,,train:019,train:016,train:016,4.797801375389099e-05,0
development_01,4,1,no_review,3,2,2,,train:019,train:016,train:016,2.21210066229105e-05,0
development_01,4,1,no_review,4,2,2,,train:019,train:019,train:016,2.1476007532328367e-05,0
development_01,4,1,no_review,5,0,0,,,,,7.951050065457821e-06,0
development_01,4,2,fcfs,0,2,2,train:001,train:001,train:001,train:001,5.220097955316305e-05,0
development_01,4,2,fcfs,2,2,2,train:016,train:019,train:019,train:016,5.241000326350331e-05,0
development_01,4,2,fcfs,4,1,0,,,,,3.271701280027628e-05,0
development_01,4,2,fcfs,5,0,0,,,,,3.2410025596618652e-06,0
development_01,4,2,edf,0,2,2,train:001,train:001,train:001,train:001,3.1979987397789955e-05,0
development_01,4,2,edf,2,2,2,train:016,train:019,train:019,train:016,5.123100709170103e-05,0
development_01,4,2,edf,4,1,0,,,,,3.282498801127076e-05,0
development_01,4,2,edf,5,0,0,,,,,4.032975994050503e-06,0
development_01,4,2,uncertainty,0,2,2,train:001,train:001,train:001,train:001,3.461400046944618e-05,0
development_01,4,2,uncertainty,2,2,2,train:019,train:019,train:019,train:016,5.950604099780321e-05,0
development_01,4,2,uncertainty,4,1,0,,,,,3.327295416966081e-05,0
development_01,4,2,uncertainty,5,0,0,,,,,4.901026841253042e-06,0
development_01,4,2,greedy,0,2,2,train:001,train:001,train:001,train:001,5.1177048590034246e-05,0
development_01,4,2,greedy,2,2,2,train:019,train:019,train:019,train:016,5.300203338265419e-05,0
development_01,4,2,greedy,4,1,0,,,,,5.209504161030054e-05,0
development_01,4,2,greedy,5,0,0,,,,,8.183007594197989e-06,0
development_01,4,2,search,0,2,2,train:001,train:001,train:001,train:001,4.31230291724205e-05,5
development_01,4,2,search,2,2,2,train:019,train:019,train:019,train:016,7.19709787517786e-05,5
development_01,4,2,search,4,1,0,,,,,3.2375974114984274e-05,0
development_01,4,2,search,5,0,0,,,,,2.508983016014099e-06,0
development_01,4,2,no_review,0,2,2,,train:001,train:001,train:001,5.436799256131053e-05,0
development_01,4,2,no_review,1,3,2,,train:019,train:016,train:016,6.367004243656993e-05,0
development_01,4,2,no_review,2,2,2,,train:019,train:019,train:016,4.532799357548356e-05,0
development_01,4,2,no_review,3,2,2,,train:019,train:019,train:016,2.286600647494197e-05,0
development_01,4,2,no_review,4,2,0,,,,,2.179399598389864e-05,0
development_01,4,2,no_review,5,0,0,,,,,3.8529979065060616e-06,0
development_02,2,2,edf,0,2,2,train:040,train:021,train:040,train:040,3.224099054932594e-05,0
development_02,2,2,edf,2,2,2,train:021,train:002,train:021,train:021,6.205501267686486e-05,0
development_02,2,2,edf,4,1,1,train:002,train:002,train:002,train:002,3.854802343994379e-05,0
development_02,2,2,edf,6,0,0,,,,,3.776978701353073e-06,0
development_02,2,2,uncertainty,0,2,2,train:021,train:021,train:040,train:040,3.260403173044324e-05,0
development_02,2,2,uncertainty,2,1,1,train:002,train:002,train:002,train:002,3.897002898156643e-05,0
development_02,2,2,uncertainty,4,0,0,,,,,3.4939730539917946e-06,0
development_02,2,2,uncertainty,5,0,0,,,,,7.41973053663969e-07,0
development_02,2,2,uncertainty,6,0,0,,,,,6.59027136862278e-07,0
development_02,2,2,greedy,0,2,2,train:021,train:021,train:040,train:040,4.308903589844704e-05,0
development_02,2,2,greedy,2,1,1,train:002,train:002,train:002,train:002,3.680802183225751e-05,0
development_02,2,2,greedy,4,0,0,,,,,4.791014362126589e-06,0
development_02,2,2,greedy,5,0,0,,,,,7.170019671320915e-07,0
development_02,2,2,greedy,6,0,0,,,,,9.00006853044033e-07,0
development_02,2,2,search,0,2,2,train:040,train:021,train:040,train:040,4.268396878615022e-05,5
development_02,2,2,search,2,2,2,train:021,train:002,train:021,train:021,6.324402056634426e-05,5
development_02,2,2,search,4,1,1,train:002,train:002,train:002,train:002,3.971601836383343e-05,2
development_02,2,2,search,6,0,0,,,,,3.1430390663444996e-06,0
development_02,2,2,no_review,0,2,2,,train:021,train:040,train:040,3.232102608308196e-05,0
development_02,2,2,no_review,1,3,2,,train:002,train:021,train:021,3.6040961276739836e-05,0
development_02,2,2,no_review,2,2,2,,train:002,train:021,train:021,4.930596332997084e-05,0
development_02,2,2,no_review,3,2,1,,train:002,train:002,train:002,2.2603024262934923e-05,0
development_02,2,2,no_review,4,1,1,,train:002,train:002,train:002,3.544404171407223e-05,0
development_02,2,2,no_review,5,1,0,,,,,1.2185017112642527e-05,0
development_02,2,2,no_review,6,0,0,,,,,1.1039956007152796e-05,0
development_02,2,2,fcfs,0,2,2,train:040,train:021,train:040,train:040,2.9563030693680048e-05,0
development_02,2,2,fcfs,2,2,2,train:021,train:002,train:021,train:021,6.489898078143597e-05,0
development_02,2,2,fcfs,4,1,1,train:002,train:002,train:002,train:002,3.345502773299813e-05,0
development_02,2,2,fcfs,6,0,0,,,,,5.598005373030901e-06,0
development_02,2,1,edf,0,2,2,train:040,train:021,train:040,train:040,3.371102502569556e-05,0
development_02,2,1,edf,1,2,2,train:021,train:002,train:021,train:021,3.487395588308573e-05,0
development_02,2,1,edf,2,1,1,train:002,train:002,train:002,train:002,3.6286015529185534e-05,0
development_02,2,1,edf,3,0,0,,,,,2.3269676603376865e-06,0
development_02,2,1,edf,4,0,0,,,,,7.030321285128593e-07,0
development_02,2,1,edf,5,0,0,,,,,7.030321285128593e-07,0
development_02,2,1,edf,6,0,0,,,,,7.160124368965626e-07,0
development_02,2,1,uncertainty,0,2,2,train:021,train:021,train:040,train:040,3.3999967854470015e-05,0
development_02,2,1,uncertainty,1,2,2,train:002,train:002,train:040,train:040,3.5977980587631464e-05,0
development_02,2,1,uncertainty,2,0,0,,,,,3.193039447069168e-06,0
development_02,2,1,uncertainty,3,0,0,,,,,7.240450941026211e-07,0
development_02,2,1,uncertainty,4,0,0,,,,,6.839982233941555e-07,0
development_02,2,1,uncertainty,5,0,0,,,,,6.729969754815102e-07,0
development_02,2,1,uncertainty,6,0,0,,,,,6.829504854977131e-07,0
development_02,2,1,greedy,0,2,2,train:021,train:021,train:040,train:040,3.5198056139051914e-05,0
development_02,2,1,greedy,1,2,2,train:002,train:002,train:040,train:040,3.561901394277811e-05,0
development_02,2,1,greedy,2,0,0,,,,,6.998016033321619e-06,0
development_02,2,1,greedy,3,0,0,,,,,8.769566193223e-07,0
development_02,2,1,greedy,4,0,0,,,,,6.789923645555973e-07,0
development_02,2,1,greedy,5,0,0,,,,,6.660120561718941e-07,0
development_02,2,1,greedy,6,0,0,,,,,6.819609552621841e-07,0
development_02,2,1,search,0,2,2,train:040,train:021,train:040,train:040,4.356197314336896e-05,5
development_02,2,1,search,1,2,2,train:021,train:002,train:021,train:021,4.82049654237926e-05,5
development_02,2,1,search,2,1,1,train:002,train:002,train:002,train:002,4.102900857105851e-05,2
development_02,2,1,search,3,0,0,,,,,4.620000254362822e-06,0
development_02,2,1,search,4,0,0,,,,,1.2050149962306023e-06,0
development_02,2,1,search,5,0,0,,,,,7.320195436477661e-07,0
development_02,2,1,search,6,0,0,,,,,6.969785317778587e-07,0
development_02,2,1,no_review,0,2,2,,train:021,train:040,train:040,3.004400059580803e-05,0
development_02,2,1,no_review,1,3,3,,train:002,train:040,train:040,3.251899033784866e-05,0
development_02,2,1,no_review,2,2,2,,train:002,train:021,train:021,4.9085007049143314e-05,0
development_02,2,1,no_review,3,2,2,,train:002,train:021,train:021,2.272200072184205e-05,0
development_02,2,1,no_review,4,1,1,,train:002,train:002,train:002,4.558399086818099e-05,0
development_02,2,1,no_review,5,1,1,,train:002,train:002,train:002,1.2296019122004509e-05,0
development_02,2,1,no_review,6,0,0,,,,,4.716974217444658e-06,0
development_02,2,1,fcfs,0,2,2,train:040,train:021,train:040,train:040,3.2521027605980635e-05,0
development_02,2,1,fcfs,1,2,2,train:021,train:002,train:021,train:021,3.099697642028332e-05,0
development_02,2,1,fcfs,2,1,1,train:002,train:002,train:002,train:002,3.4097989555448294e-05,0
development_02,2,1,fcfs,3,0,0,,,,,7.718976121395826e-06,0
development_02,2,1,fcfs,4,0,0,,,,,7.33998604118824e-07,0
development_02,2,1,fcfs,5,0,0,,,,,7.189810276031494e-07,0
development_02,2,1,fcfs,6,0,0,,,,,7.820199243724346e-07,0
development_02,3,2,edf,0,1,1,train:021,train:021,train:021,train:021,2.116500400006771e-05,0
development_02,3,2,edf,2,1,1,train:002,train:002,train:002,train:002,3.8583006244152784e-05,0
development_02,3,2,edf,4,0,0,,,,,4.7800131142139435e-06,0
development_02,3,2,edf,5,0,0,,,,,7.519847713410854e-07,0
development_02,3,2,edf,6,0,0,,,,,6.859772838652134e-07,0
development_02,3,2,uncertainty,0,1,1,train:021,train:021,train:021,train:021,2.455600770190358e-05,0
development_02,3,2,uncertainty,2,1,1,train:002,train:002,train:002,train:002,6.283901166170835e-05,0
development_02,3,2,uncertainty,4,0,0,,,,,5.077978130429983e-06,0
development_02,3,2,uncertainty,5,0,0,,,,,7.00994860380888e-07,0
development_02,3,2,uncertainty,6,0,0,,,,,6.869668141007423e-07,0
development_02,3,2,greedy,0,1,1,train:021,train:021,train:021,train:021,2.2235966753214598e-05,0
development_02,3,2,greedy,2,1,1,train:002,train:002,train:002,train:002,5.807302659377456e-05,0
development_02,3,2,greedy,4,0,0,,,,,3.7800054997205734e-06,0
development_02,3,2,greedy,5,0,0,,,,,6.949994713068008e-07,0
development_02,3,2,greedy,6,0,0,,,,,6.550108082592487e-07,0
development_02,3,2,search,0,1,1,train:021,train:021,train:021,train:021,2.6802998036146164e-05,2
development_02,3,2,search,2,1,1,train:002,train:002,train:002,train:002,3.9121019653975964e-05,2
development_02,3,2,search,4,0,0,,,,,6.53101596981287e-06,0
development_02,3,2,search,5,0,0,,,,,7.430207915604115e-07,0
development_02,3,2,search,6,0,0,,,,,6.940099410712719e-07,0
development_02,3,2,no_review,0,1,1,,train:021,train:021,train:021,1.9700033590197563e-05,0
development_02,3,2,no_review,1,2,2,,train:002,train:021,train:021,2.302700886502862e-05,0
development_02,3,2,no_review,2,2,2,,train:002,train:021,train:021,2.1922984160482883e-05,0
development_02,3,2,no_review,3,2,1,,train:002,train:002,train:002,2.1118961740285158e-05,0
development_02,3,2,no_review,4,1,1,,train:002,train:002,train:002,3.9534992538392544e-05,0
development_02,3,2,no_review,5,1,0,,,,,1.2596952728927135e-05,0
development_02,3,2,no_review,6,0,0,,,,,3.847002517431974e-06,0
development_02,3,2,fcfs,0,1,1,train:021,train:021,train:021,train:021,2.0764011424034834e-05,0
development_02,3,2,fcfs,2,1,1,train:002,train:002,train:002,train:002,3.723101690411568e-05,0
development_02,3,2,fcfs,4,0,0,,,,,5.087000317871571e-06,0
development_02,3,2,fcfs,5,0,0,,,,,6.959890015423298e-07,0
development_02,3,2,fcfs,6,0,0,,,,,6.629852578043938e-07,0
development_02,3,1,edf,0,1,1,train:021,train:021,train:021,train:021,2.242601476609707e-05,0
development_02,3,1,edf,1,1,1,train:002,train:002,train:002,train:002,2.3414031602442265e-05,0
development_02,3,1,edf,2,0,0,,,,,6.120011676102877e-06,0
development_02,3,1,edf,3,0,0,,,,,7.270136848092079e-07,0
development_02,3,1,edf,4,0,0,,,,,6.950576789677143e-07,0
development_02,3,1,edf,5,0,0,,,,,6.479676812887192e-07,0
development_02,3,1,edf,6,0,0,,,,,6.360351108014584e-07,0
development_02,3,1,uncertainty,0,1,1,train:021,train:021,train:021,train:021,2.428301377221942e-05,0
development_02,3,1,uncertainty,1,1,1,train:002,train:002,train:002,train:002,3.9414968341588974e-05,0
development_02,3,1,uncertainty,2,0,0,,,,,4.095025360584259e-06,0
development_02,3,1,uncertainty,3,0,0,,,,,7.660128176212311e-07,0
development_02,3,1,uncertainty,4,0,0,,,,,7.369671948254108e-07,0
development_02,3,1,uncertainty,5,0,0,,,,,7.08969309926033e-07,0
development_02,3,1,uncertainty,6,0,0,,,,,6.890040822327137e-07,0
development_02,3,1,greedy,0,1,1,train:021,train:021,train:021,train:021,2.219300949946046e-05,0
development_02,3,1,greedy,1,1,1,train:002,train:002,train:002,train:002,2.1096027921885252e-05,0
development_02,3,1,greedy,2,0,0,,,,,7.817987352609634e-06,0
development_02,3,1,greedy,3,0,0,,,,,7.589696906507015e-07,0
development_02,3,1,greedy,4,0,0,,,,,6.660120561718941e-07,0
development_02,3,1,greedy,5,0,0,,,,,7.090275175869465e-07,0
development_02,3,1,greedy,6,0,0,,,,,6.940099410712719e-07,0
development_02,3,1,search,0,1,1,train:021,train:021,train:021,train:021,2.7952948585152626e-05,2
development_02,3,1,search,1,1,1,train:002,train:002,train:002,train:002,2.3945001885294914e-05,2
development_02,3,1,search,2,0,0,,,,,4.963018000125885e-06,0
development_02,3,1,search,3,0,0,,,,,7.119961082935333e-07,0
development_02,3,1,search,4,0,0,,,,,7.179914973676205e-07,0
development_02,3,1,search,5,0,0,,,,,6.67001586407423e-07,0
development_02,3,1,search,6,0,0,,,,,6.58037606626749e-07,0
development_02,3,1,no_review,0,1,1,,train:021,train:021,train:021,2.2633990738540888e-05,0
development_02,3,1,no_review,1,2,2,,train:002,train:021,train:021,2.4194014258682728e-05,0
development_02,3,1,no_review,2,2,2,,train:002,train:021,train:021,2.5443965569138527e-05,0
development_02,3,1,no_review,3,2,2,,train:002,train:021,train:021,2.511299680918455e-05,0
development_02,3,1,no_review,4,1,1,,train:002,train:002,train:002,4.342198371887207e-05,0
development_02,3,1,no_review,5,1,1,,train:002,train:002,train:002,1.2360978871583939e-05,0
development_02,3,1,no_review,6,0,0,,,,,4.003988578915596e-06,0
development_02,3,1,fcfs,0,1,1,train:021,train:021,train:021,train:021,1.9268016330897808e-05,0
development_02,3,1,fcfs,1,1,1,train:002,train:002,train:002,train:002,1.7857004422694445e-05,0
development_02,3,1,fcfs,2,0,0,,,,,7.4169947765767574e-06,0
development_02,3,1,fcfs,3,0,0,,,,,7.140333764255047e-07,0
development_02,3,1,fcfs,4,0,0,,,,,6.879563443362713e-07,0
development_02,3,1,fcfs,5,0,0,,,,,6.41972292214632e-07,0
development_02,3,1,fcfs,6,0,0,,,,,7.729977369308472e-07,0
development_02,4,2,edf,0,2,2,train:040,train:021,train:040,train:040,3.3172022085636854e-05,0
development_02,4,2,edf,2,2,2,train:021,train:002,train:021,train:021,4.6481029130518436e-05,0
development_02,4,2,edf,4,1,1,train:002,train:002,train:002,train:002,2.4757988285273314e-05,0
development_02,4,2,edf,6,0,0,,,,,7.367983926087618e-06,0
development_02,4,2,uncertainty,0,2,2,train:021,train:021,train:040,train:040,3.382196882739663e-05,0
development_02,4,2,uncertainty,2,1,1,train:002,train:002,train:002,train:002,3.2441981602460146e-05,0
development_02,4,2,uncertainty,4,0,0,,,,,6.821006536483765e-06,0
development_02,4,2,uncertainty,5,0,0,,,,,1.3430253602564335e-06,0
development_02,4,2,uncertainty,6,0,0,,,,,1.3039680197834969e-06,0
development_02,4,2,greedy,0,2,2,train:021,train:021,train:040,train:040,3.740604734048247e-05,0
development_02,4,2,greedy,2,1,1,train:002,train:002,train:002,train:002,6.359495455399156e-05,0
development_02,4,2,greedy,4,0,0,,,,,4.033034201711416e-06,0
development_02,4,2,greedy,5,0,0,,,,,7.060007192194462e-07,0
development_02,4,2,greedy,6,0,0,,,,,7.00005330145359e-07,0
development_02,4,2,search,0,2,2,train:040,train:021,train:040,train:040,4.55779954791069e-05,5
development_02,4,2,search,2,2,2,train:021,train:002,train:021,train:021,5.02160401083529e-05,5
development_02,4,2,search,4,1,1,train:002,train:002,train:002,train:002,3.6075012758374214e-05,2
development_02,4,2,search,6,0,0,,,,,4.762026946991682e-06,0
development_02,4,2,no_review,0,2,2,,train:021,train:040,train:040,3.0099996365606785e-05,0
development_02,4,2,no_review,1,3,2,,train:002,train:021,train:021,3.2351003028452396e-05,0
development_02,4,2,no_review,2,2,2,,train:002,train:021,train:021,5.934102227911353e-05,0
development_02,4,2,no_review,3,2,1,,train:002,train:002,train:002,2.4147971998900175e-05,0
development_02,4,2,no_review,4,1,1,,train:002,train:002,train:002,3.67600005120039e-05,0
development_02,4,2,no_review,5,1,0,,,,,1.2673030141741037e-05,0
development_02,4,2,no_review,6,0,0,,,,,4.0529994294047356e-06,0
development_02,4,2,fcfs,0,2,2,train:040,train:021,train:040,train:040,3.01100080832839e-05,0
development_02,4,2,fcfs,2,2,2,train:021,train:002,train:021,train:021,6.049097282811999e-05,0
development_02,4,2,fcfs,4,1,1,train:002,train:002,train:002,train:002,3.598997136577964e-05,0
development_02,4,2,fcfs,6,0,0,,,,,4.2710453271865845e-06,0
development_02,4,1,edf,0,2,2,train:040,train:021,train:040,train:040,3.8680038414895535e-05,0
development_02,4,1,edf,1,2,2,train:021,train:002,train:021,train:021,3.427802585065365e-05,0
development_02,4,1,edf,2,1,1,train:002,train:002,train:002,train:002,4.309602081775665e-05,0
development_02,4,1,edf,3,0,0,,,,,6.924034096300602e-06,0
development_02,4,1,edf,4,0,0,,,,,7.519847713410854e-07,0
development_02,4,1,edf,5,0,0,,,,,6.980262696743011e-07,0
development_02,4,1,edf,6,0,0,,,,,6.700283847749233e-07,0
development_02,4,1,uncertainty,0,2,2,train:021,train:021,train:040,train:040,3.2471027225255966e-05,0
development_02,4,1,uncertainty,1,2,2,train:002,train:002,train:040,train:040,4.875200102105737e-05,0
development_02,4,1,uncertainty,2,0,0,,,,,4.330009687691927e-06,0
development_02,4,1,uncertainty,3,0,0,,,,,7.569906301796436e-07,0
development_02,4,1,uncertainty,4,0,0,,,,,7.049529813230038e-07,0
development_02,4,1,uncertainty,5,0,0,,,,,6.899936124682426e-07,0
development_02,4,1,uncertainty,6,0,0,,,,,7.370254024863243e-07,0
development_02,4,1,greedy,0,2,2,train:021,train:021,train:040,train:040,4.2162020690739155e-05,0
development_02,4,1,greedy,1,2,2,train:002,train:002,train:040,train:040,3.6231998819857836e-05,0
development_02,4,1,greedy,2,0,0,,,,,4.18501440435648e-06,0
development_02,4,1,greedy,3,0,0,,,,,1.0599615052342415e-06,0
development_02,4,1,greedy,4,0,0,,,,,6.899936124682426e-07,0
development_02,4,1,greedy,5,0,0,,,,,6.749760359525681e-07,0
development_02,4,1,greedy,6,0,0,,,,,6.799818947911263e-07,0
development_02,4,1,search,0,2,2,train:040,train:021,train:040,train:040,4.216702654957771e-05,5
development_02,4,1,search,1,2,2,train:021,train:002,train:021,train:021,5.247798981145024e-05,5
development_02,4,1,search,2,1,1,train:002,train:002,train:002,train:002,4.7640001866966486e-05,2
development_02,4,1,search,3,0,0,,,,,5.435023922473192e-06,0
development_02,4,1,search,4,0,0,,,,,8.380156941711903e-07,0
development_02,4,1,search,5,0,0,,,,,8.110073395073414e-07,0
development_02,4,1,search,6,0,0,,,,,7.480266503989697e-07,0
development_02,4,1,no_review,0,2,2,,train:021,train:040,train:040,3.583001671358943e-05,0
development_02,4,1,no_review,1,3,3,,train:002,train:040,train:040,3.4368946217000484e-05,0
development_02,4,1,no_review,2,2,2,,train:002,train:021,train:021,4.573201294988394e-05,0
development_02,4,1,no_review,3,2,2,,train:002,train:021,train:021,2.3405009415000677e-05,0
development_02,4,1,no_review,4,1,1,,train:002,train:002,train:002,3.732001641765237e-05,0
development_02,4,1,no_review,5,1,1,,train:002,train:002,train:002,1.2386997696012259e-05,0
development_02,4,1,no_review,6,0,0,,,,,2.561020664870739e-06,0
development_02,4,1,fcfs,0,2,2,train:040,train:021,train:040,train:040,2.969097113236785e-05,0
development_02,4,1,fcfs,1,2,2,train:021,train:002,train:021,train:021,4.121201345697045e-05,0
development_02,4,1,fcfs,2,1,1,train:002,train:002,train:002,train:002,4.506699042394757e-05,0
development_02,4,1,fcfs,3,0,0,,,,,4.498986527323723e-06,0
development_02,4,1,fcfs,4,0,0,,,,,7.540220394730568e-07,0
development_02,4,1,fcfs,5,0,0,,,,,6.969785317778587e-07,0
development_02,4,1,fcfs,6,0,0,,,,,7.170019671320915e-07,0
development_03,2,1,uncertainty,0,2,2,train:023,train:023,train:050,train:050,3.301800461485982e-05,0
development_03,2,1,uncertainty,1,2,2,train:006,train:006,train:050,train:050,3.3814983908087015e-05,0
development_03,2,1,uncertainty,2,0,0,,,,,4.6869972720742226e-06,0
development_03,2,1,uncertainty,3,0,0,,,,,7.26024154573679e-07,0
development_03,2,1,uncertainty,4,0,0,,,,,6.830086931586266e-07,0
development_03,2,1,uncertainty,5,0,0,,,,,6.949994713068008e-07,0
development_03,2,1,greedy,0,2,2,train:023,train:023,train:050,train:050,3.4484954085201025e-05,0
development_03,2,1,greedy,1,2,2,train:006,train:006,train:050,train:050,3.269198350608349e-05,0
development_03,2,1,greedy,2,0,0,,,,,4.189030732959509e-06,0
development_03,2,1,greedy,3,0,0,,,,,6.849877536296844e-07,0
development_03,2,1,greedy,4,0,0,,,,,6.750342436134815e-07,0
development_03,2,1,greedy,5,0,0,,,,,6.739865057170391e-07,0
development_03,2,1,search,0,2,2,train:050,train:023,train:050,train:050,4.2944971937686205e-05,5
development_03,2,1,search,1,2,2,train:023,train:006,train:023,train:023,4.555197665467858e-05,5
development_03,2,1,search,2,1,1,train:006,train:006,train:006,train:006,7.919000927358866e-05,2
development_03,2,1,search,3,0,0,,,,,4.193047061562538e-06,0
development_03,2,1,search,4,0,0,,,,,7.539638318121433e-07,0
development_03,2,1,search,5,0,0,,,,,7.239868864417076e-07,0
development_03,2,1,no_review,0,2,2,,train:023,train:050,train:050,3.330304753035307e-05,0
development_03,2,1,no_review,1,3,3,,train:006,train:050,train:050,3.318896051496267e-05,0
development_03,2,1,no_review,2,2,2,,train:006,train:023,train:023,4.9788039177656174e-05,0
development_03,2,1,no_review,3,2,2,,train:006,train:023,train:023,2.2278050892055035e-05,0
development_03,2,1,no_review,4,2,2,,train:006,train:006,train:023,2.2015010472387075e-05,0
development_03,2,1,no_review,5,0,0,,,,,3.4269760362803936e-06,0
development_03,2,1,fcfs,0,2,2,train:050,train:023,train:050,train:050,2.946401946246624e-05,0
development_03,2,1,fcfs,1,2,2,train:023,train:006,train:023,train:023,3.410998033359647e-05,0
development_03,2,1,fcfs,2,1,1,train:006,train:006,train:006,train:006,4.841800546273589e-05,0
development_03,2,1,fcfs,3,0,0,,,,,3.5809935070574284e-06,0
development_03,2,1,fcfs,4,0,0,,,,,7.280032150447369e-07,0
development_03,2,1,fcfs,5,0,0,,,,,7.08969309926033e-07,0
development_03,2,1,edf,0,2,2,train:050,train:023,train:050,train:050,3.166700480505824e-05,0
development_03,2,1,edf,1,2,2,train:023,train:006,train:023,train:023,4.627002635970712e-05,0
development_03,2,1,edf,2,1,1,train:006,train:006,train:006,train:006,3.340700641274452e-05,0
development_03,2,1,edf,3,0,0,,,,,5.224021151661873e-06,0
development_03,2,1,edf,4,0,0,,,,,7.630442269146442e-07,0
development_03,2,1,edf,5,0,0,,,,,6.859772838652134e-07,0
development_03,2,2,uncertainty,0,2,2,train:023,train:023,train:050,train:050,3.5096018109470606e-05,0
development_03,2,2,uncertainty,2,1,1,train:006,train:006,train:006,train:006,6.211601430550218e-05,0
development_03,2,2,uncertainty,4,0,0,,,,,4.782050382345915e-06,0
development_03,2,2,uncertainty,5,0,0,,,,,7.289927452802658e-07,0
development_03,2,2,greedy,0,2,2,train:023,train:023,train:050,train:050,3.328599268570542e-05,0
development_03,2,2,greedy,2,1,1,train:006,train:006,train:006,train:006,3.879895666614175e-05,0
development_03,2,2,greedy,4,0,0,,,,,4.819012247025967e-06,0
development_03,2,2,greedy,5,0,0,,,,,1.5120021998882294e-06,0
development_03,2,2,search,0,2,2,train:050,train:023,train:050,train:050,7.449998520314693e-05,5
development_03,2,2,search,2,2,2,train:006,train:006,train:006,train:023,7.980497321113944e-05,5
development_03,2,2,search,4,1,0,,,,,3.089295933023095e-05,0
development_03,2,2,search,5,0,0,,,,,4.218018148094416e-06,0
development_03,2,2,no_review,0,2,2,,train:023,train:050,train:050,4.263402661308646e-05,0
development_03,2,2,no_review,1,3,2,,train:006,train:023,train:023,5.664402851834893e-05,0
development_03,2,2,no_review,2,2,2,,train:006,train:006,train:023,5.9376005083322525e-05,0
development_03,2,2,no_review,3,2,2,,train:006,train:006,train:023,3.503798507153988e-05,0
development_03,2,2,no_review,4,2,0,,,,,3.2562995329499245e-05,0
development_03,2,2,no_review,5,0,0,,,,,5.044043064117432e-06,0
development_03,2,2,fcfs,0,2,2,train:050,train:023,train:050,train:050,2.92909680865705e-05,0
development_03,2,2,fcfs,2,2,2,train:023,train:006,train:006,train:023,8.070201147347689e-05,0
development_03,2,2,fcfs,4,1,0,,,,,4.593399353325367e-05,0
development_03,2,2,fcfs,5,0,0,,,,,3.7209829315543175e-06,0
