bundle_id,replicate,policy,review_duration,operational_loss,task_completed,wrong_transactions,service_failure_loss,wrong_transaction_loss,completed_reviews,corrections,expired_useful_opportunities,review_busy_ticks,review_utilization,total_waiting_ticks,multi_eligible_dispatches,greedy_search_different_heads,status,planning_seconds,max_planning_seconds,ordered_subsets_evaluated
development_05,3,uncertainty,2,0,3,0,0,0,2,1,0,4,0.8,1,1,1,completed,8.118705591186881e-05,4.418700700625777e-05,0
development_05,3,greedy,2,0,3,0,0,0,2,1,0,4,0.8,1,1,1,completed,8.57969862408936e-05,4.182296106591821e-05,0
development_05,4,search,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00013353698886930943,4.713796079158783e-05,12
development_05,4,no_review,1,16,2,1,4,12,0,0,1,0,0.0,0,5,1,completed,0.00016861309995874763,4.1624007280915976e-05,0
development_05,4,fcfs,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00014361506327986717,6.261799717321992e-05,0
development_05,4,edf,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00012847798643633723,6.114499410614371e-05,0
development_05,4,uncertainty,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.0001312120002694428,5.1080016419291496e-05,0
development_05,4,greedy,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00014151009963825345,4.754302790388465e-05,0
development_05,4,search,2,0,3,0,0,0,2,1,0,4,0.8,2,2,1,completed,0.00016401801258325577,6.638403283432126e-05,10
development_05,4,no_review,2,16,2,1,4,12,0,0,1,0,0.0,0,4,1,completed,0.00017013988690450788,4.874897422268987e-05,0
development_05,4,fcfs,2,0,3,0,0,0,2,1,0,4,0.8,1,1,1,completed,8.5905019659549e-05,4.631199408322573e-05,0
development_05,4,edf,2,0,3,0,0,0,2,1,0,4,0.8,2,2,1,completed,0.00011875003110617399,4.470598651096225e-05,0
development_05,4,uncertainty,2,0,3,0,0,0,2,1,0,4,0.8,1,1,1,completed,7.84139265306294e-05,4.255195381119847e-05,0
development_05,4,greedy,2,0,3,0,0,0,2,1,0,4,0.8,1,1,1,completed,7.86270247772336e-05,4.185200668871403e-05,0
development_06,2,no_review,2,8,2,1,4,4,0,0,1,0,0.0,0,3,1,completed,0.0002405359409749508,9.23830084502697e-05,0
development_06,2,fcfs,2,0,3,0,0,0,2,1,0,4,0.8,2,1,0,completed,9.747501462697983e-05,6.245204713195562e-05,0
development_06,2,edf,2,0,3,0,0,0,2,1,0,4,0.8,2,1,0,completed,0.00011581106809899211,7.711001671850681e-05,0
development_06,2,uncertainty,2,0,3,0,0,0,2,1,0,4,0.8,2,1,0,completed,9.026809129863977e-05,4.715303657576442e-05,0
development_06,2,greedy,2,0,3,0,0,0,2,1,0,4,0.8,2,1,0,completed,0.00014922302216291428,7.603899575769901e-05,0
development_06,2,search,2,0,3,0,0,0,2,1,0,4,0.8,2,1,0,completed,0.00010385189671069384,5.034898640587926e-05,7
development_06,2,no_review,1,8,2,1,4,4,0,0,1,0,0.0,0,4,2,completed,0.00018053705571219325,4.23580058850348e-05,0
development_06,2,fcfs,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00010978890350088477,4.595500649884343e-05,0
development_06,2,edf,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00012048700591549277,4.323699977248907e-05,0
development_06,2,uncertainty,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.0001079560024663806,3.597897011786699e-05,0
development_06,2,greedy,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00012348807649686933,4.50610532425344e-05,0
development_06,2,search,1,0,3,0,0,0,3,1,0,3,0.6,2,2,0,completed,0.00017240206943824887,7.115001790225506e-05,12
development_06,3,no_review,2,12,1,1,8,4,0,0,1,0,0.0,0,1,0,completed,0.00012553291162475944,3.58769902959466e-05,0
development_06,3,fcfs,2,4,2,0,4,0,1,1,0,2,0.4,0,0,0,completed,0.00010186497820541263,7.508101407438517e-05,0
development_06,3,edf,2,4,2,0,4,0,1,1,0,2,0.4,0,0,0,completed,7.687002653256059e-05,3.902497701346874e-05,0
development_06,3,uncertainty,2,4,2,0,4,0,1,1,0,2,0.4,0,0,0,completed,6.892892997711897e-05,3.520498285070062e-05,0
development_06,3,greedy,2,4,2,0,4,0,1,1,0,2,0.4,0,0,0,completed,7.263000588864088e-05,3.291800385341048e-05,0
development_06,3,search,2,4,2,0,4,0,1,1,0,2,0.4,0,0,0,completed,0.00010384502820670605,5.768198752775788e-05,2
development_06,3,no_review,1,12,1,1,8,4,0,0,1,0,0.0,0,2,1,completed,0.00010745995678007603,3.5278964787721634e-05,0
development_06,3,fcfs,1,4,2,0,4,0,2,1,0,2,0.4,0,0,0,completed,4.685897147282958e-05,1.8941995222121477e-05,0
development_06,3,edf,1,4,2,0,4,0,2,1,0,2,0.4,0,0,0,completed,5.7495024520903826e-05,2.599298022687435e-05,0
development_06,3,uncertainty,1,4,2,0,4,0,2,1,0,2,0.4,0,0,0,completed,5.7519006077200174e-05,2.5300018023699522e-05,0
development_06,3,greedy,1,4,2,0,4,0,2,1,0,2,0.4,0,0,0,completed,5.426100688055158e-05,2.38200300373137e-05,0
development_06,3,search,1,4,2,0,4,0,2,1,0,2,0.4,0,0,0,completed,5.7534954976290464e-05,2.5734014343470335e-05,4
development_06,4,no_review,2,8,1,0,8,0,0,0,0,0,0.0,0,0,0,completed,5.440495442599058e-05,2.3773987777531147e-05,0
development_06,4,fcfs,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,2.9667920898646116e-05,1.7028010915964842e-05,0
development_06,4,edf,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,2.9081071261316538e-05,1.840601908043027e-05,0
development_06,4,uncertainty,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,3.0138995498418808e-05,1.8988968804478645e-05,0
development_06,4,greedy,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,2.921692794188857e-05,1.8956023268401623e-05,0
development_06,4,search,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,3.7250982131808996e-05,2.5126966647803783e-05,2
development_06,4,no_review,1,8,1,0,8,0,0,0,0,0,0.0,0,0,0,completed,3.806507447734475e-05,1.6471021808683872e-05,0
development_06,4,fcfs,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,4.4053071178495884e-05,2.9377988539636135e-05,0
development_06,4,edf,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,3.352295607328415e-05,1.8412014469504356e-05,0
development_06,4,uncertainty,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,2.8408016078174114e-05,1.9367027562111616e-05,0
development_06,4,greedy,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,3.104406641796231e-05,1.9397004507482052e-05,0
development_06,4,search,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,3.995496081188321e-05,2.534600207582116e-05,2
development_07,2,fcfs,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,4.58870199508965e-05,1.9320985302329063e-05,0
development_07,2,edf,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,7.853697752580047e-05,5.2450981456786394e-05,0
development_07,2,uncertainty,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,5.012104520574212e-05,2.3557047825306654e-05,0
development_07,2,greedy,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,5.097093526273966e-05,2.1729967556893826e-05,0
development_07,2,search,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,5.9010053519159555e-05,2.7413014322519302e-05,4
development_07,2,no_review,1,4,2,0,4,0,0,0,0,0,0.0,0,2,1,completed,0.00014994805678725243,7.265002932399511e-05,0
development_07,2,fcfs,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,5.54388971067965e-05,2.846098504960537e-05,0
development_07,2,edf,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,5.611800588667393e-05,2.725300146266818e-05,0
development_07,2,uncertainty,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,7.369997911155224e-05,4.711298970505595e-05,0
development_07,2,greedy,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,5.990086356177926e-05,3.389496123418212e-05,0
development_07,2,search,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,6.033998215571046e-05,2.54589831456542e-05,2
development_07,2,no_review,2,4,2,0,4,0,0,0,0,0,0.0,0,1,0,completed,0.0001026639947667718,3.5604985896497965e-05,0
development_07,3,fcfs,1,0,3,0,0,0,3,2,0,3,0.6,2,2,1,completed,0.000105450046248734,3.8556987419724464e-05,0
development_07,3,edf,1,0,3,0,0,0,3,2,0,3,0.6,2,2,0,completed,0.00012939894804731011,5.181698361411691e-05,0
development_07,3,uncertainty,1,0,3,0,0,0,3,2,0,3,0.6,2,2,1,completed,0.0001085520489141345,3.737001679837704e-05,0
development_07,3,greedy,1,0,3,0,0,0,3,2,0,3,0.6,2,2,1,completed,0.00013176299398764968,5.734199658036232e-05,0
development_07,3,search,1,0,3,0,0,0,3,2,0,3,0.6,2,2,1,completed,0.0001574420020915568,5.889899330213666e-05,12
development_07,3,no_review,1,28,1,2,8,20,0,0,2,0,0.0,0,4,2,completed,0.00022970896679908037,8.248898666352034e-05,0
development_07,3,fcfs,2,16,2,1,4,12,2,1,1,4,0.8,2,1,0,completed,9.940005838871002e-05,4.798703594133258e-05,0
development_07,3,edf,2,16,2,1,4,12,2,1,1,4,0.8,2,1,0,completed,8.599995635449886e-05,4.725198959931731e-05,0
development_07,3,uncertainty,2,16,2,1,4,12,2,1,1,4,0.8,2,1,0,completed,9.006704203784466e-05,4.716700641438365e-05,0
development_07,3,greedy,2,16,2,1,4,12,2,1,1,4,0.8,2,1,0,completed,9.116192813962698e-05,5.1104987505823374e-05,0
development_07,3,search,2,16,2,1,4,12,2,1,1,4,0.8,2,1,0,completed,0.00018752692267298698,0.00011365697719156742,7
development_07,3,no_review,2,28,1,2,8,20,0,0,2,0,0.0,0,3,1,completed,0.00016963499365374446,4.2019004467874765e-05,0
development_07,4,fcfs,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,5.0104979891330004e-05,2.3683009203523397e-05,0
development_07,4,edf,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,5.374709144234657e-05,2.116500400006771e-05,0
development_07,4,uncertainty,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,6.290298188105226e-05,3.526697400957346e-05,0
development_07,4,greedy,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,7.833499694243073e-05,4.661304410547018e-05,0
development_07,4,search,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,6.159202894195914e-05,2.9364018701016903e-05,4
development_07,4,no_review,1,4,2,0,4,0,0,0,0,0,0.0,0,2,1,completed,0.00011529604671522975,3.899302100762725e-05,0
development_07,4,fcfs,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,0.00010461494093760848,7.865502266213298e-05,0
development_07,4,edf,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,6.297201616689563e-05,3.636698238551617e-05,0
development_07,4,uncertainty,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,0.00010665401350706816,6.296299397945404e-05,0
development_07,4,greedy,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,6.404402665793896e-05,3.5068951547145844e-05,0
development_07,4,search,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,7.319595897570252e-05,3.6650977563112974e-05,2
development_07,4,no_review,2,4,2,0,4,0,0,0,0,0,0.0,0,1,0,completed,0.00012865604367107153,4.891096614301205e-05,0
