timestamp, uuid, name, memory.total [MiB], memory.used [MiB], utilization.gpu [%], power.draw [W]
2026/09/10 04:25:29.357, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 17 %, 247.02 W
2026/09/10 04:25:30.357, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 251.56 W
2026/09/10 04:25:31.358, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 91 %, 223.74 W
2026/09/10 04:25:32.361, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 55 %, 253.24 W
2026/09/10 04:25:33.361, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 207.31 W
2026/09/10 04:25:34.363, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 72 %, 259.70 W
2026/09/10 04:25:35.363, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 66 %, 249.62 W
2026/09/10 04:25:36.364, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 42 %, 225.70 W
2026/09/10 04:25:37.364, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 248.29 W
2026/09/10 04:25:38.365, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 51 %, 223.88 W
2026/09/10 04:25:39.445, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 257.41 W
2026/09/10 04:25:40.445, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 223.95 W
2026/09/10 04:25:41.446, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 57 %, 229.28 W
2026/09/10 04:25:42.447, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 92 %, 254.14 W
2026/09/10 04:25:43.447, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 65 %, 235.87 W
2026/09/10 04:25:44.447, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 86 %, 248.39 W
2026/09/10 04:25:45.448, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 59 %, 226.59 W
2026/09/10 04:25:46.448, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 92 %, 253.85 W
2026/09/10 04:25:47.448, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 12 %, 242.97 W
2026/09/10 04:25:48.449, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 47 %, 208.72 W
2026/09/10 04:25:49.450, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 86 %, 250.76 W
2026/09/10 04:25:50.450, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 44 %, 231.87 W
2026/09/10 04:25:51.450, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 82 %, 251.46 W
2026/09/10 04:25:52.451, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 86 %, 236.19 W
2026/09/10 04:25:53.451, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 51 %, 255.18 W
2026/09/10 04:25:54.452, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 81 %, 251.90 W
2026/09/10 04:25:55.453, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 72 %, 221.72 W
2026/09/10 04:25:56.454, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 81 %, 255.14 W
2026/09/10 04:25:57.454, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 37 %, 229.05 W
2026/09/10 04:25:58.454, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 90 %, 253.99 W
2026/09/10 04:25:59.455, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 16 %, 225.35 W
2026/09/10 04:26:00.456, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 68 %, 249.65 W
2026/09/10 04:26:01.457, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 83 %, 254.51 W
2026/09/10 04:26:02.457, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 85 %, 157.62 W
2026/09/10 04:26:03.457, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 53 %, 255.02 W
2026/09/10 04:26:04.458, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 247.88 W
2026/09/10 04:26:05.458, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 36 %, 231.00 W
2026/09/10 04:26:06.458, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 250.17 W
2026/09/10 04:26:07.459, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 47 %, 231.49 W
2026/09/10 04:26:08.459, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 50 %, 252.28 W
2026/09/10 04:26:09.460, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 216.47 W
2026/09/10 04:26:10.460, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 58 %, 233.45 W
2026/09/10 04:26:11.461, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 253.18 W
2026/09/10 04:26:12.461, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 58 %, 228.33 W
2026/09/10 04:26:13.461, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 253.72 W
2026/09/10 04:26:14.462, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 55 %, 233.72 W
2026/09/10 04:26:15.462, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 92 %, 255.11 W
2026/09/10 04:26:16.463, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 242.37 W
2026/09/10 04:26:17.463, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 223.46 W
2026/09/10 04:26:18.464, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 44 %, 256.74 W
2026/09/10 04:26:19.464, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 74 %, 228.39 W
2026/09/10 04:26:20.465, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 75 %, 253.76 W
2026/09/10 04:26:21.465, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 62 %, 237.58 W
2026/09/10 04:26:22.465, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 78 %, 252.04 W
2026/09/10 04:26:23.466, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 242.46 W
2026/09/10 04:26:24.466, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 87 %, 227.91 W
2026/09/10 04:26:25.467, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 61 %, 253.88 W
2026/09/10 04:26:26.468, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 181.35 W
2026/09/10 04:26:27.469, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 47 %, 256.00 W
2026/09/10 04:26:28.469, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 43 %, 251.03 W
2026/09/10 04:26:29.469, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 229.63 W
2026/09/10 04:26:30.470, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 49 %, 256.44 W
2026/09/10 04:26:31.470, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 225.86 W
2026/09/10 04:26:32.471, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 47 %, 254.08 W
2026/09/10 04:26:33.471, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 210.05 W
2026/09/10 04:26:34.471, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 34 %, 204.90 W
2026/09/10 04:26:35.472, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 89 %, 253.22 W
2026/09/10 04:26:36.472, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 53 %, 236.59 W
2026/09/10 04:26:37.472, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 57 %, 249.43 W
2026/09/10 04:26:38.474, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 1 %, 216.87 W
2026/09/10 04:26:39.474, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 87 %, 248.69 W
2026/09/10 04:26:40.474, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 70 %, 256.10 W
2026/09/10 04:26:41.475, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 84 %, 228.30 W
2026/09/10 04:26:42.475, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 58 %, 249.87 W
2026/09/10 04:26:43.477, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 228.09 W
2026/09/10 04:26:44.477, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 56 %, 246.01 W
2026/09/10 04:26:45.478, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 234.27 W
2026/09/10 04:26:46.478, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 62 %, 217.46 W
2026/09/10 04:26:47.479, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 68 %, 186.49 W
2026/09/10 04:26:48.479, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 240.13 W
2026/09/10 04:26:49.479, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 93 %, 224.94 W
2026/09/10 04:26:50.481, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 40 %, 252.64 W
2026/09/10 04:26:51.481, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 91 %, 224.36 W
2026/09/10 04:26:52.482, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 37 %, 249.97 W
2026/09/10 04:26:53.482, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 0 %, 215.11 W
2026/09/10 04:26:54.483, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 71 %, 240.48 W
2026/09/10 04:26:55.483, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 80 %, 242.35 W
2026/09/10 04:26:56.483, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 51 %, 229.42 W
2026/09/10 04:26:57.483, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 69 %, 235.38 W
2026/09/10 04:26:58.484, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 64 %, 230.56 W
2026/09/10 04:26:59.485, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 31 %, 248.85 W
2026/09/10 04:27:00.485, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 63 %, 236.74 W
2026/09/10 04:27:01.486, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 230.36 W
2026/09/10 04:27:02.486, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 86 %, 242.06 W
2026/09/10 04:27:03.487, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 59 %, 229.03 W
2026/09/10 04:27:04.487, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 9 %, 236.90 W
2026/09/10 04:27:05.488, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 94 %, 248.82 W
2026/09/10 04:27:06.538, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 68 %, 224.07 W
2026/09/10 04:27:07.539, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 25165 MiB, 89 %, 240.57 W
2026/09/10 04:27:08.539, GPU-c9db04c6-026b-f6d2-e711-de40c5b3e9cd, NVIDIA RTX 6000 Ada Generation, 49140 MiB, 24628 MiB, 0 %, 202.32 W
