record_kind,config,family,contrast,metric,mean,mc_se,mc_low,mc_high,seed_positive,seed_ties,seed_negative,raw_positive,raw_ties,raw_negative,seeds
computational_simulation,033_n36_h270,demand,G_minus_Q,review_attempts,0.25,0.06524011343823438,0.1221293776610606,0.3778706223389394,16,13,3,30,56,10,32
computational_simulation,033_n36_h270,demand,G_minus_Q,repairs,-0.041666666666666664,0.051304663129011586,-0.14222380639952936,0.05889047306619604,5,17,10,10,72,14,32
computational_simulation,033_n36_h270,demand,G_minus_Q,damage,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q,mean_wait,-0.44166887697337653,0.09901899049813183,-0.635746098349715,-0.24759165559703816,8,0,24,50,0,46,32
computational_simulation,033_n36_h270,demand,G_minus_Q,unrelated_wait_sum,82.98912072850814,4.741231272414378,73.69630743457596,92.28193402244032,32,0,0,93,2,1,32
computational_simulation,033_n36_h270,demand,G_minus_Q,source_switches,-1.3645833333333335,0.04578901816579838,-1.4543298089382983,-1.2748368577283686,0,0,32,0,4,92,32
computational_simulation,033_n36_h270,demand,G_minus_Q,source_returns,-0.15625,0.04229201427369196,-0.23914234797643624,-0.07335765202356376,0,20,12,0,82,14,32
computational_simulation,033_n36_h270,demand,G_minus_Q,groups,1.1979166666666665,0.039199468648106785,1.1210857081163772,1.2747476252169558,32,0,0,96,0,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q,time_orientation,-19.389670992546467,1.0097315151893038,-21.3687447623175,-17.410597222775433,0,0,32,2,0,94,32
computational_simulation,033_n36_h270,demand,G_minus_Q,time_question,2.861793950468261,0.5826958036832663,1.719710175249059,4.003877725687463,25,0,7,63,0,33,32
computational_simulation,033_n36_h270,demand,G_minus_Q,time_verification,19.608990250387556,1.1389310218623867,17.376685447537277,21.841295053237836,32,0,0,88,0,8,32
computational_simulation,033_n36_h270,demand,G_minus_Q,time_construction,-8.99085126811028,2.182365389052146,-13.268287430652485,-4.713415105568074,9,0,23,33,1,62,32
computational_simulation,033_n36_h270,demand,G_minus_Q,time_interaction,0.5882800843723354,0.15288638536472435,0.28862276905747564,0.8879373996871951,19,9,4,35,48,13,32
computational_simulation,033_n36_h270,demand,G_minus_Q,time_release,0.5809982201047396,0.14846289461848067,0.2900109466525175,0.8719854935569616,19,10,3,37,47,12,32
computational_simulation,033_n36_h270,demand,G_minus_Q,time_grouping,4.740459755323855,0.1448746414011087,4.456505458177682,5.0244140524700285,32,0,0,96,0,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q,time_idle,1.7708635483929908e-15,3.214890614051674e-15,-4.53032205514829e-15,8.072049151934272e-15,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,correct,-0.09375,0.026917399037940902,-0.14650810211436416,-0.040991897885635835,0,23,9,0,87,9,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,incorrect,-0.020833333333333332,0.014491840492505258,-0.049237340698643633,0.007570674031976973,0,30,2,0,94,2,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,unfinished,0.11458333333333333,0.028435044352204335,0.05885064640301283,0.17031602026365383,11,21,0,11,85,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,released,-0.11458333333333333,0.028435044352204335,-0.17031602026365383,-0.05885064640301283,0,21,11,0,85,11,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,never_selected,0.11458333333333331,0.028435044352204335,0.05885064640301282,0.1703160202636538,11,21,0,11,85,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,deferred,0.0,0.014967108502231239,-0.029335532664373228,0.029335532664373228,1,30,1,1,94,1,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,blocked,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,approved_unreleased,0.03125,0.034649341074796246,-0.03666270850660064,0.09916270850660064,7,21,4,7,85,4,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,review_attempts,-0.125,0.028983680985010515,-0.1818080147306206,-0.06819198526937939,0,20,12,0,84,12,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,repairs,-0.0625,0.023367390659561435,-0.10830008569274041,-0.01669991430725959,0,26,6,0,90,6,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,damage,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,mean_wait,0.2063503589662175,0.007025236200177727,0.19258089601386916,0.22011982191856586,32,0,0,96,0,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,unrelated_wait_sum,2.467079672329883,0.4541638682972143,1.5769184904673428,3.357240854192423,18,14,0,22,74,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,source_switches,-0.03125,0.017450486791127397,-0.0654529541106097,0.0029529541106096957,0,29,3,0,93,3,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,source_returns,-0.010416666666666666,0.010416666666666664,-0.03083333333333333,0.009999999999999997,0,31,1,0,95,1,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,groups,1.1979166666666665,0.039199468648106785,1.1210857081163772,1.2747476252169558,32,0,0,96,0,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,time_orientation,-1.1162050555116196,0.20687128262096716,-1.5216727694487153,-0.710737341574524,0,9,23,1,66,29,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,time_question,-0.7794555036235544,0.16910187724365913,-1.1108951830211264,-0.4480158242259825,0,15,17,0,72,24,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,time_verification,-0.998534784434614,0.1521986912896893,-1.296844219362405,-0.7002253495068229,0,11,21,0,69,27,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,time_construction,-1.4772377481350358,0.18688841247566657,-1.8435390365873423,-1.1109364596827294,0,3,29,0,59,37,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,time_interaction,-0.15417874497239126,0.05425955896197423,-0.26052748053786073,-0.04783000940692177,0,23,9,0,84,12,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,time_release,-0.21484791864664146,0.04798772965538509,-0.30890386877119624,-0.12079196852208668,0,18,14,0,81,15,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,time_grouping,4.740459755323855,0.1448746414011087,4.456505458177682,5.0244140524700285,32,0,0,96,0,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-source-aware,time_idle,0.0,1.1958874270414754e-15,-2.3439393570012917e-15,2.3439393570012917e-15,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,correct,-0.8229166666666667,0.06856238656329343,-0.9572989443307218,-0.6885343890026117,0,0,32,7,22,67,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,incorrect,0.17708333333333331,0.05181381880344678,0.07552824847857763,0.278638418188089,17,11,4,27,57,12,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,unfinished,0.6458333333333333,0.08719223909924428,0.47493654469881447,0.816730121967852,28,3,1,58,25,13,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,released,-0.6458333333333333,0.08719223909924428,-0.816730121967852,-0.47493654469881447,1,3,28,13,25,58,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,never_selected,0.5416666666666666,0.0681784239407118,0.40803695574287147,0.6752963775904618,29,1,2,55,28,13,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,deferred,0.125,0.05344326707545979,0.020251196532098822,0.22974880346790116,9,21,2,13,80,3,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,blocked,-0.020833333333333332,0.014491840492505258,-0.049237340698643633,0.007570674031976973,0,30,2,0,94,2,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,approved_unreleased,0.0625,0.02774976185761099,0.00811046675908246,0.11688953324091754,7,24,1,7,88,1,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,review_attempts,-0.6875,0.0701021719786843,-0.8249002570782212,-0.5500997429217788,0,2,30,9,24,63,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,repairs,0.010416666666666671,0.05696233546204301,-0.10122951083893762,0.12206284417227097,9,15,8,30,42,24,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,damage,-0.010416666666666666,0.010416666666666664,-0.03083333333333333,0.009999999999999997,0,31,1,0,95,1,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,mean_wait,2.905371954852963,0.12273080548549896,2.6648195761013853,3.145924333604541,32,0,0,86,0,10,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,unrelated_wait_sum,-66.75015271989047,6.501332738935195,-79.49276488820345,-54.007540551577485,3,0,29,36,0,60,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,source_switches,0.8229166666666665,0.044862331729901506,0.7349864964760595,0.9108468368572735,32,0,0,67,29,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,source_returns,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,2,30,0,2,94,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,groups,1.1979166666666665,0.039199468648106785,1.1210857081163772,1.2747476252169558,32,0,0,96,0,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,time_orientation,10.783718802350794,0.6452218750078041,9.519083927335497,12.04835367736609,32,0,0,65,3,28,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,time_question,-8.190828455355092,0.5966525949779639,-9.3602675415119,-7.021389369198283,0,0,32,14,0,82,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,time_verification,-2.8988546410849874,1.4198092926348014,-5.681680854649198,-0.11602842752077658,10,0,22,35,0,61,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,time_construction,-2.004108230201439,2.4311738415455064,-6.769208959630632,2.760992499227754,15,0,17,53,4,39,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,time_interaction,-1.1812039515374295,0.13122874935928971,-1.4384123002816374,-0.9239956027932217,2,0,30,11,26,59,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,time_release,-1.2491832794957052,0.17100836673500705,-1.584359678296319,-0.9140068806950914,3,1,28,15,23,58,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,time_grouping,4.740459755323855,0.1448746414011087,4.456505458177682,5.0244140524700285,32,0,0,96,0,0,32
computational_simulation,033_n36_h270,demand,G_minus_Q-sticky,time_idle,2.9684009879756465e-15,3.899796821703735e-15,-4.675200782563673e-15,1.0612002758514967e-14,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_M,correct,-0.19791666666666666,0.09209257726189635,-0.3784181180999835,-0.017415215233349823,7,10,15,17,48,31,32
computational_simulation,033_n36_h270,demand,G_minus_M,incorrect,0.28125,0.07647793360151012,0.13135325014104018,0.43114674985895984,19,11,2,29,60,7,32
computational_simulation,033_n36_h270,demand,G_minus_M,unfinished,-0.08333333333333333,0.12432614064351803,-0.32701256899462866,0.16034590232796203,8,11,13,28,37,31,32
computational_simulation,033_n36_h270,demand,G_minus_M,released,0.08333333333333333,0.12432614064351803,-0.16034590232796203,0.32701256899462866,13,11,8,31,37,28,32
computational_simulation,033_n36_h270,demand,G_minus_M,never_selected,-0.125,0.08433537334436017,-0.29029733175494593,0.04029733175494593,9,8,15,26,37,33,32
computational_simulation,033_n36_h270,demand,G_minus_M,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_M,deferred,0.08333333333333334,0.05600179208602058,-0.026430179155266992,0.19309684582193368,9,18,5,14,74,8,32
computational_simulation,033_n36_h270,demand,G_minus_M,blocked,-0.041666666666666664,0.019799623471312137,-0.08047392867043845,-0.002859404662894874,0,28,4,0,92,4,32
computational_simulation,033_n36_h270,demand,G_minus_M,approved_unreleased,0.0625,0.02774976185761099,0.00811046675908246,0.11688953324091754,7,24,1,7,88,1,32
computational_simulation,033_n36_h270,demand,G_minus_M,review_attempts,-0.062499999999999986,0.07398885293355303,-0.20751815174976396,0.08251815174976397,9,12,11,23,42,31,32
computational_simulation,033_n36_h270,demand,G_minus_M,repairs,1.8333333333333333,0.07332355751067664,1.6896191606124071,1.9770475060542594,32,0,0,94,2,0,32
computational_simulation,033_n36_h270,demand,G_minus_M,damage,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_M,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,G_minus_M,mean_wait,0.03343662103821465,0.18566523150167746,-0.33046723270507317,0.3973404747815025,16,0,16,56,0,40,32
computational_simulation,033_n36_h270,demand,G_minus_M,unrelated_wait_sum,99.71841552491827,5.363126099587653,89.20668836972646,110.23014268011008,32,0,0,93,0,3,32
computational_simulation,033_n36_h270,demand,G_minus_M,source_switches,-1.6770833333333333,0.050721441723768405,-1.7764973591119193,-1.5776693075547472,0,0,32,0,2,94,32
computational_simulation,033_n36_h270,demand,G_minus_M,source_returns,-0.1875,0.04474514650999275,-0.2752004871595858,-0.09979951284041422,0,18,14,0,79,17,32
computational_simulation,033_n36_h270,demand,G_minus_M,groups,1.1979166666666665,0.039199468648106785,1.1210857081163772,1.2747476252169558,32,0,0,96,0,0,32
computational_simulation,033_n36_h270,demand,G_minus_M,time_orientation,-25.058840590985536,1.1294020694261118,-27.272468647060716,-22.845212534910356,0,0,32,2,0,94,32
computational_simulation,033_n36_h270,demand,G_minus_M,time_question,0.44742381328500924,0.7153788222522892,-0.9547186783294777,1.8495663048994961,18,0,14,52,0,44,32
computational_simulation,033_n36_h270,demand,G_minus_M,time_verification,48.36010215005615,1.0478288563886071,46.30635759153448,50.41384670857782,32,0,0,96,0,0,32
computational_simulation,033_n36_h270,demand,G_minus_M,time_construction,-28.758363240657065,2.3585538367672063,-33.38112876072079,-24.135597720593342,0,0,32,11,0,85,32
computational_simulation,033_n36_h270,demand,G_minus_M,time_interaction,0.049648073796221354,0.14056385358500917,-0.22585707923039663,0.3251532268228393,12,10,10,26,44,26,32
computational_simulation,033_n36_h270,demand,G_minus_M,time_release,0.21957003918136958,0.24108464795576012,-0.2529558708119202,0.6920959491746594,14,10,8,32,36,28,32
computational_simulation,033_n36_h270,demand,G_minus_M,time_grouping,4.740459755323855,0.1448746414011087,4.456505458177682,5.0244140524700285,32,0,0,96,0,0,32
computational_simulation,033_n36_h270,demand,G_minus_M,time_idle,1.1770098784502638e-15,2.796588434838187e-15,-4.304303453832583e-15,6.6583232107331104e-15,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q_minus_M,correct,-0.32291666666666663,0.08915721359799855,-0.4976648053187438,-0.14816852801458946,4,9,19,12,46,38,32
computational_simulation,033_n36_h270,demand,Q_minus_M,incorrect,0.125,0.07138855766069624,-0.014921573014964634,0.26492157301496466,14,12,6,19,68,9,32
computational_simulation,033_n36_h270,demand,Q_minus_M,unfinished,0.19791666666666669,0.10245570661996535,-0.0028965183084654067,0.39872985164179875,17,7,8,32,49,15,32
computational_simulation,033_n36_h270,demand,Q_minus_M,released,-0.19791666666666669,0.10245570661996535,-0.39872985164179875,0.0028965183084654067,8,7,17,15,49,32,32
computational_simulation,033_n36_h270,demand,Q_minus_M,never_selected,0.28125,0.08348021329958855,0.11762878193280646,0.44487121806719354,19,8,5,35,51,10,32
computational_simulation,033_n36_h270,demand,Q_minus_M,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q_minus_M,deferred,-0.0625,0.03797489030802867,-0.13693078500373618,0.011930785003736191,2,21,9,4,82,10,32
computational_simulation,033_n36_h270,demand,Q_minus_M,blocked,-0.020833333333333332,0.014491840492505258,-0.049237340698643633,0.007570674031976973,0,30,2,0,94,2,32
computational_simulation,033_n36_h270,demand,Q_minus_M,approved_unreleased,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,3,29,0,4,91,1,32
computational_simulation,033_n36_h270,demand,Q_minus_M,review_attempts,-0.3125,0.07322802189028567,-0.45602692290495994,-0.1689730770950401,4,6,22,9,48,39,32
computational_simulation,033_n36_h270,demand,Q_minus_M,repairs,1.875,0.09195945421020066,1.6947594697480066,2.0552405302519934,32,0,0,93,3,0,32
computational_simulation,033_n36_h270,demand,Q_minus_M,damage,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q_minus_M,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q_minus_M,mean_wait,0.4751054980115912,0.1870955723031088,0.10839817629749793,0.8418128197256844,21,0,11,66,6,24,32
computational_simulation,033_n36_h270,demand,Q_minus_M,unrelated_wait_sum,16.72929479641012,6.582798998077069,3.827008760179064,29.631580832641177,22,0,10,66,6,24,32
computational_simulation,033_n36_h270,demand,Q_minus_M,source_switches,-0.3125,0.07322802189028567,-0.45602692290495994,-0.1689730770950401,4,6,22,9,48,39,32
computational_simulation,033_n36_h270,demand,Q_minus_M,source_returns,-0.03125,0.052618221134322865,-0.13438171342327282,0.07188171342327282,5,21,6,6,82,8,32
computational_simulation,033_n36_h270,demand,Q_minus_M,groups,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q_minus_M,time_orientation,-5.669169598439069,1.340126128305656,-8.295816809918154,-3.042522386959983,7,1,24,20,16,60,32
computational_simulation,033_n36_h270,demand,Q_minus_M,time_question,-2.414370137183252,0.6339225680012086,-3.656858370465621,-1.1718819039008834,7,4,21,14,37,45,32
computational_simulation,033_n36_h270,demand,Q_minus_M,time_verification,28.751111899668587,0.6622360863258965,27.45312917046983,30.049094628867344,32,0,0,95,1,0,32
computational_simulation,033_n36_h270,demand,Q_minus_M,time_construction,-19.767511972546785,2.1258513418055736,-23.93418060248571,-15.600843342607861,0,0,32,12,1,83,32
computational_simulation,033_n36_h270,demand,Q_minus_M,time_interaction,-0.538632010576114,0.16260858394032635,-0.8573448350991536,-0.21991918605307437,5,6,21,9,50,37,32
computational_simulation,033_n36_h270,demand,Q_minus_M,time_release,-0.36142818092337003,0.20916710870943225,-0.7713957139938572,0.04853935214711719,9,5,18,16,48,32,32
computational_simulation,033_n36_h270,demand,Q_minus_M,time_grouping,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q_minus_M,time_idle,-5.93853669942727e-16,2.6149495248605705e-15,-5.7191547386694455e-15,4.531447398783991e-15,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,correct,0.21875,0.04639652755128561,0.1278128059994802,0.3096871940005198,17,14,1,27,63,6,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,incorrect,0.17708333333333331,0.053932236704164034,0.07137614939317181,0.2827905172734948,14,15,3,21,70,5,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,unfinished,-0.3958333333333333,0.0692986821495925,-0.5316587503465346,-0.260007916320132,0,11,21,7,50,39,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,released,0.3958333333333333,0.0692986821495925,0.260007916320132,0.5316587503465346,21,11,0,39,50,7,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,never_selected,-0.5208333333333333,0.0716821376149358,-0.6613303230586074,-0.3803363436080591,0,6,26,6,43,47,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,deferred,0.14583333333333331,0.05171238871830816,0.04447705144544932,0.2471896152212173,11,20,1,14,80,2,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,blocked,-0.020833333333333332,0.014491840492505258,-0.049237340698643633,0.007570674031976973,0,30,2,0,94,2,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,approved_unreleased,0.0,0.029934217004462478,-0.058671065328746455,0.058671065328746455,4,24,4,4,88,4,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,review_attempts,0.375,0.06305754895559086,0.2514072040470419,0.4985927959529581,22,10,0,37,53,6,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,repairs,0.020833333333333332,0.049499058678280354,-0.07618482167609616,0.11785148834276282,7,19,6,14,70,12,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,damage,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,mean_wait,-0.648019235939594,0.10086895314603782,-0.8457223841058281,-0.45031608777335985,3,0,29,16,20,60,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,unrelated_wait_sum,80.52204105617827,4.674015428521856,71.36097081627543,89.68311129608111,32,0,0,92,2,2,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,source_switches,-1.3333333333333333,0.049640283098439215,-1.4306282882062742,-1.2360383784603923,0,0,32,0,5,91,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,source_returns,-0.14583333333333331,0.042167686672180085,-0.22848199921080628,-0.06318466745586035,0,21,11,0,83,13,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,groups,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,time_orientation,-18.27346593703485,0.9811432798742176,-20.196506765588317,-16.35042510848138,0,0,32,3,0,93,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,time_question,3.641249454091816,0.577012234463877,2.510305474542617,4.772193433641014,27,0,5,67,0,29,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,time_verification,20.60752503482217,1.1338226347041227,18.38523267080209,22.829817398842252,32,0,0,88,0,8,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,time_construction,-7.513613519975244,2.1764364726969974,-11.779429006461358,-3.247798033489129,9,0,23,37,1,58,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,time_interaction,0.7424588293447265,0.16789215192335474,0.4133902115749512,1.0715274471145018,21,8,3,40,46,10,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,time_release,0.7958461387513811,0.15098037434744974,0.4999246050303796,1.0917676724723826,21,9,2,42,45,9,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,time_grouping,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q-source-aware_minus_Q,time_idle,1.770863548392991e-15,3.101701789830846e-15,-4.308471959675467e-15,7.850199056461449e-15,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,correct,0.9479166666666666,0.07349044600573508,0.8038753924954258,1.0919579408379074,31,1,0,71,19,6,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,incorrect,-0.02083333333333333,0.05784647057259495,-0.13421241565561942,0.09254574898895276,8,14,10,16,64,16,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,unfinished,-0.9270833333333333,0.0816144980949044,-1.0870477495993458,-0.7671189170673206,0,1,31,6,20,70,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,released,0.9270833333333333,0.0816144980949044,0.7671189170673206,1.0870477495993458,31,1,0,70,20,6,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,never_selected,-0.9479166666666666,0.07349044600573508,-1.0919579408379074,-0.8038753924954258,0,1,31,3,23,70,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,unstarted,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,deferred,0.020833333333333336,0.044745146509992756,-0.06686715382625247,0.10853382049291913,7,20,5,9,80,7,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,blocked,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,approved_unreleased,-0.03125,0.02298986355255016,-0.07631013256299832,0.013810132562998317,1,27,4,1,91,4,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,review_attempts,0.9374999999999999,0.06766308454949928,0.8048803542829813,1.0701196457170186,31,1,0,73,22,1,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,repairs,-0.05208333333333333,0.07499906660112128,-0.19908150387153106,0.09491483720486439,11,10,11,25,38,33,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,damage,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,1,31,0,1,95,0,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,carryover_harms,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,mean_wait,-3.34704083182634,0.10666567419553176,-3.556105553249582,-3.137976110403098,0,0,32,4,0,92,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,unrelated_wait_sum,149.73927344839862,7.638217194006373,134.76836774814612,164.71017914865112,32,0,0,67,0,29,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,source_switches,-2.1875,0.05587664826015005,-2.2970182305898943,-2.0779817694101057,0,0,32,0,0,96,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,source_returns,-0.17708333333333331,0.04229201427369196,-0.25997568130976956,-0.09419098535689707,0,18,14,0,80,16,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,groups,0.0,0.0,0.0,0.0,0,32,0,0,96,0,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,time_orientation,-30.17338979489726,1.1047634205957748,-32.33872609926498,-28.00805349052954,0,0,32,0,0,96,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,time_question,11.052622405823353,0.5310629857520941,10.011738953749248,12.093505857897458,32,0,0,92,0,4,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,time_verification,22.50784489147254,1.0974134934885547,20.356914444234974,24.658775338710107,32,0,0,76,0,20,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,time_construction,-6.986743037908841,1.714361770800919,-10.346892108678642,-3.62659396713904,9,0,23,37,0,59,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,time_interaction,1.769484035909765,0.1455565607888371,1.4841931767636443,2.0547748950558855,31,1,0,69,26,1,32
computational_simulation,033_n36_h270,demand,Q-sticky_minus_Q,time_release,1.8301814996004446,0.16596351634361914,1.504893007566951,2.155469991633938,31,1,0,70,20,6,32
