record_kind,config,family,policy,metric,mean,mc_se,mc_low,mc_high,seeds,rotations
computational_simulation,027_n12_h270,demand,G,incorrect,0.5729166666666666,0.0809253923736201,0.4143028976143712,0.731530435718962,32,3
computational_simulation,027_n12_h270,demand,G,unfinished,9.427083333333332,0.10286484917278839,9.225468228954666,9.628698437711998,32,3
computational_simulation,027_n12_h270,demand,G,released,2.572916666666667,0.10286484917278839,2.371301562288002,2.774531771045332,32,3
computational_simulation,027_n12_h270,demand,G,never_selected,8.208333333333332,0.06480948092065154,8.081306750728855,8.33535991593781,32,3
computational_simulation,027_n12_h270,demand,G,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,G,deferred,0.21875,0.057207599612333127,0.10662310475982707,0.33087689524017294,32,3
computational_simulation,027_n12_h270,demand,G,blocked,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,G,approved_unreleased,0.07291666666666666,0.024749529339140174,0.024407589161951918,0.1214257441713814,32,3
computational_simulation,027_n12_h270,demand,G,review_attempts,3.8125,0.0701021719786843,3.6750997429217787,3.9499002570782213,32,3
computational_simulation,027_n12_h270,demand,G,repairs,1.8333333333333333,0.07332355751067664,1.6896191606124071,1.9770475060542594,32,3
computational_simulation,027_n12_h270,demand,G,damage,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,G,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,G,mean_wait,122.83949875257287,0.42373813581541475,122.00897200637465,123.67002549877108,32,3
computational_simulation,027_n12_h270,demand,G,unrelated_wait_sum,829.0762914494735,2.2865402739473857,824.5946725125366,833.5579103864104,32,3
computational_simulation,027_n12_h270,demand,G,source_switches,1.1979166666666665,0.039199468648106785,1.1210857081163772,1.2747476252169558,32,3
computational_simulation,027_n12_h270,demand,G,source_returns,0.19791666666666666,0.03919946864810678,0.12108570811637738,0.27474762521695595,32,3
computational_simulation,027_n12_h270,demand,G,groups,1.1979166666666665,0.039199468648106785,1.1210857081163772,1.2747476252169558,32,3
computational_simulation,027_n12_h270,demand,G,time_orientation,41.9279289137037,0.35345326995104964,41.23516050459965,42.62069732280776,32,3
computational_simulation,027_n12_h270,demand,G,time_question,33.283779767496526,0.5947073494643936,32.118153362546316,34.449406172446736,32,3
computational_simulation,027_n12_h270,demand,G,time_verification,48.58461642316681,1.0787608129443826,46.470245229795815,50.6989876165378,32,3
computational_simulation,027_n12_h270,demand,G,time_construction,130.17044425811676,2.168975744476268,125.91925179894328,134.42163671729026,32,3
computational_simulation,027_n12_h270,demand,G,time_interaction,5.839629381795904,0.13388363387373722,5.5772174594033785,6.102041304188429,32,3
computational_simulation,027_n12_h270,demand,G,time_release,5.203141500396457,0.20259555605275864,4.80605421053305,5.600228790259864,32,3
computational_simulation,027_n12_h270,demand,G,time_grouping,4.740459755323855,0.1448746414011087,4.456505458177682,5.0244140524700285,32,3
computational_simulation,027_n12_h270,demand,G,time_idle,0.24999999999999933,2.1525800951134176e-15,0.24999999999999512,0.25000000000000355,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,correct,2.09375,0.0809253923736201,1.9351362309477045,2.2523637690522955,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,incorrect,0.59375,0.07882193619448857,0.4392590050588024,0.7482409949411977,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,unfinished,9.3125,0.10033266798621959,9.11584797074701,9.50915202925299,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,released,2.6875,0.10033266798621959,2.4908479707470095,2.8841520292529905,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,never_selected,8.09375,0.06391213832075392,7.968482208891323,8.219017791108678,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,deferred,0.21874999999999997,0.057207599612333127,0.10662310475982704,0.3308768952401729,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,blocked,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,approved_unreleased,0.05208333333333333,0.026392131002498573,0.0003547565684361223,0.10381191009823054,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,review_attempts,3.9375,0.06766308454949928,3.8048803542829814,4.070119645717019,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,repairs,1.8958333333333335,0.0754875135061455,1.7478778068612884,2.0437888598053786,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,damage,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,mean_wait,122.22044767567422,0.43993494149609125,121.35817519034188,123.08272016100656,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,unrelated_wait_sum,827.3644435071924,2.509107703600185,822.446592408136,832.2822946062488,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,source_switches,1.2291666666666665,0.04081796945983928,1.1491634465253815,1.3091698868079515,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,source_returns,0.22916666666666663,0.04081796945983928,0.14916344652538166,0.3091698868079516,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,time_orientation,42.68654807797648,0.40372431486237725,41.89524842084622,43.47784773510674,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,time_question,34.09933103681095,0.6326174908052843,32.85940075483259,35.33926131878931,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,time_verification,49.783122040351074,1.1024162939701394,47.6223861041696,51.94385797653255,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,time_construction,131.7383156649043,2.1835485254282685,127.45856055506489,136.0180707747437,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,time_interaction,6.014641460101628,0.1496316308755618,5.721363463585527,6.3079194566177295,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,time_release,5.4280417198555435,0.20864545630491513,5.01909662549791,5.836986814213177,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,Q-source-aware,time_idle,0.2500000000000005,1.978040627209216e-15,0.2499999999999966,0.2500000000000044,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,correct,2.822916666666667,0.06521328221627366,2.6950986335227705,2.9507346998105635,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,incorrect,0.3958333333333333,0.06426713263338861,0.2698697533718917,0.521796913294775,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,unfinished,8.78125,0.048750919024514484,8.685698198711952,8.876801801288048,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,released,3.21875,0.04875091902451448,3.1231981987119517,3.3143018012880483,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,never_selected,7.666666666666667,0.044901325506693734,7.578660068673547,7.754673264659787,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,deferred,0.09375,0.03079871276344686,0.03338452298364415,0.15411547701635586,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,blocked,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,approved_unreleased,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,review_attempts,4.5,0.044901325506693755,4.41199340200688,4.58800659799312,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,repairs,1.8229166666666667,0.06347249672497367,1.6985105730857184,1.947322760247615,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,damage,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,mean_wait,114.123382888014,0.45836855359856477,113.22498052296082,115.0217852530672,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,unrelated_wait_sum,887.6363489788591,5.846782404375636,876.1766554662829,899.0960424914354,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,source_switches,0.375,0.019799623471312144,0.3361927379962282,0.4138072620037718,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,source_returns,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,time_orientation,31.796302305130133,0.34373475996261876,31.1225821756034,32.47002243465687,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,time_question,41.1319327183549,0.4918769972931853,40.16785380366026,42.09601163304955,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,time_verification,51.25895679114113,0.9181146742360854,49.459452029638406,53.058461552643855,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,time_construction,132.08965007214834,1.333892583525099,129.47522060843914,134.70407953585755,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,time_interaction,7.020833333333334,0.08458402854738388,6.855048637380461,7.1866180292862065,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,time_release,6.452324779892162,0.09647767178920827,6.263228543185314,6.64142101659901,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,Q-sticky,time_idle,0.24999999999999636,2.995613284565211e-15,0.24999999999999048,0.2500000000000022,32,3
computational_simulation,027_n12_h270,demand,M,correct,2.3020833333333335,0.08773250599137632,2.130127621590236,2.474039045076431,32,3
computational_simulation,027_n12_h270,demand,M,incorrect,0.33333333333333326,0.06171096926477955,0.21237983357436535,0.45428683309230117,32,3
computational_simulation,027_n12_h270,demand,M,unfinished,9.364583333333334,0.06413082891126448,9.238886908667256,9.490279757999412,32,3
computational_simulation,027_n12_h270,demand,M,released,2.6354166666666665,0.06413082891126448,2.509720242000588,2.761113091332745,32,3
computational_simulation,027_n12_h270,demand,M,never_selected,8.229166666666668,0.05880664355466032,8.113905645299534,8.344427688033802,32,3
computational_simulation,027_n12_h270,demand,M,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,M,deferred,0.09375,0.03079871276344686,0.03338452298364415,0.15411547701635586,32,3
computational_simulation,027_n12_h270,demand,M,blocked,0.041666666666666664,0.019799623471312137,0.002859404662894874,0.08047392867043845,32,3
computational_simulation,027_n12_h270,demand,M,approved_unreleased,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,32,3
computational_simulation,027_n12_h270,demand,M,review_attempts,4.010416666666666,0.03505108598934215,3.9417165381275554,4.079116795205777,32,3
computational_simulation,027_n12_h270,demand,M,repairs,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,M,damage,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,M,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,M,mean_wait,121.90261203506051,0.40590135144970574,121.10704538621908,122.69817868390194,32,3
computational_simulation,027_n12_h270,demand,M,unrelated_wait_sum,792.7065150362534,2.4733501333369725,787.858748774913,797.5542812975939,32,3
computational_simulation,027_n12_h270,demand,M,source_switches,2.8854166666666665,0.043916095362630345,2.799341119755911,2.971492213577422,32,3
computational_simulation,027_n12_h270,demand,M,source_returns,1.8854166666666667,0.04391609536263033,1.7993411197559113,1.9714922135774222,32,3
computational_simulation,027_n12_h270,demand,M,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,M,time_orientation,48.264116777928066,0.16031030894012557,47.94990857240542,48.57832498345071,32,3
computational_simulation,027_n12_h270,demand,M,time_question,36.23055226322815,0.4076190635726605,35.431618898625736,37.02948562783056,32,3
computational_simulation,027_n12_h270,demand,M,time_verification,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,M,time_construction,173.92309797694364,0.5709368588670466,172.80406173356423,175.04213422032305,32,3
computational_simulation,027_n12_h270,demand,M,time_interaction,6.059487689641729,0.071945992825376,5.918473543703993,6.200501835579466,32,3
computational_simulation,027_n12_h270,demand,M,time_release,5.272745292258433,0.1283059545232003,5.021265621392961,5.524224963123905,32,3
computational_simulation,027_n12_h270,demand,M,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,027_n12_h270,demand,M,time_idle,0.2499999999999964,2.7395605711823106e-15,0.24999999999999103,0.2500000000000018,32,3
computational_simulation,028_n12_h540,demand,Q,correct,5.447916666666666,0.11652196767825757,5.219533610017281,5.676299723316051,32,3
computational_simulation,028_n12_h540,demand,Q,incorrect,1.0625,0.10941099638076723,0.8480544470936963,1.2769455529063038,32,3
computational_simulation,028_n12_h540,demand,Q,unfinished,5.489583333333333,0.11591962728994355,5.262380863845044,5.716785802821622,32,3
computational_simulation,028_n12_h540,demand,Q,released,6.510416666666667,0.11591962728994355,6.283214197178378,6.737619136154956,32,3
computational_simulation,028_n12_h540,demand,Q,never_selected,4.333333333333333,0.10151186875537209,4.134370070572804,4.532296596093862,32,3
computational_simulation,028_n12_h540,demand,Q,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,Q,deferred,0.12499999999999999,0.03888568855239094,0.04878405043731375,0.20121594956268624,32,3
computational_simulation,028_n12_h540,demand,Q,blocked,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,028_n12_h540,demand,Q,approved_unreleased,0.010416666666666666,0.010416666666666664,-0.009999999999999997,0.03083333333333333,32,3
computational_simulation,028_n12_h540,demand,Q,review_attempts,8.020833333333332,0.07768131178550501,7.868577962233743,8.173088704432923,32,3
computational_simulation,028_n12_h540,demand,Q,repairs,3.7916666666666665,0.10342477743661632,3.5889541028908987,3.9943792304424344,32,3
computational_simulation,028_n12_h540,demand,Q,damage,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,028_n12_h540,demand,Q,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,Q,mean_wait,260.21404617849606,2.305270440323248,255.6957161154625,264.7323762415296,32,3
computational_simulation,028_n12_h540,demand,Q,unrelated_wait_sum,1686.657055216898,12.283241547400097,1662.5819017839938,1710.7322086498023,32,3
computational_simulation,028_n12_h540,demand,Q,source_switches,6.708333333333334,0.09670883396209595,6.518784018767626,6.897882647899042,32,3
computational_simulation,028_n12_h540,demand,Q,source_returns,5.708333333333334,0.09670883396209595,5.518784018767626,5.897882647899042,32,3
computational_simulation,028_n12_h540,demand,Q,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,Q,time_orientation,69.86162276558949,0.3168975721817913,69.24050352411318,70.4827420070658,32,3
computational_simulation,028_n12_h540,demand,Q,time_question,72.03553541094712,0.7938256543536033,70.47963712841405,73.59143369348018,32,3
computational_simulation,028_n12_h540,demand,Q,time_verification,118.17690501215284,1.4294570897438186,115.37516911625497,120.97864090805072,32,3
computational_simulation,028_n12_h540,demand,Q,time_construction,252.57090968568082,2.3430499222787127,247.97853183801453,257.1632875333471,32,3
computational_simulation,028_n12_h540,demand,Q,time_interaction,14.06535931920153,0.15577628910631877,13.760037792553145,14.370680845849915,32,3
computational_simulation,028_n12_h540,demand,Q,time_release,13.039667806428213,0.2316761095943262,12.585582631623334,13.493752981233092,32,3
computational_simulation,028_n12_h540,demand,Q,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,Q,time_idle,0.25000000000000105,5.232945111851297e-15,0.24999999999999079,0.2500000000000113,32,3
computational_simulation,028_n12_h540,demand,G,correct,5.291666666666667,0.1012356454712395,5.093244801543038,5.490088531790296,32,3
computational_simulation,028_n12_h540,demand,G,incorrect,1.0416666666666665,0.10556852400999431,0.8347523596070776,1.2485809737262554,32,3
computational_simulation,028_n12_h540,demand,G,unfinished,5.666666666666666,0.10688653415091957,5.457169059730863,5.876164273602469,32,3
computational_simulation,028_n12_h540,demand,G,released,6.333333333333334,0.10688653415091957,6.123835726397531,6.542830940269137,32,3
computational_simulation,028_n12_h540,demand,G,never_selected,4.46875,0.097985276808948,4.276698857454462,4.660801142545538,32,3
computational_simulation,028_n12_h540,demand,G,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,G,deferred,0.17708333333333331,0.03955502666423828,0.09955548107142628,0.2546111855952403,32,3
computational_simulation,028_n12_h540,demand,G,blocked,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,028_n12_h540,demand,G,approved_unreleased,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,028_n12_h540,demand,G,review_attempts,7.833333333333334,0.07177973076784243,7.6926450610283625,7.974021605638305,32,3
computational_simulation,028_n12_h540,demand,G,repairs,3.75,0.09226345323511027,3.5691636316591837,3.9308363683408163,32,3
computational_simulation,028_n12_h540,demand,G,damage,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,028_n12_h540,demand,G,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,G,mean_wait,261.12861358997725,2.1502666160363004,256.9140910225461,265.3431361574084,32,3
computational_simulation,028_n12_h540,demand,G,unrelated_wait_sum,1722.6904476177756,17.631256670776654,1688.1331845430534,1757.2477106924978,32,3
computational_simulation,028_n12_h540,demand,G,source_switches,2.479166666666667,0.06683027638947714,2.348179324943292,2.610154008390042,32,3
computational_simulation,028_n12_h540,demand,G,source_returns,1.4791666666666665,0.06683027638947715,1.3481793249432914,1.6101540083900416,32,3
computational_simulation,028_n12_h540,demand,G,groups,2.6875,0.04216768667218008,2.604851334122527,2.770148665877473,32,3
computational_simulation,028_n12_h540,demand,G,time_orientation,61.06146417559833,0.5719974074923508,59.94034925691332,62.18257909428334,32,3
computational_simulation,028_n12_h540,demand,G,time_question,71.05579221247207,0.6925641986316858,69.69836638315397,72.41321804179017,32,3
computational_simulation,028_n12_h540,demand,G,time_verification,117.26690108865031,1.6667365801400356,114.00009739157585,120.53370478572478,32,3
computational_simulation,028_n12_h540,demand,G,time_construction,253.21344712627513,2.740801671891323,247.84147584936812,258.58541840318213,32,3
computational_simulation,028_n12_h540,demand,G,time_interaction,13.731835077007254,0.1398460389429194,13.457736840679132,14.005933313335376,32,3
computational_simulation,028_n12_h540,demand,G,time_release,12.696068128938217,0.20950702125981663,12.285434367268977,13.106701890607457,32,3
computational_simulation,028_n12_h540,demand,G,time_grouping,10.724492191058655,0.16404093843432083,10.402971951727386,11.046012430389924,32,3
computational_simulation,028_n12_h540,demand,G,time_idle,0.2499999999999904,6.365819031066683e-15,0.2499999999999779,0.2500000000000029,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,correct,5.40625,0.10868880369378946,5.193219944760172,5.619280055239828,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,incorrect,1.0625,0.10523644226864574,0.8562365731534544,1.2687634268465457,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,unfinished,5.53125,0.10881754380844016,5.3179676141354575,5.7445323858645425,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,released,6.46875,0.10881754380844016,6.2554676141354575,6.6820323858645425,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,never_selected,4.322916666666666,0.10204492364959822,4.122908616313453,4.522924717019879,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,deferred,0.1875,0.03942206821522167,0.11023274629816553,0.26476725370183446,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,blocked,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,approved_unreleased,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,review_attempts,7.979166666666666,0.0747419395445537,7.832672465159341,8.125660868173991,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,repairs,3.8541666666666665,0.10033266798621959,3.657514637413676,4.050818695919657,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,damage,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,mean_wait,258.2164772503142,2.2073152505188434,253.89013935929728,262.5428151413311,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,unrelated_wait_sum,1710.003190813653,17.970445686477643,1674.7811172681568,1745.2252643591492,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,source_switches,2.520833333333333,0.06848576625264163,2.3866012314781555,2.6550654351885106,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,source_returns,1.5208333333333335,0.06848576625264165,1.386601231478156,1.655065435188511,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,time_orientation,61.85937756601764,0.621632873193782,60.64097713455783,63.077777997477455,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,time_question,72.47202620977227,0.721888489746543,71.05712476986905,73.88692764967548,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,time_verification,119.3356903710396,1.6404891292161492,116.12033167777595,122.55104906430326,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,time_construction,259.0766197655022,2.6793965920147107,253.82500244515336,264.328237085851,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,time_interaction,14.033976731772954,0.1486421447177369,13.74263812812619,14.325315335419718,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,time_release,12.97230935589534,0.21446345315775397,12.551960987706144,13.392657724084538,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,Q-source-aware,time_idle,0.24999999999999517,6.073172337270494e-15,0.24999999999998326,0.25000000000000705,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,correct,5.614583333333333,0.08741275091940243,5.443254341531304,5.785912325135362,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,incorrect,1.03125,0.10621309711239892,0.8230723296596981,1.239427670340302,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,unfinished,5.354166666666667,0.08846751322410588,5.1807703407474195,5.527562992585914,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,released,6.645833333333333,0.08846751322410588,6.472437007414086,6.8192296592525805,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,never_selected,4.239583333333333,0.09009450310228317,4.062998107252858,4.4161685594138085,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,deferred,0.07291666666666666,0.024749529339140174,0.024407589161951918,0.1214257441713814,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,blocked,0.041666666666666664,0.01979962347131214,0.002859404662894867,0.08047392867043845,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,approved_unreleased,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,review_attempts,8.145833333333334,0.08051344530295526,7.988026980539542,8.303639686127127,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,repairs,3.958333333333333,0.08695104295503155,3.787909289141471,4.1287573775251944,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,damage,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,mean_wait,246.35595319759722,1.6424442580684353,243.13676245178308,249.57514394341135,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,unrelated_wait_sum,1913.3130148129303,25.834209515180603,1862.6779641631763,1963.9480654626843,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,source_switches,0.9583333333333333,0.03262005671911719,0.8943980221638635,1.0222686445028029,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,source_returns,0.03125,0.017450486791127397,-0.0029529541106096957,0.0654529541106097,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,groups,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,time_orientation,48.31678933093626,0.5350242149747367,47.268141869585776,49.365436792286744,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,time_question,74.39293397873823,0.7895572135019312,72.84540184027445,75.940466117202,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,time_verification,123.32692112108998,1.6678816455828023,120.0578730957477,126.59596914643227,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,time_construction,266.0488579255249,2.452877282676326,261.2412184514793,270.85649739957046,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,time_interaction,14.36168349341547,0.1517556831618834,14.064242354418178,14.65912463241276,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,time_release,13.302814150295188,0.17724083524911832,12.955422113206916,13.650206187383459,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,time_grouping,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,Q-sticky,time_idle,0.2499999999999963,5.974020235530054e-15,0.2499999999999846,0.250000000000008,32,3
computational_simulation,028_n12_h540,demand,M,correct,5.177083333333333,0.1036782906303372,4.973873883697872,5.380292782968794,32,3
computational_simulation,028_n12_h540,demand,M,incorrect,0.7916666666666666,0.07741048709667704,0.6399421119571796,0.9433912213761536,32,3
computational_simulation,028_n12_h540,demand,M,unfinished,6.03125,0.07233833631922765,5.889466860814314,6.173033139185686,32,3
computational_simulation,028_n12_h540,demand,M,released,5.96875,0.07233833631922765,5.826966860814314,6.110533139185686,32,3
computational_simulation,028_n12_h540,demand,M,never_selected,4.791666666666666,0.07741048709667706,4.639942111957179,4.943391221376153,32,3
computational_simulation,028_n12_h540,demand,M,unstarted,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,M,deferred,0.16666666666666666,0.03959924694262429,0.08905214265912305,0.24428119067421028,32,3
computational_simulation,028_n12_h540,demand,M,blocked,0.07291666666666666,0.024749529339140174,0.024407589161951918,0.1214257441713814,32,3
computational_simulation,028_n12_h540,demand,M,approved_unreleased,0.020833333333333332,0.014491840492505258,-0.007570674031976973,0.049237340698643633,32,3
computational_simulation,028_n12_h540,demand,M,review_attempts,7.927083333333334,0.04903727049754569,7.830970283158145,8.023196383508523,32,3
computational_simulation,028_n12_h540,demand,M,repairs,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,M,damage,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,M,carryover_harms,0.0,0.0,0.0,0.0,32,3
computational_simulation,028_n12_h540,demand,M,mean_wait,268.0060628321518,1.6386292033812984,264.7943495935245,271.21777607077917,32,3
computational_simulation,028_n12_h540,demand,M,unrelated_wait_sum,1722.7167775216217,7.957624476733124,1707.1198335472247,1738.3137214960186,32,3
computational_simulation,028_n12_h540,demand,M,source_switches,6.479166666666666,0.0747419395445537,6.332672465159341,6.625660868173991,32,3
