id,db,domain,kind,rep,condition,method,budget,questions,correct,wrong,unfinished,project_correct,loss,recovered,suppressed,incorrect_suppression,covered_references,references,intended_covered,reference_equal,reference_failure,verification_failures,executions,controller_seconds,reason,trace_hash,repeated_questions,incorrect_scope_transfers
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,all_wait,1,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.0035746380453929305,user_answer,597c0fb3cdccc46382f7db1e71a8da950ba75e6ab79ee50278832c929c5ca650,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,reference_candidates,all_wait,2,1,1,0,0,1,0,0,0,0,2,2,1,0,0,0,5,0.0028383199824020267,user_answer,9eb9b96234498c33ceb65e2522e86ae105dc719e18613abcdfc894487850e35c,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,recovery_completion,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,6,0.002639697981067002,verification_failed,bfde7d944f190831143d54b7e5b3b5504d186287bbf8c6f67b71471758c1e9db,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,recovery_completion,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,6,8,0.004447869025170803,answer_execution_failed,35dbf7b360927864c11b82805ed02bd252bb49f17dfc2bc964b23943f4390f21,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,recovery_completion,2,1,0,0,1,0,1,0,0,0,0,2,0,0,0,6,8,0.0037845269544050097,answer_execution_failed,670281a99cb80b94c010b8c3adb0cc28dedd9e2aff61e13e9e0d3a0fe67d617e,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,recovery_depth2,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,6,0.002601976040750742,verification_failed,bfde7d944f190831143d54b7e5b3b5504d186287bbf8c6f67b71471758c1e9db,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,recovery_depth2,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,6,8,0.00597867404576391,answer_execution_failed,35dbf7b360927864c11b82805ed02bd252bb49f17dfc2bc964b23943f4390f21,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,recovery_depth2,2,1,0,0,1,0,1,0,0,0,0,2,0,0,0,6,8,0.0038596849190071225,answer_execution_failed,670281a99cb80b94c010b8c3adb0cc28dedd9e2aff61e13e9e0d3a0fe67d617e,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,verification,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,6,0.003069564001634717,verification_failed,bfde7d944f190831143d54b7e5b3b5504d186287bbf8c6f67b71471758c1e9db,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,verification,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,6,8,0.0036588370567187667,answer_execution_failed,35dbf7b360927864c11b82805ed02bd252bb49f17dfc2bc964b23943f4390f21,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,verification,2,1,0,0,1,0,1,0,0,0,0,2,0,0,0,6,8,0.004182168981060386,answer_execution_failed,670281a99cb80b94c010b8c3adb0cc28dedd9e2aff61e13e9e0d3a0fe67d617e,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,full_context,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,6,0.002748188911937177,verification_failed,bfde7d944f190831143d54b7e5b3b5504d186287bbf8c6f67b71471758c1e9db,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,full_context,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,6,8,0.0037592140724882483,answer_execution_failed,35dbf7b360927864c11b82805ed02bd252bb49f17dfc2bc964b23943f4390f21,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,full_context,2,1,0,0,1,0,1,0,0,0,0,2,0,0,0,6,8,0.0035106379073113203,answer_execution_failed,670281a99cb80b94c010b8c3adb0cc28dedd9e2aff61e13e9e0d3a0fe67d617e,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,matched_checking,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,6,6,0.002707595005631447,verification_failed,bfde7d944f190831143d54b7e5b3b5504d186287bbf8c6f67b71471758c1e9db,0,0
106,data/attachment/Airport/attachment_1tab_ref_aircraft_manufacturers/attachment_1tab_ref_aircraft_manufacturers.sqlite,Airport,attachment,0,source_recovery,matched_checking,1,1,0,0,1,0,1,0,0,0,0,2,0,0,0,6,8,0.0037769359769299626,answer_execution_failed,35dbf7b360927864c11b82805ed02bd252bb49f17dfc2bc964b23943f4390f21,0,0
