agents,closure_penalty,execution_index,horizon,jobs,loss_upper_bound,phase,planned_calls,policy,review_ticks,risk,run_id,scenario_hash,seed,workload,status,review_order,timed_order
3,0,1699,12,6,48,replication,12,myopic,2,frozen,replication/competition/11034/a3/s2/frozen/myopic/lambda0,af0c45191f4429a7b29d80ea6975a4c234b73ed887a99867be4898b2e18cbd53,11034,competition,completed,"['a1j0', 'a2j0', 'a0j1', 'a2j1']","[(0, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (8, 'a2j1')]"
3,0,1700,12,6,48,replication,12,edf,2,frozen,replication/competition/11035/a3/s2/frozen/edf/lambda0,e25a9bd6215f0f6cfeaf2655bae0ca1faf8938be5125ee9e7dc1d3a6ff952613,11035,competition,completed,"['a2j0', 'a0j0', 'a2j1', 'a1j1']","[(0, 'a2j0'), (2, 'a0j0'), (6, 'a2j1'), (8, 'a1j1')]"
3,0,1701,12,6,48,replication,12,delay,2,frozen,replication/competition/11035/a3/s2/frozen/delay/lambda0,e25a9bd6215f0f6cfeaf2655bae0ca1faf8938be5125ee9e7dc1d3a6ff952613,11035,competition,completed,"['a2j0', 'a0j0', 'a2j1', 'a0j1']","[(0, 'a2j0'), (2, 'a0j0'), (6, 'a2j1'), (8, 'a0j1')]"
3,0,1702,12,6,48,replication,12,fcfs,2,frozen,replication/competition/11035/a3/s2/frozen/fcfs/lambda0,e25a9bd6215f0f6cfeaf2655bae0ca1faf8938be5125ee9e7dc1d3a6ff952613,11035,competition,completed,"['a0j0', 'a1j0', 'a0j1', 'a1j1']","[(0, 'a0j0'), (2, 'a1j0'), (6, 'a0j1'), (8, 'a1j1')]"
3,0,1703,12,6,48,replication,12,uncertainty,2,frozen,replication/competition/11035/a3/s2/frozen/uncertainty/lambda0,e25a9bd6215f0f6cfeaf2655bae0ca1faf8938be5125ee9e7dc1d3a6ff952613,11035,competition,completed,"['a0j0', 'a1j0', 'a0j1', 'a1j1']","[(0, 'a0j0'), (2, 'a1j0'), (6, 'a0j1'), (8, 'a1j1')]"
3,0,1704,12,6,48,replication,12,myopic,2,frozen,replication/competition/11035/a3/s2/frozen/myopic/lambda0,e25a9bd6215f0f6cfeaf2655bae0ca1faf8938be5125ee9e7dc1d3a6ff952613,11035,competition,completed,"['a2j0', 'a0j0', 'a0j1', 'a1j1']","[(0, 'a2j0'), (2, 'a0j0'), (6, 'a0j1'), (8, 'a1j1')]"
3,0,1705,12,6,48,replication,12,greedy,2,frozen,replication/competition/11035/a3/s2/frozen/greedy/lambda0,e25a9bd6215f0f6cfeaf2655bae0ca1faf8938be5125ee9e7dc1d3a6ff952613,11035,competition,completed,"['a2j0', 'a0j0', 'a0j1', 'a1j1']","[(0, 'a2j0'), (2, 'a0j0'), (6, 'a0j1'), (8, 'a1j1')]"
3,0,1706,12,6,48,replication,12,delay,1,frozen,replication/competition/11035/a3/s1/frozen/delay/lambda0,e25a9bd6215f0f6cfeaf2655bae0ca1faf8938be5125ee9e7dc1d3a6ff952613,11035,competition,completed,"['a0j0', 'a2j0', 'a1j0', 'a0j1', 'a2j1', 'a1j1']","[(0, 'a0j0'), (1, 'a2j0'), (2, 'a1j0'), (6, 'a0j1'), (7, 'a2j1'), (8, 'a1j1')]"
3,0,1707,12,6,48,replication,12,fcfs,1,frozen,replication/competition/11035/a3/s1/frozen/fcfs/lambda0,e25a9bd6215f0f6cfeaf2655bae0ca1faf8938be5125ee9e7dc1d3a6ff952613,11035,competition,completed,"['a0j0', 'a1j0', 'a0j1', 'a1j1']","[(0, 'a0j0'), (1, 'a1j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,1708,12,6,48,replication,12,uncertainty,1,frozen,replication/competition/11035/a3/s1/frozen/uncertainty/lambda0,e25a9bd6215f0f6cfeaf2655bae0ca1faf8938be5125ee9e7dc1d3a6ff952613,11035,competition,completed,"['a0j0', 'a1j0', 'a0j1', 'a1j1']","[(0, 'a0j0'), (1, 'a1j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,1709,12,6,48,replication,12,myopic,1,frozen,replication/competition/11035/a3/s1/frozen/myopic/lambda0,e25a9bd6215f0f6cfeaf2655bae0ca1faf8938be5125ee9e7dc1d3a6ff952613,11035,competition,completed,"['a2j0', 'a0j0', 'a1j0', 'a0j1', 'a2j1', 'a1j1']","[(0, 'a2j0'), (1, 'a0j0'), (2, 'a1j0'), (6, 'a0j1'), (7, 'a2j1'), (8, 'a1j1')]"
3,0,1710,12,6,48,replication,12,greedy,1,frozen,replication/competition/11035/a3/s1/frozen/greedy/lambda0,e25a9bd6215f0f6cfeaf2655bae0ca1faf8938be5125ee9e7dc1d3a6ff952613,11035,competition,completed,"['a2j0', 'a0j0', 'a1j0', 'a0j1', 'a2j1', 'a1j1']","[(0, 'a2j0'), (1, 'a0j0'), (2, 'a1j0'), (6, 'a0j1'), (7, 'a2j1'), (8, 'a1j1')]"
3,0,1711,12,6,48,replication,12,edf,1,frozen,replication/competition/11035/a3/s1/frozen/edf/lambda0,e25a9bd6215f0f6cfeaf2655bae0ca1faf8938be5125ee9e7dc1d3a6ff952613,11035,competition,completed,"['a2j0', 'a0j0', 'a1j0', 'a2j1', 'a1j1', 'a0j1']","[(0, 'a2j0'), (1, 'a0j0'), (2, 'a1j0'), (6, 'a2j1'), (7, 'a1j1'), (8, 'a0j1')]"
3,0,1712,12,6,48,replication,12,fcfs,1,frozen,replication/competition/11036/a3/s1/frozen/fcfs/lambda0,40d54946662da9ff88c8999a3cdb4617635bbfa2c574846e1515077e1754ec8e,11036,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a1j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,1713,12,6,48,replication,12,uncertainty,1,frozen,replication/competition/11036/a3/s1/frozen/uncertainty/lambda0,40d54946662da9ff88c8999a3cdb4617635bbfa2c574846e1515077e1754ec8e,11036,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a1j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a1j1')]"
3,0,1714,12,6,48,replication,12,myopic,1,frozen,replication/competition/11036/a3/s1/frozen/myopic/lambda0,40d54946662da9ff88c8999a3cdb4617635bbfa2c574846e1515077e1754ec8e,11036,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a1j1', 'a0j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a1j1'), (7, 'a0j1')]"
3,0,1715,12,6,48,replication,12,greedy,1,frozen,replication/competition/11036/a3/s1/frozen/greedy/lambda0,40d54946662da9ff88c8999a3cdb4617635bbfa2c574846e1515077e1754ec8e,11036,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a1j1', 'a0j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a1j1'), (7, 'a0j1')]"
3,0,1716,12,6,48,replication,12,edf,1,frozen,replication/competition/11036/a3/s1/frozen/edf/lambda0,40d54946662da9ff88c8999a3cdb4617635bbfa2c574846e1515077e1754ec8e,11036,competition,completed,"['a1j0', 'a2j0', 'a0j0', 'a2j1', 'a0j1', 'a1j1']","[(0, 'a1j0'), (1, 'a2j0'), (2, 'a0j0'), (6, 'a2j1'), (7, 'a0j1'), (8, 'a1j1')]"
3,0,1717,12,6,48,replication,12,delay,1,frozen,replication/competition/11036/a3/s1/frozen/delay/lambda0,40d54946662da9ff88c8999a3cdb4617635bbfa2c574846e1515077e1754ec8e,11036,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a2j1', 'a1j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a2j1'), (8, 'a1j1')]"
3,0,1718,12,6,48,replication,12,uncertainty,2,frozen,replication/competition/11036/a3/s2/frozen/uncertainty/lambda0,40d54946662da9ff88c8999a3cdb4617635bbfa2c574846e1515077e1754ec8e,11036,competition,completed,"['a0j0', 'a2j0', 'a0j1', 'a1j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a0j1'), (8, 'a1j1')]"
3,0,1719,12,6,48,replication,12,myopic,2,frozen,replication/competition/11036/a3/s2/frozen/myopic/lambda0,40d54946662da9ff88c8999a3cdb4617635bbfa2c574846e1515077e1754ec8e,11036,competition,completed,"['a0j0', 'a2j0', 'a1j1', 'a0j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a1j1'), (8, 'a0j1')]"
3,0,1720,12,6,48,replication,12,greedy,2,frozen,replication/competition/11036/a3/s2/frozen/greedy/lambda0,40d54946662da9ff88c8999a3cdb4617635bbfa2c574846e1515077e1754ec8e,11036,competition,completed,"['a0j0', 'a2j0', 'a1j1', 'a0j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a1j1'), (8, 'a0j1')]"
3,0,1721,12,6,48,replication,12,edf,2,frozen,replication/competition/11036/a3/s2/frozen/edf/lambda0,40d54946662da9ff88c8999a3cdb4617635bbfa2c574846e1515077e1754ec8e,11036,competition,completed,"['a1j0', 'a2j0', 'a2j1', 'a0j1']","[(0, 'a1j0'), (2, 'a2j0'), (6, 'a2j1'), (8, 'a0j1')]"
3,0,1722,12,6,48,replication,12,delay,2,frozen,replication/competition/11036/a3/s2/frozen/delay/lambda0,40d54946662da9ff88c8999a3cdb4617635bbfa2c574846e1515077e1754ec8e,11036,competition,completed,"['a1j0', 'a0j0', 'a0j1', 'a1j1']","[(0, 'a1j0'), (2, 'a0j0'), (6, 'a0j1'), (8, 'a1j1')]"
3,0,1723,12,6,48,replication,12,fcfs,2,frozen,replication/competition/11036/a3/s2/frozen/fcfs/lambda0,40d54946662da9ff88c8999a3cdb4617635bbfa2c574846e1515077e1754ec8e,11036,competition,completed,"['a0j0', 'a2j0', 'a0j1', 'a1j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a0j1'), (8, 'a1j1')]"
3,0,1724,12,6,48,replication,12,myopic,2,frozen,replication/competition/11037/a3/s2/frozen/myopic/lambda0,411c3783027bc3ddca084f7410aac5ec7af6af4a5ec7a3b77b3b0e0df23aa47a,11037,competition,completed,"['a0j0', 'a2j0', 'a2j1', 'a0j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a2j1'), (8, 'a0j1')]"
3,0,1725,12,6,48,replication,12,greedy,2,frozen,replication/competition/11037/a3/s2/frozen/greedy/lambda0,411c3783027bc3ddca084f7410aac5ec7af6af4a5ec7a3b77b3b0e0df23aa47a,11037,competition,completed,"['a0j0', 'a2j0', 'a2j1', 'a0j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a2j1'), (8, 'a0j1')]"
3,0,1726,12,6,48,replication,12,edf,2,frozen,replication/competition/11037/a3/s2/frozen/edf/lambda0,411c3783027bc3ddca084f7410aac5ec7af6af4a5ec7a3b77b3b0e0df23aa47a,11037,competition,completed,"['a1j0', 'a2j0', 'a1j1', 'a0j1']","[(0, 'a1j0'), (2, 'a2j0'), (6, 'a1j1'), (8, 'a0j1')]"
3,0,1727,12,6,48,replication,12,delay,2,frozen,replication/competition/11037/a3/s2/frozen/delay/lambda0,411c3783027bc3ddca084f7410aac5ec7af6af4a5ec7a3b77b3b0e0df23aa47a,11037,competition,completed,"['a1j0', 'a0j0', 'a0j1', 'a2j1']","[(0, 'a1j0'), (2, 'a0j0'), (6, 'a0j1'), (8, 'a2j1')]"
3,0,1728,12,6,48,replication,12,fcfs,2,frozen,replication/competition/11037/a3/s2/frozen/fcfs/lambda0,411c3783027bc3ddca084f7410aac5ec7af6af4a5ec7a3b77b3b0e0df23aa47a,11037,competition,completed,"['a0j0', 'a2j0', 'a0j1', 'a2j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a0j1'), (8, 'a2j1')]"
3,0,1729,12,6,48,replication,12,uncertainty,2,frozen,replication/competition/11037/a3/s2/frozen/uncertainty/lambda0,411c3783027bc3ddca084f7410aac5ec7af6af4a5ec7a3b77b3b0e0df23aa47a,11037,competition,completed,"['a2j0', 'a0j0', 'a0j1', 'a2j1']","[(0, 'a2j0'), (2, 'a0j0'), (6, 'a0j1'), (8, 'a2j1')]"
3,0,1730,12,6,48,replication,12,greedy,1,frozen,replication/competition/11037/a3/s1/frozen/greedy/lambda0,411c3783027bc3ddca084f7410aac5ec7af6af4a5ec7a3b77b3b0e0df23aa47a,11037,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a2j1', 'a0j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a2j1'), (7, 'a0j1')]"
3,0,1731,12,6,48,replication,12,edf,1,frozen,replication/competition/11037/a3/s1/frozen/edf/lambda0,411c3783027bc3ddca084f7410aac5ec7af6af4a5ec7a3b77b3b0e0df23aa47a,11037,competition,completed,"['a1j0', 'a2j0', 'a0j0', 'a1j1', 'a0j1', 'a2j1']","[(0, 'a1j0'), (1, 'a2j0'), (2, 'a0j0'), (6, 'a1j1'), (7, 'a0j1'), (8, 'a2j1')]"
3,0,1732,12,6,48,replication,12,delay,1,frozen,replication/competition/11037/a3/s1/frozen/delay/lambda0,411c3783027bc3ddca084f7410aac5ec7af6af4a5ec7a3b77b3b0e0df23aa47a,11037,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1733,12,6,48,replication,12,fcfs,1,frozen,replication/competition/11037/a3/s1/frozen/fcfs/lambda0,411c3783027bc3ddca084f7410aac5ec7af6af4a5ec7a3b77b3b0e0df23aa47a,11037,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1734,12,6,48,replication,12,uncertainty,1,frozen,replication/competition/11037/a3/s1/frozen/uncertainty/lambda0,411c3783027bc3ddca084f7410aac5ec7af6af4a5ec7a3b77b3b0e0df23aa47a,11037,competition,completed,"['a2j0', 'a0j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a2j0'), (1, 'a0j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1735,12,6,48,replication,12,myopic,1,frozen,replication/competition/11037/a3/s1/frozen/myopic/lambda0,411c3783027bc3ddca084f7410aac5ec7af6af4a5ec7a3b77b3b0e0df23aa47a,11037,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a2j1', 'a0j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a2j1'), (7, 'a0j1')]"
3,0,1736,12,6,48,replication,12,edf,1,frozen,replication/competition/11038/a3/s1/frozen/edf/lambda0,83bbeeeb5b65db741f27f90b61411ce750861befd6deed7e57bc237dabd9f6d4,11038,competition,completed,"['a0j0', 'a2j0', 'a1j0', 'a1j1', 'a0j1', 'a2j1']","[(0, 'a0j0'), (1, 'a2j0'), (2, 'a1j0'), (6, 'a1j1'), (7, 'a0j1'), (8, 'a2j1')]"
3,0,1737,12,6,48,replication,12,delay,1,frozen,replication/competition/11038/a3/s1/frozen/delay/lambda0,83bbeeeb5b65db741f27f90b61411ce750861befd6deed7e57bc237dabd9f6d4,11038,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1738,12,6,48,replication,12,fcfs,1,frozen,replication/competition/11038/a3/s1/frozen/fcfs/lambda0,83bbeeeb5b65db741f27f90b61411ce750861befd6deed7e57bc237dabd9f6d4,11038,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1739,12,6,48,replication,12,uncertainty,1,frozen,replication/competition/11038/a3/s1/frozen/uncertainty/lambda0,83bbeeeb5b65db741f27f90b61411ce750861befd6deed7e57bc237dabd9f6d4,11038,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1740,12,6,48,replication,12,myopic,1,frozen,replication/competition/11038/a3/s1/frozen/myopic/lambda0,83bbeeeb5b65db741f27f90b61411ce750861befd6deed7e57bc237dabd9f6d4,11038,competition,completed,"['a0j0', 'a2j0', 'a1j0', 'a1j1', 'a2j1', 'a0j1']","[(0, 'a0j0'), (1, 'a2j0'), (2, 'a1j0'), (6, 'a1j1'), (7, 'a2j1'), (8, 'a0j1')]"
3,0,1741,12,6,48,replication,12,greedy,1,frozen,replication/competition/11038/a3/s1/frozen/greedy/lambda0,83bbeeeb5b65db741f27f90b61411ce750861befd6deed7e57bc237dabd9f6d4,11038,competition,completed,"['a0j0', 'a2j0', 'a1j0', 'a1j1', 'a2j1', 'a0j1']","[(0, 'a0j0'), (1, 'a2j0'), (2, 'a1j0'), (6, 'a1j1'), (7, 'a2j1'), (8, 'a0j1')]"
3,0,1742,12,6,48,replication,12,delay,2,frozen,replication/competition/11038/a3/s2/frozen/delay/lambda0,83bbeeeb5b65db741f27f90b61411ce750861befd6deed7e57bc237dabd9f6d4,11038,competition,completed,"['a0j0', 'a2j0', 'a1j1', 'a2j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a1j1'), (8, 'a2j1')]"
3,0,1743,12,6,48,replication,12,fcfs,2,frozen,replication/competition/11038/a3/s2/frozen/fcfs/lambda0,83bbeeeb5b65db741f27f90b61411ce750861befd6deed7e57bc237dabd9f6d4,11038,competition,completed,"['a0j0', 'a1j0', 'a0j1', 'a2j1']","[(0, 'a0j0'), (2, 'a1j0'), (6, 'a0j1'), (8, 'a2j1')]"
3,0,1744,12,6,48,replication,12,uncertainty,2,frozen,replication/competition/11038/a3/s2/frozen/uncertainty/lambda0,83bbeeeb5b65db741f27f90b61411ce750861befd6deed7e57bc237dabd9f6d4,11038,competition,completed,"['a0j0', 'a1j0', 'a0j1', 'a2j1']","[(0, 'a0j0'), (2, 'a1j0'), (6, 'a0j1'), (8, 'a2j1')]"
3,0,1745,12,6,48,replication,12,myopic,2,frozen,replication/competition/11038/a3/s2/frozen/myopic/lambda0,83bbeeeb5b65db741f27f90b61411ce750861befd6deed7e57bc237dabd9f6d4,11038,competition,completed,"['a0j0', 'a2j0', 'a1j1', 'a2j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a1j1'), (8, 'a2j1')]"
3,0,1746,12,6,48,replication,12,greedy,2,frozen,replication/competition/11038/a3/s2/frozen/greedy/lambda0,83bbeeeb5b65db741f27f90b61411ce750861befd6deed7e57bc237dabd9f6d4,11038,competition,completed,"['a0j0', 'a2j0', 'a1j1', 'a2j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a1j1'), (8, 'a2j1')]"
3,0,1747,12,6,48,replication,12,edf,2,frozen,replication/competition/11038/a3/s2/frozen/edf/lambda0,83bbeeeb5b65db741f27f90b61411ce750861befd6deed7e57bc237dabd9f6d4,11038,competition,completed,"['a0j0', 'a2j0', 'a1j1', 'a0j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a1j1'), (8, 'a0j1')]"
3,0,1748,12,6,48,replication,12,fcfs,2,frozen,replication/competition/11039/a3/s2/frozen/fcfs/lambda0,bccb8502dc4a7bc8d6691d6086aeae76e7158ce1d4102296bec6f73717820062,11039,competition,completed,"['a0j0', 'a1j0', 'a0j1', 'a2j1']","[(0, 'a0j0'), (2, 'a1j0'), (6, 'a0j1'), (8, 'a2j1')]"
3,0,1749,12,6,48,replication,12,uncertainty,2,frozen,replication/competition/11039/a3/s2/frozen/uncertainty/lambda0,bccb8502dc4a7bc8d6691d6086aeae76e7158ce1d4102296bec6f73717820062,11039,competition,completed,"['a0j0', 'a1j0', 'a0j1', 'a2j1']","[(0, 'a0j0'), (2, 'a1j0'), (6, 'a0j1'), (8, 'a2j1')]"
3,0,1750,12,6,48,replication,12,myopic,2,frozen,replication/competition/11039/a3/s2/frozen/myopic/lambda0,bccb8502dc4a7bc8d6691d6086aeae76e7158ce1d4102296bec6f73717820062,11039,competition,completed,"['a0j0', 'a2j0', 'a0j1', 'a2j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a0j1'), (8, 'a2j1')]"
3,0,1751,12,6,48,replication,12,greedy,2,frozen,replication/competition/11039/a3/s2/frozen/greedy/lambda0,bccb8502dc4a7bc8d6691d6086aeae76e7158ce1d4102296bec6f73717820062,11039,competition,completed,"['a0j0', 'a2j0', 'a0j1', 'a2j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a0j1'), (8, 'a2j1')]"
3,0,1752,12,6,48,replication,12,edf,2,frozen,replication/competition/11039/a3/s2/frozen/edf/lambda0,bccb8502dc4a7bc8d6691d6086aeae76e7158ce1d4102296bec6f73717820062,11039,competition,completed,"['a0j0', 'a2j0', 'a1j1', 'a2j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a1j1'), (8, 'a2j1')]"
3,0,1753,12,6,48,replication,12,delay,2,frozen,replication/competition/11039/a3/s2/frozen/delay/lambda0,bccb8502dc4a7bc8d6691d6086aeae76e7158ce1d4102296bec6f73717820062,11039,competition,completed,"['a0j0', 'a2j0', 'a1j1', 'a0j1']","[(0, 'a0j0'), (2, 'a2j0'), (6, 'a1j1'), (8, 'a0j1')]"
3,0,1754,12,6,48,replication,12,uncertainty,1,frozen,replication/competition/11039/a3/s1/frozen/uncertainty/lambda0,bccb8502dc4a7bc8d6691d6086aeae76e7158ce1d4102296bec6f73717820062,11039,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1755,12,6,48,replication,12,myopic,1,frozen,replication/competition/11039/a3/s1/frozen/myopic/lambda0,bccb8502dc4a7bc8d6691d6086aeae76e7158ce1d4102296bec6f73717820062,11039,competition,completed,"['a0j0', 'a2j0', 'a1j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a2j0'), (2, 'a1j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1756,12,6,48,replication,12,greedy,1,frozen,replication/competition/11039/a3/s1/frozen/greedy/lambda0,bccb8502dc4a7bc8d6691d6086aeae76e7158ce1d4102296bec6f73717820062,11039,competition,completed,"['a0j0', 'a2j0', 'a1j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a2j0'), (2, 'a1j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1757,12,6,48,replication,12,edf,1,frozen,replication/competition/11039/a3/s1/frozen/edf/lambda0,bccb8502dc4a7bc8d6691d6086aeae76e7158ce1d4102296bec6f73717820062,11039,competition,completed,"['a0j0', 'a2j0', 'a1j0', 'a1j1', 'a2j1', 'a0j1']","[(0, 'a0j0'), (1, 'a2j0'), (2, 'a1j0'), (6, 'a1j1'), (7, 'a2j1'), (8, 'a0j1')]"
3,0,1758,12,6,48,replication,12,delay,1,frozen,replication/competition/11039/a3/s1/frozen/delay/lambda0,bccb8502dc4a7bc8d6691d6086aeae76e7158ce1d4102296bec6f73717820062,11039,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1759,12,6,48,replication,12,fcfs,1,frozen,replication/competition/11039/a3/s1/frozen/fcfs/lambda0,bccb8502dc4a7bc8d6691d6086aeae76e7158ce1d4102296bec6f73717820062,11039,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1760,12,6,48,replication,12,myopic,1,frozen,replication/competition/11040/a3/s1/frozen/myopic/lambda0,bf7c418a5d884f4d27ae793fb169669560077ad6870f58c96d234431a4038f8d,11040,competition,completed,"['a2j0', 'a1j0', 'a0j0', 'a2j1', 'a0j1']","[(0, 'a2j0'), (1, 'a1j0'), (2, 'a0j0'), (6, 'a2j1'), (7, 'a0j1')]"
3,0,1761,12,6,48,replication,12,greedy,1,frozen,replication/competition/11040/a3/s1/frozen/greedy/lambda0,bf7c418a5d884f4d27ae793fb169669560077ad6870f58c96d234431a4038f8d,11040,competition,completed,"['a2j0', 'a1j0', 'a0j0', 'a2j1', 'a0j1']","[(0, 'a2j0'), (1, 'a1j0'), (2, 'a0j0'), (6, 'a2j1'), (7, 'a0j1')]"
3,0,1762,12,6,48,replication,12,edf,1,frozen,replication/competition/11040/a3/s1/frozen/edf/lambda0,bf7c418a5d884f4d27ae793fb169669560077ad6870f58c96d234431a4038f8d,11040,competition,completed,"['a1j0', 'a0j0', 'a2j0', 'a1j1', 'a2j1', 'a0j1']","[(0, 'a1j0'), (1, 'a0j0'), (2, 'a2j0'), (6, 'a1j1'), (7, 'a2j1'), (8, 'a0j1')]"
3,0,1763,12,6,48,replication,12,delay,1,frozen,replication/competition/11040/a3/s1/frozen/delay/lambda0,bf7c418a5d884f4d27ae793fb169669560077ad6870f58c96d234431a4038f8d,11040,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1764,12,6,48,replication,12,fcfs,1,frozen,replication/competition/11040/a3/s1/frozen/fcfs/lambda0,bf7c418a5d884f4d27ae793fb169669560077ad6870f58c96d234431a4038f8d,11040,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a0j1', 'a1j1', 'a2j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a0j1'), (7, 'a1j1'), (8, 'a2j1')]"
3,0,1765,12,6,48,replication,12,uncertainty,1,frozen,replication/competition/11040/a3/s1/frozen/uncertainty/lambda0,bf7c418a5d884f4d27ae793fb169669560077ad6870f58c96d234431a4038f8d,11040,competition,completed,"['a0j0', 'a1j0', 'a2j0', 'a2j1', 'a0j1']","[(0, 'a0j0'), (1, 'a1j0'), (2, 'a2j0'), (6, 'a2j1'), (7, 'a0j1')]"
3,0,1766,12,6,48,replication,12,greedy,2,frozen,replication/competition/11040/a3/s2/frozen/greedy/lambda0,bf7c418a5d884f4d27ae793fb169669560077ad6870f58c96d234431a4038f8d,11040,competition,completed,"['a2j0', 'a0j0', 'a2j1', 'a0j1']","[(0, 'a2j0'), (2, 'a0j0'), (6, 'a2j1'), (8, 'a0j1')]"
3,0,1767,12,6,48,replication,12,edf,2,frozen,replication/competition/11040/a3/s2/frozen/edf/lambda0,bf7c418a5d884f4d27ae793fb169669560077ad6870f58c96d234431a4038f8d,11040,competition,completed,"['a1j0', 'a0j0', 'a1j1', 'a2j1']","[(0, 'a1j0'), (2, 'a0j0'), (6, 'a1j1'), (8, 'a2j1')]"
