agents,closure_penalty,execution_index,horizon,jobs,loss_upper_bound,phase,planned_calls,policy,review_ticks,risk,run_id,scenario_hash,seed,workload,tick,pending_count,eligible_count,selected,planning_seconds,ordered_subsets_evaluated,choice_frozen_greedy,choice_frozen_delay,choice_frozen_edf,choice_pooled_greedy,choice_pooled_delay,choice_pooled_edf,choice_analytical_greedy,choice_analytical_delay,choice_analytical_edf
3,0,79,12,6,48,risk_pilot,12,greedy,1,pooled,risk_pilot/competition/403/a3/s1/pooled/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,10,0,0,,7.281079888343811e-06,0,,,,,,,,,
3,0,79,12,6,48,risk_pilot,12,greedy,1,pooled,risk_pilot/competition/403/a3/s1/pooled/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,11,0,0,,3.973022103309631e-06,0,,,,,,,,,
3,0,80,12,6,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/403/a3/s1/analytical/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,0,3,3,a0j0,6.263703107833862e-05,16,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0
3,0,80,12,6,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/403/a3/s1/analytical/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,1,2,2,a1j0,2.564862370491028e-05,5,a1j0,a1j0,a1j0,a1j0,a1j0,a1j0,a1j0,a1j0,a1j0
3,0,80,12,6,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/403/a3/s1/analytical/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,2,1,1,a2j0,1.2939795851707458e-05,2,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0
3,0,80,12,6,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/403/a3/s1/analytical/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,3,0,0,,3.948807716369629e-06,1,,,,,,,,,
3,0,80,12,6,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/403/a3/s1/analytical/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,4,0,0,,3.67872416973114e-06,1,,,,,,,,,
3,0,80,12,6,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/403/a3/s1/analytical/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,5,0,0,,4.539266228675842e-06,1,,,,,,,,,
3,0,80,12,6,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/403/a3/s1/analytical/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,6,3,3,a0j1,6.323866546154022e-05,16,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1
3,0,80,12,6,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/403/a3/s1/analytical/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,7,2,2,a2j1,3.491900861263275e-05,5,a1j1,a2j1,a2j1,a1j1,a2j1,a2j1,a1j1,a2j1,a2j1
3,0,80,12,6,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/403/a3/s1/analytical/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,8,1,1,a1j1,1.5387311577796936e-05,2,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1
3,0,80,12,6,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/403/a3/s1/analytical/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,9,0,0,,5.360692739486694e-06,1,,,,,,,,,
3,0,80,12,6,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/403/a3/s1/analytical/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,10,0,0,,8.240342140197754e-06,1,,,,,,,,,
3,0,80,12,6,48,risk_pilot,12,delay,1,analytical,risk_pilot/competition/403/a3/s1/analytical/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,11,0,0,,3.300607204437256e-06,1,,,,,,,,,
3,0,81,12,6,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/403/a3/s1/analytical/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,0,3,3,a1j0,1.6633421182632446e-05,0,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0
3,0,81,12,6,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/403/a3/s1/analytical/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,1,2,2,a2j0,1.589953899383545e-05,0,a2j0,a0j0,a0j0,a2j0,a0j0,a0j0,a2j0,a0j0,a0j0
3,0,81,12,6,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/403/a3/s1/analytical/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,2,0,0,,5.8710575103759766e-06,0,,,,,,,,,
3,0,81,12,6,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/403/a3/s1/analytical/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,3,0,0,,4.2673200368881226e-06,0,,,,,,,,,
3,0,81,12,6,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/403/a3/s1/analytical/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,4,0,0,,4.369765520095825e-06,0,,,,,,,,,
3,0,81,12,6,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/403/a3/s1/analytical/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,5,0,0,,7.109716534614563e-06,0,,,,,,,,,
3,0,81,12,6,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/403/a3/s1/analytical/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,6,3,3,a0j1,2.2800639271736145e-05,0,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1
3,0,81,12,6,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/403/a3/s1/analytical/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,7,2,2,a1j1,1.3260170817375183e-05,0,a1j1,a2j1,a2j1,a1j1,a2j1,a2j1,a1j1,a2j1,a2j1
3,0,81,12,6,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/403/a3/s1/analytical/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,8,0,0,,4.200264811515808e-06,0,,,,,,,,,
3,0,81,12,6,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/403/a3/s1/analytical/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,9,0,0,,3.0212104320526123e-06,0,,,,,,,,,
3,0,81,12,6,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/403/a3/s1/analytical/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,10,0,0,,4.887580871582031e-06,0,,,,,,,,,
3,0,81,12,6,48,risk_pilot,12,greedy,1,analytical,risk_pilot/competition/403/a3/s1/analytical/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,11,0,0,,5.161389708518982e-06,0,,,,,,,,,
3,0,82,12,6,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/403/a3/s1/frozen/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,0,3,3,a0j0,4.6448782086372375e-05,16,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0
3,0,82,12,6,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/403/a3/s1/frozen/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,1,2,2,a1j0,1.8851831555366516e-05,5,a1j0,a1j0,a1j0,a1j0,a1j0,a1j0,a1j0,a1j0,a1j0
3,0,82,12,6,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/403/a3/s1/frozen/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,2,1,1,a2j0,2.0969659090042114e-05,2,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0,a2j0
3,0,82,12,6,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/403/a3/s1/frozen/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,3,0,0,,3.3602118492126465e-06,1,,,,,,,,,
3,0,82,12,6,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/403/a3/s1/frozen/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,4,0,0,,4.539266228675842e-06,1,,,,,,,,,
3,0,82,12,6,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/403/a3/s1/frozen/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,5,0,0,,3.2391399145126343e-06,1,,,,,,,,,
3,0,82,12,6,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/403/a3/s1/frozen/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,6,3,3,a0j1,4.21721488237381e-05,16,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1
3,0,82,12,6,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/403/a3/s1/frozen/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,7,2,2,a2j1,1.99098140001297e-05,5,a1j1,a2j1,a2j1,a1j1,a2j1,a2j1,a1j1,a2j1,a2j1
3,0,82,12,6,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/403/a3/s1/frozen/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,8,1,1,a1j1,1.2110918760299683e-05,2,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1,a1j1
3,0,82,12,6,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/403/a3/s1/frozen/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,9,0,0,,6.452202796936035e-06,1,,,,,,,,,
3,0,82,12,6,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/403/a3/s1/frozen/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,10,0,0,,4.6510249376297e-06,1,,,,,,,,,
3,0,82,12,6,48,risk_pilot,12,delay,1,frozen,risk_pilot/competition/403/a3/s1/frozen/delay/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,11,0,0,,2.911314368247986e-06,1,,,,,,,,,
3,0,83,12,6,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/403/a3/s1/frozen/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,0,3,3,a1j0,1.6819685697555542e-05,0,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0,a1j0,a0j0,a0j0
3,0,83,12,6,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/403/a3/s1/frozen/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,1,2,2,a2j0,1.1021271347999573e-05,0,a2j0,a0j0,a0j0,a2j0,a0j0,a0j0,a2j0,a0j0,a0j0
3,0,83,12,6,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/403/a3/s1/frozen/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,2,0,0,,5.559995770454407e-06,0,,,,,,,,,
3,0,83,12,6,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/403/a3/s1/frozen/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,3,0,0,,8.400529623031616e-06,0,,,,,,,,,
3,0,83,12,6,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/403/a3/s1/frozen/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,4,0,0,,7.731840014457703e-06,0,,,,,,,,,
3,0,83,12,6,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/403/a3/s1/frozen/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,5,0,0,,4.69014048576355e-06,0,,,,,,,,,
3,0,83,12,6,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/403/a3/s1/frozen/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,6,3,3,a0j1,2.107955515384674e-05,0,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1,a0j1,a0j1,a2j1
3,0,83,12,6,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/403/a3/s1/frozen/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,7,2,2,a1j1,1.523829996585846e-05,0,a1j1,a2j1,a2j1,a1j1,a2j1,a2j1,a1j1,a2j1,a2j1
3,0,83,12,6,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/403/a3/s1/frozen/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,8,0,0,,8.439645171165466e-06,0,,,,,,,,,
3,0,83,12,6,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/403/a3/s1/frozen/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,9,0,0,,3.6079436540603638e-06,0,,,,,,,,,
3,0,83,12,6,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/403/a3/s1/frozen/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,10,0,0,,2.991408109664917e-06,0,,,,,,,,,
3,0,83,12,6,48,risk_pilot,12,greedy,1,frozen,risk_pilot/competition/403/a3/s1/frozen/greedy/lambda0,c96d1c14ef04b88727042281368a6cf327773a11bdb01f8e6d56209b68b9c3d0,403,competition,11,0,0,,3.887340426445007e-06,0,,,,,,,,,
3,0,84,12,6,44,risk_pilot,12,greedy,2,frozen,risk_pilot/original/403/a3/s2/frozen/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,0,2,2,a0j0,1.568906009197235e-05,0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a2j0,a2j0,a0j0
3,0,84,12,6,44,risk_pilot,12,greedy,2,frozen,risk_pilot/original/403/a3/s2/frozen/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,2,0,0,,6.459653377532959e-06,0,,,,,,,,,
3,0,84,12,6,44,risk_pilot,12,greedy,2,frozen,risk_pilot/original/403/a3/s2/frozen/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,3,0,0,,3.7588179111480713e-06,0,,,,,,,,,
3,0,84,12,6,44,risk_pilot,12,greedy,2,frozen,risk_pilot/original/403/a3/s2/frozen/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,4,0,0,,4.1406601667404175e-06,0,,,,,,,,,
3,0,84,12,6,44,risk_pilot,12,greedy,2,frozen,risk_pilot/original/403/a3/s2/frozen/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,5,0,0,,3.5688281059265137e-06,0,,,,,,,,,
3,0,84,12,6,44,risk_pilot,12,greedy,2,frozen,risk_pilot/original/403/a3/s2/frozen/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,6,1,0,,9.899958968162537e-06,0,,,,,,,,,
3,0,84,12,6,44,risk_pilot,12,greedy,2,frozen,risk_pilot/original/403/a3/s2/frozen/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,7,3,1,a2j1,2.0079314708709717e-05,0,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,84,12,6,44,risk_pilot,12,greedy,2,frozen,risk_pilot/original/403/a3/s2/frozen/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,9,0,0,,6.658956408500671e-06,0,,,,,,,,,
3,0,84,12,6,44,risk_pilot,12,greedy,2,frozen,risk_pilot/original/403/a3/s2/frozen/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,10,0,0,,3.5706907510757446e-06,0,,,,,,,,,
3,0,84,12,6,44,risk_pilot,12,greedy,2,frozen,risk_pilot/original/403/a3/s2/frozen/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,11,0,0,,2.732500433921814e-06,0,,,,,,,,,
3,0,85,12,6,44,risk_pilot,12,delay,2,frozen,risk_pilot/original/403/a3/s2/frozen/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,0,2,2,a0j0,2.2120773792266846e-05,5,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a2j0,a2j0,a0j0
3,0,85,12,6,44,risk_pilot,12,delay,2,frozen,risk_pilot/original/403/a3/s2/frozen/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,2,0,0,,1.0060146450996399e-05,1,,,,,,,,,
3,0,85,12,6,44,risk_pilot,12,delay,2,frozen,risk_pilot/original/403/a3/s2/frozen/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,3,0,0,,5.45009970664978e-06,1,,,,,,,,,
3,0,85,12,6,44,risk_pilot,12,delay,2,frozen,risk_pilot/original/403/a3/s2/frozen/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,4,0,0,,3.419816493988037e-06,1,,,,,,,,,
3,0,85,12,6,44,risk_pilot,12,delay,2,frozen,risk_pilot/original/403/a3/s2/frozen/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,5,0,0,,3.458932042121887e-06,1,,,,,,,,,
3,0,85,12,6,44,risk_pilot,12,delay,2,frozen,risk_pilot/original/403/a3/s2/frozen/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,6,1,0,,9.469687938690186e-06,1,,,,,,,,,
3,0,85,12,6,44,risk_pilot,12,delay,2,frozen,risk_pilot/original/403/a3/s2/frozen/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,7,3,1,a2j1,1.706928014755249e-05,2,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,85,12,6,44,risk_pilot,12,delay,2,frozen,risk_pilot/original/403/a3/s2/frozen/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,9,0,0,,6.3087791204452515e-06,1,,,,,,,,,
3,0,85,12,6,44,risk_pilot,12,delay,2,frozen,risk_pilot/original/403/a3/s2/frozen/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,10,0,0,,6.660819053649902e-06,1,,,,,,,,,
3,0,85,12,6,44,risk_pilot,12,delay,2,frozen,risk_pilot/original/403/a3/s2/frozen/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,11,0,0,,2.378597855567932e-06,1,,,,,,,,,
3,0,86,12,6,44,risk_pilot,12,greedy,2,pooled,risk_pilot/original/403/a3/s2/pooled/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,0,2,2,a0j0,1.629069447517395e-05,0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a2j0,a2j0,a0j0
3,0,86,12,6,44,risk_pilot,12,greedy,2,pooled,risk_pilot/original/403/a3/s2/pooled/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,2,0,0,,6.780028343200684e-06,0,,,,,,,,,
3,0,86,12,6,44,risk_pilot,12,greedy,2,pooled,risk_pilot/original/403/a3/s2/pooled/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,3,0,0,,3.771856427192688e-06,0,,,,,,,,,
3,0,86,12,6,44,risk_pilot,12,greedy,2,pooled,risk_pilot/original/403/a3/s2/pooled/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,4,0,0,,3.1404197216033936e-06,0,,,,,,,,,
3,0,86,12,6,44,risk_pilot,12,greedy,2,pooled,risk_pilot/original/403/a3/s2/pooled/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,5,0,0,,2.9690563678741455e-06,0,,,,,,,,,
3,0,86,12,6,44,risk_pilot,12,greedy,2,pooled,risk_pilot/original/403/a3/s2/pooled/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,6,1,0,,1.2012198567390442e-05,0,,,,,,,,,
3,0,86,12,6,44,risk_pilot,12,greedy,2,pooled,risk_pilot/original/403/a3/s2/pooled/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,7,3,1,a2j1,1.3200566172599792e-05,0,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,86,12,6,44,risk_pilot,12,greedy,2,pooled,risk_pilot/original/403/a3/s2/pooled/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,9,0,0,,8.819624781608582e-06,0,,,,,,,,,
3,0,86,12,6,44,risk_pilot,12,greedy,2,pooled,risk_pilot/original/403/a3/s2/pooled/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,10,0,0,,5.6996941566467285e-06,0,,,,,,,,,
3,0,86,12,6,44,risk_pilot,12,greedy,2,pooled,risk_pilot/original/403/a3/s2/pooled/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,11,0,0,,4.118308424949646e-06,0,,,,,,,,,
3,0,87,12,6,44,risk_pilot,12,delay,2,pooled,risk_pilot/original/403/a3/s2/pooled/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,0,2,2,a0j0,2.3560598492622375e-05,5,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a2j0,a2j0,a0j0
3,0,87,12,6,44,risk_pilot,12,delay,2,pooled,risk_pilot/original/403/a3/s2/pooled/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,2,0,0,,7.899478077888489e-06,1,,,,,,,,,
3,0,87,12,6,44,risk_pilot,12,delay,2,pooled,risk_pilot/original/403/a3/s2/pooled/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,3,0,0,,3.1907111406326294e-06,1,,,,,,,,,
3,0,87,12,6,44,risk_pilot,12,delay,2,pooled,risk_pilot/original/403/a3/s2/pooled/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,4,0,0,,2.93925404548645e-06,1,,,,,,,,,
3,0,87,12,6,44,risk_pilot,12,delay,2,pooled,risk_pilot/original/403/a3/s2/pooled/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,5,0,0,,2.5406479835510254e-06,1,,,,,,,,,
3,0,87,12,6,44,risk_pilot,12,delay,2,pooled,risk_pilot/original/403/a3/s2/pooled/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,6,1,0,,1.0307878255844116e-05,1,,,,,,,,,
3,0,87,12,6,44,risk_pilot,12,delay,2,pooled,risk_pilot/original/403/a3/s2/pooled/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,7,3,1,a2j1,1.718848943710327e-05,2,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1,a2j1
3,0,87,12,6,44,risk_pilot,12,delay,2,pooled,risk_pilot/original/403/a3/s2/pooled/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,9,0,0,,7.150694727897644e-06,1,,,,,,,,,
3,0,87,12,6,44,risk_pilot,12,delay,2,pooled,risk_pilot/original/403/a3/s2/pooled/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,10,0,0,,3.419816493988037e-06,1,,,,,,,,,
3,0,87,12,6,44,risk_pilot,12,delay,2,pooled,risk_pilot/original/403/a3/s2/pooled/delay/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,11,0,0,,2.4400651454925537e-06,1,,,,,,,,,
3,0,88,12,6,44,risk_pilot,12,greedy,2,analytical,risk_pilot/original/403/a3/s2/analytical/greedy/lambda0,64246fac866110750f9b381f55d9e8bf4cdec7672d465579f6b7e0a3cffa92cd,403,original,0,2,2,a2j0,2.1167099475860596e-05,0,a0j0,a0j0,a0j0,a0j0,a0j0,a0j0,a2j0,a2j0,a0j0
