bundle_id,replicate,review_duration,policy,tick,pending,eligible,selected,greedy_choice,search_choice,edf_choice,planning_seconds,ordered_subsets_evaluated
evaluation_03,0,1,edf,3,0,0,,,,,3.960973117500544e-06,0
evaluation_03,0,1,edf,4,0,0,,,,,7.599592208862305e-07,0
evaluation_03,0,1,edf,5,0,0,,,,,7.189810276031494e-07,0
evaluation_03,0,2,uncertainty,0,2,2,train:082,train:082,train:082,train:082,3.278098301962018e-05,0
evaluation_03,0,2,uncertainty,2,2,2,train:037,train:037,train:037,train:113,4.762399476021528e-05,0
evaluation_03,0,2,uncertainty,4,1,0,,,,,2.1802028641104698e-05,0
evaluation_03,0,2,uncertainty,5,0,0,,,,,4.384026397019625e-06,0
evaluation_03,0,2,greedy,0,2,2,train:082,train:082,train:082,train:082,3.376801032572985e-05,0
evaluation_03,0,2,greedy,2,2,2,train:037,train:037,train:037,train:113,5.1875016652047634e-05,0
evaluation_03,0,2,greedy,4,1,0,,,,,3.4761964343488216e-05,0
evaluation_03,0,2,greedy,5,0,0,,,,,6.9820089265704155e-06,0
evaluation_03,0,2,search,0,2,2,train:082,train:082,train:082,train:082,4.171999171376228e-05,5
evaluation_03,0,2,search,2,2,2,train:037,train:037,train:037,train:113,6.384297739714384e-05,5
evaluation_03,0,2,search,4,1,0,,,,,2.879201201722026e-05,0
evaluation_03,0,2,search,5,0,0,,,,,4.210975021123886e-06,0
evaluation_03,0,2,no_review,0,2,2,,train:082,train:082,train:082,2.953101648017764e-05,0
evaluation_03,0,2,no_review,1,3,2,,train:037,train:113,train:113,3.136502346023917e-05,0
evaluation_03,0,2,no_review,2,2,2,,train:037,train:037,train:113,5.115900421515107e-05,0
evaluation_03,0,2,no_review,3,2,2,,train:037,train:037,train:113,2.2062973584979773e-05,0
evaluation_03,0,2,no_review,4,2,0,,,,,2.140703145414591e-05,0
evaluation_03,0,2,no_review,5,0,0,,,,,3.5180128179490566e-06,0
evaluation_03,0,2,fcfs,0,2,2,train:082,train:082,train:082,train:082,3.0432012863457203e-05,0
evaluation_03,0,2,fcfs,2,2,2,train:113,train:037,train:037,train:113,5.197100108489394e-05,0
evaluation_03,0,2,fcfs,4,1,0,,,,,2.796994522213936e-05,0
evaluation_03,0,2,fcfs,5,0,0,,,,,3.3279648050665855e-06,0
evaluation_03,0,2,edf,0,2,2,train:082,train:082,train:082,train:082,3.388401819393039e-05,0
evaluation_03,0,2,edf,2,2,2,train:113,train:037,train:037,train:113,4.499597707763314e-05,0
evaluation_03,0,2,edf,4,1,0,,,,,2.2751977667212486e-05,0
evaluation_03,0,2,edf,5,0,0,,,,,5.1140086725354195e-06,0
evaluation_03,1,1,uncertainty,0,2,2,train:082,train:082,train:082,train:082,3.668095450848341e-05,0
evaluation_03,1,1,uncertainty,1,2,2,train:037,train:037,train:113,train:113,3.3769989386200905e-05,0
evaluation_03,1,1,uncertainty,2,1,1,train:113,train:113,train:113,train:113,3.705598646774888e-05,0
evaluation_03,1,1,uncertainty,3,0,0,,,,,6.152025889605284e-06,0
evaluation_03,1,1,uncertainty,4,0,0,,,,,1.234991941601038e-06,0
evaluation_03,1,1,uncertainty,5,0,0,,,,,7.070484571158886e-07,0
evaluation_03,1,1,greedy,0,2,2,train:082,train:082,train:082,train:082,3.3054035156965256e-05,0
evaluation_03,1,1,greedy,1,2,2,train:037,train:037,train:113,train:113,3.351102350279689e-05,0
evaluation_03,1,1,greedy,2,1,1,train:113,train:113,train:113,train:113,5.649798549711704e-05,0
evaluation_03,1,1,greedy,3,0,0,,,,,4.141998942941427e-06,0
evaluation_03,1,1,greedy,4,0,0,,,,,7.589696906507015e-07,0
evaluation_03,1,1,greedy,5,0,0,,,,,6.93020410835743e-07,0
evaluation_03,1,1,search,0,2,2,train:082,train:082,train:082,train:082,4.4482992962002754e-05,5
evaluation_03,1,1,search,1,2,2,train:113,train:037,train:113,train:113,4.2647996451705694e-05,5
evaluation_03,1,1,search,2,1,1,train:037,train:037,train:037,train:037,3.276101779192686e-05,2
evaluation_03,1,1,search,3,0,0,,,,,5.2629620768129826e-06,0
evaluation_03,1,1,search,4,0,0,,,,,7.680500857532024e-07,0
evaluation_03,1,1,search,5,0,0,,,,,7.100170478224754e-07,0
evaluation_03,1,1,no_review,0,2,2,,train:082,train:082,train:082,5.108799086883664e-05,0
evaluation_03,1,1,no_review,1,3,3,,train:037,train:082,train:082,5.421595415100455e-05,0
evaluation_03,1,1,no_review,2,2,2,,train:037,train:113,train:113,4.631903721019626e-05,0
evaluation_03,1,1,no_review,3,2,2,,train:037,train:113,train:113,2.2137013729661703e-05,0
evaluation_03,1,1,no_review,4,2,2,,train:037,train:037,train:113,2.1199986804276705e-05,0
evaluation_03,1,1,no_review,5,0,0,,,,,4.834029823541641e-06,0
evaluation_03,1,1,fcfs,0,2,2,train:082,train:082,train:082,train:082,3.0035036616027355e-05,0
evaluation_03,1,1,fcfs,1,2,2,train:113,train:037,train:113,train:113,3.402202855795622e-05,0
evaluation_03,1,1,fcfs,2,1,1,train:037,train:037,train:037,train:037,3.5284028854221106e-05,0
evaluation_03,1,1,fcfs,3,0,0,,,,,3.817025572061539e-06,0
evaluation_03,1,1,fcfs,4,0,0,,,,,7.710186764597893e-07,0
evaluation_03,1,1,fcfs,5,0,0,,,,,6.860354915261269e-07,0
evaluation_03,1,1,edf,0,2,2,train:082,train:082,train:082,train:082,3.366399323567748e-05,0
evaluation_03,1,1,edf,1,2,2,train:113,train:037,train:113,train:113,3.451999509707093e-05,0
evaluation_03,1,1,edf,2,1,1,train:037,train:037,train:037,train:037,3.7948950193822384e-05,0
evaluation_03,1,1,edf,3,0,0,,,,,4.433037247508764e-06,0
evaluation_03,1,1,edf,4,0,0,,,,,7.519847713410854e-07,0
evaluation_03,1,1,edf,5,0,0,,,,,6.799818947911263e-07,0
evaluation_03,1,2,uncertainty,0,2,2,train:082,train:082,train:082,train:082,3.944698255509138e-05,0
evaluation_03,1,2,uncertainty,2,2,2,train:037,train:037,train:037,train:113,6.801995914429426e-05,0
evaluation_03,1,2,uncertainty,4,1,0,,,,,3.7703022826462984e-05,0
evaluation_03,1,2,uncertainty,5,0,0,,,,,6.702961400151253e-06,0
evaluation_03,1,2,greedy,0,2,2,train:082,train:082,train:082,train:082,3.389804624021053e-05,0
evaluation_03,1,2,greedy,2,2,2,train:037,train:037,train:037,train:113,5.1919021643698215e-05,0
evaluation_03,1,2,greedy,4,1,0,,,,,3.459298750385642e-05,0
evaluation_03,1,2,greedy,5,0,0,,,,,4.8539950512349606e-06,0
evaluation_03,1,2,search,0,2,2,train:082,train:082,train:082,train:082,4.8824003897607327e-05,5
evaluation_03,1,2,search,2,2,2,train:037,train:037,train:037,train:113,6.892398232594132e-05,5
evaluation_03,1,2,search,4,1,0,,,,,3.229198046028614e-05,0
evaluation_03,1,2,search,5,0,0,,,,,3.95200913771987e-06,0
evaluation_03,1,2,no_review,0,2,2,,train:082,train:082,train:082,3.065302735194564e-05,0
evaluation_03,1,2,no_review,1,3,2,,train:037,train:113,train:113,3.233295865356922e-05,0
evaluation_03,1,2,no_review,2,2,2,,train:037,train:037,train:113,4.45419573225081e-05,0
evaluation_03,1,2,no_review,3,2,2,,train:037,train:037,train:113,2.2110005374997854e-05,0
evaluation_03,1,2,no_review,4,2,0,,,,,2.130400389432907e-05,0
evaluation_03,1,2,no_review,5,0,0,,,,,6.599992047995329e-06,0
evaluation_03,1,2,fcfs,0,2,2,train:082,train:082,train:082,train:082,3.101298352703452e-05,0
evaluation_03,1,2,fcfs,2,2,2,train:113,train:037,train:037,train:113,4.8856018111109734e-05,0
evaluation_03,1,2,fcfs,4,1,0,,,,,3.738404484465718e-05,0
evaluation_03,1,2,fcfs,5,0,0,,,,,4.344969056546688e-06,0
evaluation_03,1,2,edf,0,2,2,train:082,train:082,train:082,train:082,5.5746990256011486e-05,0
evaluation_03,1,2,edf,2,2,2,train:113,train:037,train:037,train:113,4.7712994273751974e-05,0
evaluation_03,1,2,edf,4,1,0,,,,,3.3364980481565e-05,0
evaluation_03,1,2,edf,5,0,0,,,,,5.170004442334175e-06,0
evaluation_03,2,1,uncertainty,0,2,2,train:082,train:082,train:082,train:082,3.371597267687321e-05,0
evaluation_03,2,1,uncertainty,1,2,2,train:037,train:037,train:113,train:113,4.082999657839537e-05,0
evaluation_03,2,1,uncertainty,2,1,1,train:113,train:113,train:113,train:113,3.3652991987764835e-05,0
evaluation_03,2,1,uncertainty,3,0,0,,,,,6.6309585236012936e-06,0
evaluation_03,2,1,uncertainty,4,0,0,,,,,7.34988134354353e-07,0
evaluation_03,2,1,uncertainty,5,0,0,,,,,6.700283847749233e-07,0
evaluation_03,2,1,greedy,0,2,2,train:082,train:082,train:082,train:082,3.228598507121205e-05,0
evaluation_03,2,1,greedy,1,2,2,train:037,train:037,train:113,train:113,3.4209981095045805e-05,0
evaluation_03,2,1,greedy,2,1,1,train:113,train:113,train:113,train:113,3.655103500932455e-05,0
evaluation_03,2,1,greedy,3,0,0,,,,,4.202011041343212e-06,0
evaluation_03,2,1,greedy,4,0,0,,,,,7.449998520314693e-07,0
evaluation_03,2,1,greedy,5,0,0,,,,,6.569898687303066e-07,0
evaluation_03,2,1,search,0,2,2,train:082,train:082,train:082,train:082,4.321796586737037e-05,5
evaluation_03,2,1,search,1,2,2,train:113,train:037,train:113,train:113,4.647002788260579e-05,5
evaluation_03,2,1,search,2,1,1,train:037,train:037,train:037,train:037,3.9368984289467335e-05,2
evaluation_03,2,1,search,3,0,0,,,,,4.2790197767317295e-06,0
evaluation_03,2,1,search,4,0,0,,,,,7.060007192194462e-07,0
evaluation_03,2,1,search,5,0,0,,,,,6.610061973333359e-07,0
evaluation_03,2,1,no_review,0,2,2,,train:082,train:082,train:082,2.9898015782237053e-05,0
evaluation_03,2,1,no_review,1,3,3,,train:037,train:082,train:082,3.190501593053341e-05,0
evaluation_03,2,1,no_review,2,2,2,,train:037,train:113,train:113,3.7188001442700624e-05,0
evaluation_03,2,1,no_review,3,2,2,,train:037,train:113,train:113,2.1182000637054443e-05,0
evaluation_03,2,1,no_review,4,2,2,,train:037,train:037,train:113,2.0854989998042583e-05,0
evaluation_03,2,1,no_review,5,0,0,,,,,3.764987923204899e-06,0
evaluation_03,2,1,fcfs,0,2,2,train:082,train:082,train:082,train:082,2.978899283334613e-05,0
evaluation_03,2,1,fcfs,1,2,2,train:113,train:037,train:113,train:113,3.147701499983668e-05,0
evaluation_03,2,1,fcfs,2,1,1,train:037,train:037,train:037,train:037,2.9866991098970175e-05,0
evaluation_03,2,1,fcfs,3,0,0,,,,,4.197005182504654e-06,0
evaluation_03,2,1,fcfs,4,0,0,,,,,6.989575922489166e-07,0
evaluation_03,2,1,fcfs,5,0,0,,,,,6.700283847749233e-07,0
evaluation_03,2,1,edf,0,2,2,train:082,train:082,train:082,train:082,3.190396819263697e-05,0
evaluation_03,2,1,edf,1,2,2,train:113,train:037,train:113,train:113,3.448000643402338e-05,0
evaluation_03,2,1,edf,2,1,1,train:037,train:037,train:037,train:037,3.7436955608427525e-05,0
evaluation_03,2,1,edf,3,0,0,,,,,5.9219892136752605e-06,0
evaluation_03,2,1,edf,4,0,0,,,,,7.760245352983475e-07,0
evaluation_03,2,1,edf,5,0,0,,,,,6.67991116642952e-07,0
evaluation_03,2,2,uncertainty,0,2,2,train:082,train:082,train:082,train:082,5.7195022236555815e-05,0
evaluation_03,2,2,uncertainty,2,2,2,train:037,train:037,train:037,train:113,7.759802974760532e-05,0
evaluation_03,2,2,uncertainty,4,1,0,,,,,4.7531037125736475e-05,0
evaluation_03,2,2,uncertainty,5,0,0,,,,,7.604015991091728e-06,0
evaluation_03,2,2,greedy,0,2,2,train:082,train:082,train:082,train:082,3.511604154482484e-05,0
evaluation_03,2,2,greedy,2,2,2,train:037,train:037,train:037,train:113,5.0245027523487806e-05,0
evaluation_03,2,2,greedy,4,1,0,,,,,2.8767972253262997e-05,0
evaluation_03,2,2,greedy,5,0,0,,,,,4.443980287760496e-06,0
evaluation_03,2,2,search,0,2,2,train:082,train:082,train:082,train:082,7.231894414871931e-05,5
evaluation_03,2,2,search,2,2,2,train:037,train:037,train:037,train:113,5.522096762433648e-05,5
evaluation_03,2,2,search,4,1,0,,,,,3.1699950341135263e-05,0
evaluation_03,2,2,search,5,0,0,,,,,3.736990038305521e-06,0
evaluation_03,2,2,no_review,0,2,2,,train:082,train:082,train:082,3.161700442433357e-05,0
evaluation_03,2,2,no_review,1,3,2,,train:037,train:113,train:113,3.219599602743983e-05,0
evaluation_03,2,2,no_review,2,2,2,,train:037,train:037,train:113,4.8638961743563414e-05,0
evaluation_03,2,2,no_review,3,2,2,,train:037,train:037,train:113,3.3190008252859116e-05,0
evaluation_03,2,2,no_review,4,2,0,,,,,3.8649013731628656e-05,0
evaluation_03,2,2,no_review,5,0,0,,,,,4.059984348714352e-06,0
evaluation_03,2,2,fcfs,0,2,2,train:082,train:082,train:082,train:082,3.0067982152104378e-05,0
evaluation_03,2,2,fcfs,2,2,2,train:113,train:037,train:037,train:113,3.946898505091667e-05,0
evaluation_03,2,2,fcfs,4,1,0,,,,,3.092800034210086e-05,0
evaluation_03,2,2,fcfs,5,0,0,,,,,4.699977580457926e-06,0
evaluation_03,2,2,edf,0,2,2,train:082,train:082,train:082,train:082,3.172201104462147e-05,0
evaluation_03,2,2,edf,2,2,2,train:113,train:037,train:037,train:113,6.528501398861408e-05,0
evaluation_03,2,2,edf,4,1,0,,,,,3.3168005757033825e-05,0
evaluation_03,2,2,edf,5,0,0,,,,,5.085021257400513e-06,0
evaluation_04,0,2,greedy,0,1,1,train:097,train:097,train:097,train:097,2.2107968106865883e-05,0
evaluation_04,0,2,greedy,2,1,1,train:039,train:039,train:039,train:039,3.710296005010605e-05,0
evaluation_04,0,2,greedy,4,0,0,,,,,4.363013431429863e-06,0
evaluation_04,0,2,greedy,5,0,0,,,,,6.989575922489166e-07,0
evaluation_04,0,2,greedy,6,0,0,,,,,6.809714250266552e-07,0
evaluation_04,0,2,search,0,1,1,train:097,train:097,train:097,train:097,2.5439017917960882e-05,2
evaluation_04,0,2,search,2,1,1,train:039,train:039,train:039,train:039,3.0288996640592813e-05,2
evaluation_04,0,2,search,4,0,0,,,,,4.635949153453112e-06,0
evaluation_04,0,2,search,5,0,0,,,,,7.739872671663761e-07,0
evaluation_04,0,2,search,6,0,0,,,,,6.570480763912201e-07,0
evaluation_04,0,2,no_review,0,1,1,,train:097,train:097,train:097,1.9204977434128523e-05,0
evaluation_04,0,2,no_review,1,2,1,,train:039,train:039,train:039,2.1754007320851088e-05,0
evaluation_04,0,2,no_review,2,1,1,,train:039,train:039,train:039,4.0044018533080816e-05,0
evaluation_04,0,2,no_review,3,1,1,,train:039,train:039,train:039,1.2410047929733992e-05,0
evaluation_04,0,2,no_review,4,1,1,,train:039,train:039,train:039,1.1584954336285591e-05,0
evaluation_04,0,2,no_review,5,1,0,,,,,1.1819996871054173e-05,0
evaluation_04,0,2,no_review,6,0,0,,,,,3.4249969758093357e-06,0
evaluation_04,0,2,fcfs,0,1,1,train:097,train:097,train:097,train:097,1.9668019376695156e-05,0
evaluation_04,0,2,fcfs,2,1,1,train:039,train:039,train:039,train:039,2.9476999770849943e-05,0
evaluation_04,0,2,fcfs,4,0,0,,,,,5.608017090708017e-06,0
evaluation_04,0,2,fcfs,5,0,0,,,,,7.809721864759922e-07,0
evaluation_04,0,2,fcfs,6,0,0,,,,,6.870250217616558e-07,0
evaluation_04,0,2,edf,0,1,1,train:097,train:097,train:097,train:097,2.1013023797422647e-05,0
evaluation_04,0,2,edf,2,1,1,train:039,train:039,train:039,train:039,2.8426002245396376e-05,0
evaluation_04,0,2,edf,4,0,0,,,,,1.2735952623188496e-05,0
evaluation_04,0,2,edf,5,0,0,,,,,1.6560079529881477e-06,0
evaluation_04,0,2,edf,6,0,0,,,,,1.8299906514585018e-06,0
evaluation_04,0,2,uncertainty,0,1,1,train:097,train:097,train:097,train:097,2.119300188496709e-05,0
evaluation_04,0,2,uncertainty,2,1,1,train:039,train:039,train:039,train:039,2.780900103971362e-05,0
evaluation_04,0,2,uncertainty,4,0,0,,,,,5.142006557434797e-06,0
evaluation_04,0,2,uncertainty,5,0,0,,,,,6.890040822327137e-07,0
evaluation_04,0,2,uncertainty,6,0,0,,,,,6.780028343200684e-07,0
evaluation_04,0,1,greedy,0,1,1,train:097,train:097,train:097,train:097,2.2261985577642918e-05,0
evaluation_04,0,1,greedy,1,1,1,train:039,train:039,train:039,train:039,3.3400021493434906e-05,0
evaluation_04,0,1,greedy,2,0,0,,,,,3.1249946914613247e-06,0
evaluation_04,0,1,greedy,3,0,0,,,,,7.239868864417076e-07,0
evaluation_04,0,1,greedy,4,0,0,,,,,6.479676812887192e-07,0
evaluation_04,0,1,greedy,5,0,0,,,,,6.500049494206905e-07,0
evaluation_04,0,1,greedy,6,0,0,,,,,6.470363587141037e-07,0
evaluation_04,0,1,search,0,1,1,train:097,train:097,train:097,train:097,2.637400757521391e-05,2
evaluation_04,0,1,search,1,1,1,train:039,train:039,train:039,train:039,2.5573011953383684e-05,2
evaluation_04,0,1,search,2,0,0,,,,,2.9669608920812607e-06,0
evaluation_04,0,1,search,3,0,0,,,,,7.589696906507015e-07,0
evaluation_04,0,1,search,4,0,0,,,,,6.829504854977131e-07,0
evaluation_04,0,1,search,5,0,0,,,,,6.610061973333359e-07,0
evaluation_04,0,1,search,6,0,0,,,,,6.629852578043938e-07,0
evaluation_04,0,1,no_review,0,1,1,,train:097,train:097,train:097,2.9176007956266403e-05,0
evaluation_04,0,1,no_review,1,2,2,,train:039,train:097,train:097,3.850297071039677e-05,0
evaluation_04,0,1,no_review,2,1,1,,train:039,train:039,train:039,5.169899668544531e-05,0
evaluation_04,0,1,no_review,3,1,1,,train:039,train:039,train:039,2.2603024262934923e-05,0
evaluation_04,0,1,no_review,4,1,1,,train:039,train:039,train:039,2.260599285364151e-05,0
evaluation_04,0,1,no_review,5,1,1,,train:039,train:039,train:039,2.2141030058264732e-05,0
evaluation_04,0,1,no_review,6,0,0,,,,,8.15599923953414e-06,0
evaluation_04,0,1,fcfs,0,1,1,train:097,train:097,train:097,train:097,1.9852013792842627e-05,0
evaluation_04,0,1,fcfs,1,1,1,train:039,train:039,train:039,train:039,1.931202132254839e-05,0
evaluation_04,0,1,fcfs,2,0,0,,,,,4.793982952833176e-06,0
evaluation_04,0,1,fcfs,3,0,0,,,,,6.93020410835743e-07,0
evaluation_04,0,1,fcfs,4,0,0,,,,,7.019843906164169e-07,0
evaluation_04,0,1,fcfs,5,0,0,,,,,6.780028343200684e-07,0
evaluation_04,0,1,fcfs,6,0,0,,,,,6.500049494206905e-07,0
evaluation_04,0,1,edf,0,1,1,train:097,train:097,train:097,train:097,2.2723048459738493e-05,0
evaluation_04,0,1,edf,1,1,1,train:039,train:039,train:039,train:039,2.198200672864914e-05,0
evaluation_04,0,1,edf,2,0,0,,,,,4.942994564771652e-06,0
evaluation_04,0,1,edf,3,0,0,,,,,7.210182957351208e-07,0
evaluation_04,0,1,edf,4,0,0,,,,,7.129856385290623e-07,0
evaluation_04,0,1,edf,5,0,0,,,,,7.210182957351208e-07,0
evaluation_04,0,1,edf,6,0,0,,,,,6.699701771140099e-07,0
evaluation_04,0,1,uncertainty,0,1,1,train:097,train:097,train:097,train:097,2.187996869906783e-05,0
evaluation_04,0,1,uncertainty,1,1,1,train:039,train:039,train:039,train:039,1.9903993234038353e-05,0
evaluation_04,0,1,uncertainty,2,0,0,,,,,4.725006874650717e-06,0
evaluation_04,0,1,uncertainty,3,0,0,,,,,8.430215530097485e-07,0
evaluation_04,0,1,uncertainty,4,0,0,,,,,7.500057108700275e-07,0
evaluation_04,0,1,uncertainty,5,0,0,,,,,6.940099410712719e-07,0
evaluation_04,0,1,uncertainty,6,0,0,,,,,7.040216587483883e-07,0
evaluation_04,1,2,greedy,0,2,2,train:097,train:097,train:097,train:097,4.601001273840666e-05,0
evaluation_04,1,2,greedy,2,2,2,train:039,train:039,train:123,train:123,4.4685963075608015e-05,0
evaluation_04,1,2,greedy,4,0,0,,,,,5.634967237710953e-06,0
evaluation_04,1,2,greedy,5,0,0,,,,,7.449998520314693e-07,0
evaluation_04,1,2,greedy,6,0,0,,,,,6.869668141007423e-07,0
evaluation_04,1,2,search,0,2,2,train:097,train:097,train:097,train:097,4.105299012735486e-05,5
evaluation_04,1,2,search,2,2,2,train:123,train:039,train:123,train:123,7.536099292337894e-05,5
evaluation_04,1,2,search,4,1,1,train:039,train:039,train:039,train:039,3.992696292698383e-05,2
evaluation_04,1,2,search,6,0,0,,,,,2.942979335784912e-06,0
evaluation_04,1,2,no_review,0,2,2,,train:097,train:097,train:097,2.9652961529791355e-05,0
evaluation_04,1,2,no_review,1,3,2,,train:039,train:123,train:123,3.146502422168851e-05,0
evaluation_04,1,2,no_review,2,2,2,,train:039,train:123,train:123,3.711204044520855e-05,0
evaluation_04,1,2,no_review,3,2,1,,train:039,train:039,train:039,2.1337997168302536e-05,0
evaluation_04,1,2,no_review,4,1,1,,train:039,train:039,train:039,4.040601197630167e-05,0
evaluation_04,1,2,no_review,5,1,0,,,,,1.2240023352205753e-05,0
evaluation_04,1,2,no_review,6,0,0,,,,,4.539964720606804e-06,0
evaluation_04,1,2,fcfs,0,2,2,train:097,train:097,train:097,train:097,3.44900181517005e-05,0
evaluation_04,1,2,fcfs,2,2,2,train:123,train:039,train:123,train:123,4.461099160835147e-05,0
evaluation_04,1,2,fcfs,4,1,1,train:039,train:039,train:039,train:039,4.1766033973544836e-05,0
evaluation_04,1,2,fcfs,6,0,0,,,,,3.975001163780689e-06,0
evaluation_04,1,2,edf,0,2,2,train:097,train:097,train:097,train:097,3.202504012733698e-05,0
evaluation_04,1,2,edf,2,2,2,train:123,train:039,train:123,train:123,5.402200622484088e-05,0
evaluation_04,1,2,edf,4,1,1,train:039,train:039,train:039,train:039,3.151502460241318e-05,0
evaluation_04,1,2,edf,6,0,0,,,,,4.047004040330648e-06,0
evaluation_04,1,2,uncertainty,0,2,2,train:097,train:097,train:097,train:097,5.851301830261946e-05,0
evaluation_04,1,2,uncertainty,2,2,2,train:039,train:039,train:123,train:123,4.671997157856822e-05,0
evaluation_04,1,2,uncertainty,4,0,0,,,,,3.104971256107092e-06,0
evaluation_04,1,2,uncertainty,5,0,0,,,,,7.58038368076086e-07,0
evaluation_04,1,2,uncertainty,6,0,0,,,,,7.280032150447369e-07,0
evaluation_04,1,1,greedy,0,2,2,train:097,train:097,train:097,train:097,3.3439951948821545e-05,0
evaluation_04,1,1,greedy,1,2,2,train:039,train:039,train:123,train:123,3.5631004720926285e-05,0
evaluation_04,1,1,greedy,2,1,1,train:123,train:123,train:123,train:123,3.605597885325551e-05,0
evaluation_04,1,1,greedy,3,0,0,,,,,5.359994247555733e-06,0
evaluation_04,1,1,greedy,4,0,0,,,,,7.170019671320915e-07,0
evaluation_04,1,1,greedy,5,0,0,,,,,6.780028343200684e-07,0
evaluation_04,1,1,greedy,6,0,0,,,,,6.349873729050159e-07,0
evaluation_04,1,1,search,0,2,2,train:097,train:097,train:097,train:097,6.179505726322532e-05,5
evaluation_04,1,1,search,1,2,2,train:123,train:039,train:123,train:123,4.268903285264969e-05,5
evaluation_04,1,1,search,2,1,1,train:039,train:039,train:039,train:039,6.12880103290081e-05,2
evaluation_04,1,1,search,3,0,0,,,,,4.834961146116257e-06,0
evaluation_04,1,1,search,4,0,0,,,,,6.990157999098301e-07,0
evaluation_04,1,1,search,5,0,0,,,,,6.839982233941555e-07,0
evaluation_04,1,1,search,6,0,0,,,,,6.639747880399227e-07,0
evaluation_04,1,1,no_review,0,2,2,,train:097,train:097,train:097,2.973497612401843e-05,0
evaluation_04,1,1,no_review,1,3,3,,train:039,train:097,train:097,3.219902282580733e-05,0
evaluation_04,1,1,no_review,2,2,2,,train:039,train:123,train:123,6.12720032222569e-05,0
evaluation_04,1,1,no_review,3,2,2,,train:039,train:123,train:123,2.3382017388939857e-05,0
evaluation_04,1,1,no_review,4,1,1,,train:039,train:039,train:039,3.5055039916187525e-05,0
evaluation_04,1,1,no_review,5,1,1,,train:039,train:039,train:039,1.1899042874574661e-05,0
evaluation_04,1,1,no_review,6,0,0,,,,,7.46001023799181e-06,0
evaluation_04,1,1,fcfs,0,2,2,train:097,train:097,train:097,train:097,6.0241029132157564e-05,0
evaluation_04,1,1,fcfs,1,2,2,train:123,train:039,train:123,train:123,3.090599784627557e-05,0
evaluation_04,1,1,fcfs,2,1,1,train:039,train:039,train:039,train:039,4.308897769078612e-05,0
evaluation_04,1,1,fcfs,3,0,0,,,,,3.1050294637680054e-06,0
evaluation_04,1,1,fcfs,4,0,0,,,,,7.500057108700275e-07,0
evaluation_04,1,1,fcfs,5,0,0,,,,,6.749760359525681e-07,0
evaluation_04,1,1,fcfs,6,0,0,,,,,6.520422175526619e-07,0
evaluation_04,1,1,edf,0,2,2,train:097,train:097,train:097,train:097,3.334699431434274e-05,0
evaluation_04,1,1,edf,1,2,2,train:123,train:039,train:123,train:123,3.6092998925596476e-05,0
evaluation_04,1,1,edf,2,1,1,train:039,train:039,train:039,train:039,3.294198540970683e-05,0
evaluation_04,1,1,edf,3,0,0,,,,,3.934022970497608e-06,0
evaluation_04,1,1,edf,4,0,0,,,,,7.539638318121433e-07,0
evaluation_04,1,1,edf,5,0,0,,,,,6.629852578043938e-07,0
evaluation_04,1,1,edf,6,0,0,,,,,6.330083124339581e-07,0
evaluation_04,1,1,uncertainty,0,2,2,train:097,train:097,train:097,train:097,3.303401172161102e-05,0
evaluation_04,1,1,uncertainty,1,2,2,train:039,train:039,train:123,train:123,3.456196282058954e-05,0
evaluation_04,1,1,uncertainty,2,1,1,train:123,train:123,train:123,train:123,3.787700552493334e-05,0
evaluation_04,1,1,uncertainty,3,0,0,,,,,3.508990630507469e-06,0
evaluation_04,1,1,uncertainty,4,0,0,,,,,7.069902494549751e-07,0
evaluation_04,1,1,uncertainty,5,0,0,,,,,6.539630703628063e-07,0
evaluation_04,1,1,uncertainty,6,0,0,,,,,6.430200301110744e-07,0
evaluation_04,2,2,greedy,0,2,2,train:097,train:097,train:097,train:097,3.386999014765024e-05,0
evaluation_04,2,2,greedy,2,2,2,train:039,train:039,train:123,train:123,4.6989007387310266e-05,0
evaluation_04,2,2,greedy,4,0,0,,,,,7.291033398360014e-06,0
evaluation_04,2,2,greedy,5,0,0,,,,,1.4199758879840374e-06,0
evaluation_04,2,2,greedy,6,0,0,,,,,1.4069955796003342e-06,0
evaluation_04,2,2,search,0,2,2,train:097,train:097,train:097,train:097,4.3030944652855396e-05,5
evaluation_04,2,2,search,2,2,2,train:123,train:039,train:123,train:123,5.359499482437968e-05,5
evaluation_04,2,2,search,4,1,1,train:039,train:039,train:039,train:039,3.369199112057686e-05,2
evaluation_04,2,2,search,6,0,0,,,,,3.663008101284504e-06,0
evaluation_04,2,2,no_review,0,2,2,,train:097,train:097,train:097,2.917594974860549e-05,0
evaluation_04,2,2,no_review,1,3,2,,train:039,train:123,train:123,3.112497506663203e-05,0
evaluation_04,2,2,no_review,2,2,2,,train:039,train:123,train:123,4.6186032705008984e-05,0
evaluation_04,2,2,no_review,3,2,1,,train:039,train:039,train:039,2.260500332340598e-05,0
evaluation_04,2,2,no_review,4,1,1,,train:039,train:039,train:039,4.093797178938985e-05,0
evaluation_04,2,2,no_review,5,1,0,,,,,1.4983001165091991e-05,0
evaluation_04,2,2,no_review,6,0,0,,,,,4.157016519457102e-06,0
evaluation_04,2,2,fcfs,0,2,2,train:097,train:097,train:097,train:097,3.058102447539568e-05,0
evaluation_04,2,2,fcfs,2,2,2,train:123,train:039,train:123,train:123,7.029803236946464e-05,0
