bundle_id,replicate,policy,review_duration,tick,eligible,initially_wrong_eligible,greedy_search_heads_differ
evaluation_17,1,uncertainty,1,3,0,0,False
evaluation_17,1,uncertainty,1,4,0,0,False
evaluation_17,1,uncertainty,1,5,0,0,False
evaluation_17,1,uncertainty,1,6,0,0,False
evaluation_17,1,edf,2,0,2,0,False
evaluation_17,1,edf,2,2,1,0,False
evaluation_17,1,edf,2,4,0,0,False
evaluation_17,1,edf,2,5,0,0,False
evaluation_17,1,edf,2,6,0,0,False
evaluation_17,1,fcfs,2,0,2,0,False
evaluation_17,1,fcfs,2,2,1,0,False
evaluation_17,1,fcfs,2,4,0,0,False
evaluation_17,1,fcfs,2,5,0,0,False
evaluation_17,1,fcfs,2,6,0,0,False
evaluation_17,1,greedy,2,0,2,0,False
evaluation_17,1,greedy,2,2,1,0,False
evaluation_17,1,greedy,2,4,0,0,False
evaluation_17,1,greedy,2,5,0,0,False
evaluation_17,1,greedy,2,6,0,0,False
evaluation_17,1,no_review,2,0,2,0,False
evaluation_17,1,no_review,2,1,1,0,False
evaluation_17,1,no_review,2,2,1,0,False
evaluation_17,1,no_review,2,3,0,0,False
evaluation_17,1,no_review,2,4,0,0,False
evaluation_17,1,no_review,2,5,0,0,False
evaluation_17,1,no_review,2,6,0,0,False
evaluation_17,1,search,2,0,2,0,False
evaluation_17,1,search,2,2,1,0,False
evaluation_17,1,search,2,4,0,0,False
evaluation_17,1,search,2,5,0,0,False
evaluation_17,1,search,2,6,0,0,False
evaluation_17,1,uncertainty,2,0,2,0,False
evaluation_17,1,uncertainty,2,2,1,0,False
evaluation_17,1,uncertainty,2,4,0,0,False
evaluation_17,1,uncertainty,2,5,0,0,False
evaluation_17,1,uncertainty,2,6,0,0,False
evaluation_17,2,edf,1,0,2,0,False
evaluation_17,2,edf,1,1,1,0,False
evaluation_17,2,edf,1,2,0,0,False
evaluation_17,2,edf,1,3,0,0,False
evaluation_17,2,edf,1,4,0,0,False
evaluation_17,2,edf,1,5,0,0,False
evaluation_17,2,edf,1,6,0,0,False
evaluation_17,2,fcfs,1,0,2,0,False
evaluation_17,2,fcfs,1,1,1,0,False
evaluation_17,2,fcfs,1,2,0,0,False
evaluation_17,2,fcfs,1,3,0,0,False
evaluation_17,2,fcfs,1,4,0,0,False
evaluation_17,2,fcfs,1,5,0,0,False
evaluation_17,2,fcfs,1,6,0,0,False
evaluation_17,2,greedy,1,0,2,0,False
evaluation_17,2,greedy,1,1,1,0,False
evaluation_17,2,greedy,1,2,0,0,False
evaluation_17,2,greedy,1,3,0,0,False
evaluation_17,2,greedy,1,4,0,0,False
evaluation_17,2,greedy,1,5,0,0,False
evaluation_17,2,greedy,1,6,0,0,False
evaluation_17,2,no_review,1,0,2,0,False
evaluation_17,2,no_review,1,1,2,0,False
evaluation_17,2,no_review,1,2,1,0,False
evaluation_17,2,no_review,1,3,1,0,False
evaluation_17,2,no_review,1,4,0,0,False
evaluation_17,2,no_review,1,5,0,0,False
evaluation_17,2,no_review,1,6,0,0,False
evaluation_17,2,search,1,0,2,0,False
evaluation_17,2,search,1,1,1,0,False
evaluation_17,2,search,1,2,0,0,False
evaluation_17,2,search,1,3,0,0,False
evaluation_17,2,search,1,4,0,0,False
evaluation_17,2,search,1,5,0,0,False
evaluation_17,2,search,1,6,0,0,False
evaluation_17,2,uncertainty,1,0,2,0,False
evaluation_17,2,uncertainty,1,1,1,0,False
evaluation_17,2,uncertainty,1,2,0,0,False
evaluation_17,2,uncertainty,1,3,0,0,False
evaluation_17,2,uncertainty,1,4,0,0,False
evaluation_17,2,uncertainty,1,5,0,0,False
evaluation_17,2,uncertainty,1,6,0,0,False
evaluation_17,2,edf,2,0,2,0,False
evaluation_17,2,edf,2,2,1,0,False
evaluation_17,2,edf,2,4,0,0,False
evaluation_17,2,edf,2,5,0,0,False
evaluation_17,2,edf,2,6,0,0,False
evaluation_17,2,fcfs,2,0,2,0,False
evaluation_17,2,fcfs,2,2,1,0,False
evaluation_17,2,fcfs,2,4,0,0,False
evaluation_17,2,fcfs,2,5,0,0,False
evaluation_17,2,fcfs,2,6,0,0,False
evaluation_17,2,greedy,2,0,2,0,False
evaluation_17,2,greedy,2,2,1,0,False
evaluation_17,2,greedy,2,4,0,0,False
evaluation_17,2,greedy,2,5,0,0,False
evaluation_17,2,greedy,2,6,0,0,False
evaluation_17,2,no_review,2,0,2,0,False
evaluation_17,2,no_review,2,1,1,0,False
evaluation_17,2,no_review,2,2,1,0,False
evaluation_17,2,no_review,2,3,0,0,False
evaluation_17,2,no_review,2,4,0,0,False
evaluation_17,2,no_review,2,5,0,0,False
evaluation_17,2,no_review,2,6,0,0,False
evaluation_17,2,search,2,0,2,0,False
evaluation_17,2,search,2,2,1,0,False
evaluation_17,2,search,2,4,0,0,False
evaluation_17,2,search,2,5,0,0,False
evaluation_17,2,search,2,6,0,0,False
evaluation_17,2,uncertainty,2,0,2,0,False
evaluation_17,2,uncertainty,2,2,1,0,False
evaluation_17,2,uncertainty,2,4,0,0,False
evaluation_17,2,uncertainty,2,5,0,0,False
evaluation_17,2,uncertainty,2,6,0,0,False
evaluation_18,0,edf,1,0,1,0,False
evaluation_18,0,edf,1,1,1,0,False
evaluation_18,0,edf,1,2,0,0,False
evaluation_18,0,edf,1,3,0,0,False
evaluation_18,0,edf,1,4,0,0,False
evaluation_18,0,edf,1,5,0,0,False
evaluation_18,0,fcfs,1,0,1,0,False
evaluation_18,0,fcfs,1,1,1,0,False
evaluation_18,0,fcfs,1,2,0,0,False
evaluation_18,0,fcfs,1,3,0,0,False
evaluation_18,0,fcfs,1,4,0,0,False
evaluation_18,0,fcfs,1,5,0,0,False
evaluation_18,0,greedy,1,0,1,0,False
evaluation_18,0,greedy,1,1,1,0,False
evaluation_18,0,greedy,1,2,0,0,False
evaluation_18,0,greedy,1,3,0,0,False
evaluation_18,0,greedy,1,4,0,0,False
evaluation_18,0,greedy,1,5,0,0,False
evaluation_18,0,no_review,1,0,1,0,False
evaluation_18,0,no_review,1,1,2,0,False
evaluation_18,0,no_review,1,2,1,0,False
evaluation_18,0,no_review,1,3,1,0,False
evaluation_18,0,no_review,1,4,1,0,False
evaluation_18,0,no_review,1,5,0,0,False
evaluation_18,0,search,1,0,1,0,False
evaluation_18,0,search,1,1,1,0,False
evaluation_18,0,search,1,2,0,0,False
evaluation_18,0,search,1,3,0,0,False
evaluation_18,0,search,1,4,0,0,False
evaluation_18,0,search,1,5,0,0,False
evaluation_18,0,uncertainty,1,0,1,0,False
evaluation_18,0,uncertainty,1,1,1,0,False
evaluation_18,0,uncertainty,1,2,0,0,False
evaluation_18,0,uncertainty,1,3,0,0,False
evaluation_18,0,uncertainty,1,4,0,0,False
evaluation_18,0,uncertainty,1,5,0,0,False
evaluation_18,0,edf,2,0,1,0,False
evaluation_18,0,edf,2,2,1,0,False
evaluation_18,0,edf,2,4,0,0,False
evaluation_18,0,edf,2,5,0,0,False
evaluation_18,0,fcfs,2,0,1,0,False
evaluation_18,0,fcfs,2,2,1,0,False
evaluation_18,0,fcfs,2,4,0,0,False
evaluation_18,0,fcfs,2,5,0,0,False
evaluation_18,0,greedy,2,0,1,0,False
evaluation_18,0,greedy,2,2,1,0,False
evaluation_18,0,greedy,2,4,0,0,False
evaluation_18,0,greedy,2,5,0,0,False
evaluation_18,0,no_review,2,0,1,0,False
evaluation_18,0,no_review,2,1,1,0,False
evaluation_18,0,no_review,2,2,1,0,False
evaluation_18,0,no_review,2,3,1,0,False
evaluation_18,0,no_review,2,4,0,0,False
evaluation_18,0,no_review,2,5,0,0,False
evaluation_18,0,search,2,0,1,0,False
evaluation_18,0,search,2,2,1,0,False
evaluation_18,0,search,2,4,0,0,False
evaluation_18,0,search,2,5,0,0,False
evaluation_18,0,uncertainty,2,0,1,0,False
evaluation_18,0,uncertainty,2,2,1,0,False
evaluation_18,0,uncertainty,2,4,0,0,False
evaluation_18,0,uncertainty,2,5,0,0,False
evaluation_18,1,edf,1,0,2,1,False
evaluation_18,1,edf,1,1,2,1,False
evaluation_18,1,edf,1,2,1,0,False
evaluation_18,1,edf,1,3,0,0,False
evaluation_18,1,edf,1,4,0,0,False
evaluation_18,1,edf,1,5,0,0,False
evaluation_18,1,fcfs,1,0,2,1,False
evaluation_18,1,fcfs,1,1,2,0,False
evaluation_18,1,fcfs,1,2,1,0,False
evaluation_18,1,fcfs,1,3,0,0,False
evaluation_18,1,fcfs,1,4,0,0,False
evaluation_18,1,fcfs,1,5,0,0,False
evaluation_18,1,greedy,1,0,2,1,False
evaluation_18,1,greedy,1,1,2,0,False
evaluation_18,1,greedy,1,2,1,0,False
evaluation_18,1,greedy,1,3,0,0,False
evaluation_18,1,greedy,1,4,0,0,False
evaluation_18,1,greedy,1,5,0,0,False
evaluation_18,1,no_review,1,0,2,1,False
evaluation_18,1,no_review,1,1,3,1,True
evaluation_18,1,no_review,1,2,2,1,False
evaluation_18,1,no_review,1,3,2,1,False
evaluation_18,1,no_review,1,4,2,1,False
evaluation_18,1,no_review,1,5,0,0,False
evaluation_18,1,search,1,0,2,1,False
evaluation_18,1,search,1,1,2,0,False
evaluation_18,1,search,1,2,1,0,False
evaluation_18,1,search,1,3,0,0,False
evaluation_18,1,search,1,4,0,0,False
evaluation_18,1,search,1,5,0,0,False
evaluation_18,1,uncertainty,1,0,2,1,False
evaluation_18,1,uncertainty,1,1,2,0,False
evaluation_18,1,uncertainty,1,2,1,0,False
evaluation_18,1,uncertainty,1,3,0,0,False
evaluation_18,1,uncertainty,1,4,0,0,False
evaluation_18,1,uncertainty,1,5,0,0,False
evaluation_18,1,edf,2,0,2,1,True
evaluation_18,1,edf,2,2,2,1,False
evaluation_18,1,edf,2,4,0,0,False
evaluation_18,1,edf,2,5,0,0,False
evaluation_18,1,fcfs,2,0,2,1,True
evaluation_18,1,fcfs,2,2,1,0,False
evaluation_18,1,fcfs,2,4,0,0,False
evaluation_18,1,fcfs,2,5,0,0,False
evaluation_18,1,greedy,2,0,2,1,True
evaluation_18,1,greedy,2,2,1,0,False
evaluation_18,1,greedy,2,4,0,0,False
evaluation_18,1,greedy,2,5,0,0,False
evaluation_18,1,no_review,2,0,2,1,True
evaluation_18,1,no_review,2,1,2,1,False
evaluation_18,1,no_review,2,2,2,1,False
evaluation_18,1,no_review,2,3,2,1,False
evaluation_18,1,no_review,2,4,0,0,False
evaluation_18,1,no_review,2,5,0,0,False
evaluation_18,1,search,2,0,2,1,True
evaluation_18,1,search,2,2,2,1,False
evaluation_18,1,search,2,4,0,0,False
evaluation_18,1,search,2,5,0,0,False
evaluation_18,1,uncertainty,2,0,2,1,True
evaluation_18,1,uncertainty,2,2,1,0,False
evaluation_18,1,uncertainty,2,4,0,0,False
evaluation_18,1,uncertainty,2,5,0,0,False
evaluation_18,2,edf,1,0,1,0,False
evaluation_18,2,edf,1,1,1,0,False
evaluation_18,2,edf,1,2,0,0,False
evaluation_18,2,edf,1,3,0,0,False
evaluation_18,2,edf,1,4,0,0,False
evaluation_18,2,edf,1,5,0,0,False
evaluation_18,2,fcfs,1,0,1,0,False
evaluation_18,2,fcfs,1,1,1,0,False
evaluation_18,2,fcfs,1,2,0,0,False
evaluation_18,2,fcfs,1,3,0,0,False
evaluation_18,2,fcfs,1,4,0,0,False
evaluation_18,2,fcfs,1,5,0,0,False
evaluation_18,2,greedy,1,0,1,0,False
evaluation_18,2,greedy,1,1,1,0,False
evaluation_18,2,greedy,1,2,0,0,False
evaluation_18,2,greedy,1,3,0,0,False
evaluation_18,2,greedy,1,4,0,0,False
evaluation_18,2,greedy,1,5,0,0,False
evaluation_18,2,no_review,1,0,1,0,False
evaluation_18,2,no_review,1,1,2,0,False
evaluation_18,2,no_review,1,2,1,0,False
evaluation_18,2,no_review,1,3,1,0,False
evaluation_18,2,no_review,1,4,1,0,False
evaluation_18,2,no_review,1,5,0,0,False
evaluation_18,2,search,1,0,1,0,False
evaluation_18,2,search,1,1,1,0,False
evaluation_18,2,search,1,2,0,0,False
evaluation_18,2,search,1,3,0,0,False
evaluation_18,2,search,1,4,0,0,False
evaluation_18,2,search,1,5,0,0,False
evaluation_18,2,uncertainty,1,0,1,0,False
evaluation_18,2,uncertainty,1,1,1,0,False
evaluation_18,2,uncertainty,1,2,0,0,False
evaluation_18,2,uncertainty,1,3,0,0,False
evaluation_18,2,uncertainty,1,4,0,0,False
evaluation_18,2,uncertainty,1,5,0,0,False
evaluation_18,2,edf,2,0,1,0,False
evaluation_18,2,edf,2,2,1,0,False
evaluation_18,2,edf,2,4,0,0,False
evaluation_18,2,edf,2,5,0,0,False
evaluation_18,2,fcfs,2,0,1,0,False
evaluation_18,2,fcfs,2,2,1,0,False
evaluation_18,2,fcfs,2,4,0,0,False
evaluation_18,2,fcfs,2,5,0,0,False
evaluation_18,2,greedy,2,0,1,0,False
evaluation_18,2,greedy,2,2,1,0,False
evaluation_18,2,greedy,2,4,0,0,False
evaluation_18,2,greedy,2,5,0,0,False
evaluation_18,2,no_review,2,0,1,0,False
evaluation_18,2,no_review,2,1,1,0,False
evaluation_18,2,no_review,2,2,1,0,False
evaluation_18,2,no_review,2,3,1,0,False
evaluation_18,2,no_review,2,4,0,0,False
evaluation_18,2,no_review,2,5,0,0,False
evaluation_18,2,search,2,0,1,0,False
evaluation_18,2,search,2,2,1,0,False
evaluation_18,2,search,2,4,0,0,False
evaluation_18,2,search,2,5,0,0,False
evaluation_18,2,uncertainty,2,0,1,0,False
evaluation_18,2,uncertainty,2,2,1,0,False
evaluation_18,2,uncertainty,2,4,0,0,False
evaluation_18,2,uncertainty,2,5,0,0,False
evaluation_19,0,edf,1,0,2,0,False
evaluation_19,0,edf,1,1,2,0,False
evaluation_19,0,edf,1,2,1,0,False
evaluation_19,0,edf,1,3,0,0,False
evaluation_19,0,edf,1,4,0,0,False
evaluation_19,0,edf,1,5,0,0,False
evaluation_19,0,fcfs,1,0,2,0,False
evaluation_19,0,fcfs,1,1,2,0,False
evaluation_19,0,fcfs,1,2,1,0,False
evaluation_19,0,fcfs,1,3,0,0,False
evaluation_19,0,fcfs,1,4,0,0,False
evaluation_19,0,fcfs,1,5,0,0,False
evaluation_19,0,greedy,1,0,2,0,False
evaluation_19,0,greedy,1,1,2,0,False
evaluation_19,0,greedy,1,2,1,0,False
evaluation_19,0,greedy,1,3,0,0,False
evaluation_19,0,greedy,1,4,0,0,False
evaluation_19,0,greedy,1,5,0,0,False
evaluation_19,0,no_review,1,0,2,0,False
evaluation_19,0,no_review,1,1,3,0,True
evaluation_19,0,no_review,1,2,2,0,False
evaluation_19,0,no_review,1,3,2,0,False
evaluation_19,0,no_review,1,4,2,0,False
evaluation_19,0,no_review,1,5,0,0,False
evaluation_19,0,search,1,0,2,0,False
evaluation_19,0,search,1,1,2,0,False
evaluation_19,0,search,1,2,1,0,False
evaluation_19,0,search,1,3,0,0,False
evaluation_19,0,search,1,4,0,0,False
evaluation_19,0,search,1,5,0,0,False
evaluation_19,0,uncertainty,1,0,2,0,False
evaluation_19,0,uncertainty,1,1,2,0,False
evaluation_19,0,uncertainty,1,2,1,0,False
evaluation_19,0,uncertainty,1,3,0,0,False
evaluation_19,0,uncertainty,1,4,0,0,False
evaluation_19,0,uncertainty,1,5,0,0,False
evaluation_19,0,edf,2,0,2,0,True
evaluation_19,0,edf,2,2,2,0,False
evaluation_19,0,edf,2,4,0,0,False
evaluation_19,0,edf,2,5,0,0,False
evaluation_19,0,fcfs,2,0,2,0,True
evaluation_19,0,fcfs,2,2,1,0,False
evaluation_19,0,fcfs,2,4,0,0,False
evaluation_19,0,fcfs,2,5,0,0,False
evaluation_19,0,greedy,2,0,2,0,True
evaluation_19,0,greedy,2,2,1,0,False
evaluation_19,0,greedy,2,4,0,0,False
evaluation_19,0,greedy,2,5,0,0,False
evaluation_19,0,no_review,2,0,2,0,True
evaluation_19,0,no_review,2,1,2,0,False
evaluation_19,0,no_review,2,2,2,0,False
evaluation_19,0,no_review,2,3,2,0,False
evaluation_19,0,no_review,2,4,0,0,False
evaluation_19,0,no_review,2,5,0,0,False
evaluation_19,0,search,2,0,2,0,True
evaluation_19,0,search,2,2,2,0,False
evaluation_19,0,search,2,4,0,0,False
evaluation_19,0,search,2,5,0,0,False
evaluation_19,0,uncertainty,2,0,2,0,True
evaluation_19,0,uncertainty,2,2,1,0,False
evaluation_19,0,uncertainty,2,4,0,0,False
evaluation_19,0,uncertainty,2,5,0,0,False
evaluation_19,1,edf,1,0,2,0,False
evaluation_19,1,edf,1,1,2,0,False
evaluation_19,1,edf,1,2,1,0,False
evaluation_19,1,edf,1,3,0,0,False
evaluation_19,1,edf,1,4,0,0,False
evaluation_19,1,edf,1,5,0,0,False
evaluation_19,1,fcfs,1,0,2,0,False
evaluation_19,1,fcfs,1,1,2,0,False
evaluation_19,1,fcfs,1,2,1,0,False
evaluation_19,1,fcfs,1,3,0,0,False
evaluation_19,1,fcfs,1,4,0,0,False
evaluation_19,1,fcfs,1,5,0,0,False
evaluation_19,1,greedy,1,0,2,0,False
evaluation_19,1,greedy,1,1,2,0,False
evaluation_19,1,greedy,1,2,1,0,False
evaluation_19,1,greedy,1,3,0,0,False
evaluation_19,1,greedy,1,4,0,0,False
evaluation_19,1,greedy,1,5,0,0,False
evaluation_19,1,no_review,1,0,2,0,False
evaluation_19,1,no_review,1,1,3,0,True
evaluation_19,1,no_review,1,2,2,0,False
evaluation_19,1,no_review,1,3,2,0,False
evaluation_19,1,no_review,1,4,2,0,False
evaluation_19,1,no_review,1,5,0,0,False
evaluation_19,1,search,1,0,2,0,False
evaluation_19,1,search,1,1,2,0,False
evaluation_19,1,search,1,2,1,0,False
evaluation_19,1,search,1,3,0,0,False
evaluation_19,1,search,1,4,0,0,False
evaluation_19,1,search,1,5,0,0,False
evaluation_19,1,uncertainty,1,0,2,0,False
evaluation_19,1,uncertainty,1,1,2,0,False
evaluation_19,1,uncertainty,1,2,1,0,False
evaluation_19,1,uncertainty,1,3,0,0,False
evaluation_19,1,uncertainty,1,4,0,0,False
evaluation_19,1,uncertainty,1,5,0,0,False
evaluation_19,1,edf,2,0,2,0,True
evaluation_19,1,edf,2,2,2,0,False
evaluation_19,1,edf,2,4,0,0,False
evaluation_19,1,edf,2,5,0,0,False
evaluation_19,1,fcfs,2,0,2,0,True
evaluation_19,1,fcfs,2,2,1,0,False
evaluation_19,1,fcfs,2,4,0,0,False
evaluation_19,1,fcfs,2,5,0,0,False
evaluation_19,1,greedy,2,0,2,0,True
evaluation_19,1,greedy,2,2,1,0,False
evaluation_19,1,greedy,2,4,0,0,False
evaluation_19,1,greedy,2,5,0,0,False
evaluation_19,1,no_review,2,0,2,0,True
evaluation_19,1,no_review,2,1,2,0,False
evaluation_19,1,no_review,2,2,2,0,False
evaluation_19,1,no_review,2,3,2,0,False
evaluation_19,1,no_review,2,4,0,0,False
evaluation_19,1,no_review,2,5,0,0,False
evaluation_19,1,search,2,0,2,0,True
evaluation_19,1,search,2,2,2,0,False
evaluation_19,1,search,2,4,0,0,False
evaluation_19,1,search,2,5,0,0,False
evaluation_19,1,uncertainty,2,0,2,0,True
evaluation_19,1,uncertainty,2,2,1,0,False
evaluation_19,1,uncertainty,2,4,0,0,False
evaluation_19,1,uncertainty,2,5,0,0,False
evaluation_19,2,edf,1,0,2,0,False
evaluation_19,2,edf,1,1,2,0,False
evaluation_19,2,edf,1,2,1,0,False
evaluation_19,2,edf,1,3,0,0,False
evaluation_19,2,edf,1,4,0,0,False
evaluation_19,2,edf,1,5,0,0,False
evaluation_19,2,fcfs,1,0,2,0,False
evaluation_19,2,fcfs,1,1,2,0,False
evaluation_19,2,fcfs,1,2,1,0,False
evaluation_19,2,fcfs,1,3,0,0,False
evaluation_19,2,fcfs,1,4,0,0,False
evaluation_19,2,fcfs,1,5,0,0,False
evaluation_19,2,greedy,1,0,2,0,False
evaluation_19,2,greedy,1,1,2,0,False
evaluation_19,2,greedy,1,2,1,0,False
evaluation_19,2,greedy,1,3,0,0,False
evaluation_19,2,greedy,1,4,0,0,False
evaluation_19,2,greedy,1,5,0,0,False
evaluation_19,2,no_review,1,0,2,0,False
evaluation_19,2,no_review,1,1,3,0,True
evaluation_19,2,no_review,1,2,2,0,False
evaluation_19,2,no_review,1,3,2,0,False
evaluation_19,2,no_review,1,4,2,0,False
evaluation_19,2,no_review,1,5,0,0,False
evaluation_19,2,search,1,0,2,0,False
evaluation_19,2,search,1,1,2,0,False
evaluation_19,2,search,1,2,1,0,False
evaluation_19,2,search,1,3,0,0,False
evaluation_19,2,search,1,4,0,0,False
evaluation_19,2,search,1,5,0,0,False
evaluation_19,2,uncertainty,1,0,2,0,False
evaluation_19,2,uncertainty,1,1,2,0,False
evaluation_19,2,uncertainty,1,2,1,0,False
evaluation_19,2,uncertainty,1,3,0,0,False
evaluation_19,2,uncertainty,1,4,0,0,False
evaluation_19,2,uncertainty,1,5,0,0,False
evaluation_19,2,edf,2,0,2,0,True
evaluation_19,2,edf,2,2,2,0,False
evaluation_19,2,edf,2,4,0,0,False
evaluation_19,2,edf,2,5,0,0,False
evaluation_19,2,fcfs,2,0,2,0,True
evaluation_19,2,fcfs,2,2,1,0,False
evaluation_19,2,fcfs,2,4,0,0,False
evaluation_19,2,fcfs,2,5,0,0,False
evaluation_19,2,greedy,2,0,2,0,True
evaluation_19,2,greedy,2,2,1,0,False
evaluation_19,2,greedy,2,4,0,0,False
evaluation_19,2,greedy,2,5,0,0,False
evaluation_19,2,no_review,2,0,2,0,True
evaluation_19,2,no_review,2,1,2,0,False
evaluation_19,2,no_review,2,2,2,0,False
evaluation_19,2,no_review,2,3,2,0,False
evaluation_19,2,no_review,2,4,0,0,False
evaluation_19,2,no_review,2,5,0,0,False
evaluation_19,2,search,2,0,2,0,True
evaluation_19,2,search,2,2,2,0,False
evaluation_19,2,search,2,4,0,0,False
evaluation_19,2,search,2,5,0,0,False
evaluation_19,2,uncertainty,2,0,2,0,True
evaluation_19,2,uncertainty,2,2,1,0,False
evaluation_19,2,uncertainty,2,4,0,0,False
evaluation_19,2,uncertainty,2,5,0,0,False
evaluation_20,0,edf,1,0,1,0,False
evaluation_20,0,edf,1,1,1,0,False
evaluation_20,0,edf,1,2,0,0,False
evaluation_20,0,edf,1,3,0,0,False
evaluation_20,0,edf,1,4,0,0,False
evaluation_20,0,edf,1,5,0,0,False
evaluation_20,0,edf,1,6,0,0,False
evaluation_20,0,fcfs,1,0,1,0,False
evaluation_20,0,fcfs,1,1,1,0,False
evaluation_20,0,fcfs,1,2,0,0,False
evaluation_20,0,fcfs,1,3,0,0,False
evaluation_20,0,fcfs,1,4,0,0,False
evaluation_20,0,fcfs,1,5,0,0,False
evaluation_20,0,fcfs,1,6,0,0,False
evaluation_20,0,greedy,1,0,1,0,False
evaluation_20,0,greedy,1,1,1,0,False
evaluation_20,0,greedy,1,2,0,0,False
evaluation_20,0,greedy,1,3,0,0,False
evaluation_20,0,greedy,1,4,0,0,False
evaluation_20,0,greedy,1,5,0,0,False
evaluation_20,0,greedy,1,6,0,0,False
evaluation_20,0,no_review,1,0,1,0,False
evaluation_20,0,no_review,1,1,2,0,False
evaluation_20,0,no_review,1,2,2,0,False
evaluation_20,0,no_review,1,3,2,0,False
evaluation_20,0,no_review,1,4,1,0,False
evaluation_20,0,no_review,1,5,1,0,False
evaluation_20,0,no_review,1,6,0,0,False
evaluation_20,0,search,1,0,1,0,False
evaluation_20,0,search,1,1,1,0,False
evaluation_20,0,search,1,2,0,0,False
evaluation_20,0,search,1,3,0,0,False
evaluation_20,0,search,1,4,0,0,False
evaluation_20,0,search,1,5,0,0,False
evaluation_20,0,search,1,6,0,0,False
evaluation_20,0,uncertainty,1,0,1,0,False
evaluation_20,0,uncertainty,1,1,1,0,False
evaluation_20,0,uncertainty,1,2,0,0,False
evaluation_20,0,uncertainty,1,3,0,0,False
evaluation_20,0,uncertainty,1,4,0,0,False
evaluation_20,0,uncertainty,1,5,0,0,False
evaluation_20,0,uncertainty,1,6,0,0,False
evaluation_20,0,edf,2,0,1,0,False
evaluation_20,0,edf,2,2,1,0,False
evaluation_20,0,edf,2,4,0,0,False
evaluation_20,0,edf,2,5,0,0,False
evaluation_20,0,edf,2,6,0,0,False
evaluation_20,0,fcfs,2,0,1,0,False
evaluation_20,0,fcfs,2,2,1,0,False
evaluation_20,0,fcfs,2,4,0,0,False
evaluation_20,0,fcfs,2,5,0,0,False
evaluation_20,0,fcfs,2,6,0,0,False
evaluation_20,0,greedy,2,0,1,0,False
evaluation_20,0,greedy,2,2,1,0,False
evaluation_20,0,greedy,2,4,0,0,False
evaluation_20,0,greedy,2,5,0,0,False
evaluation_20,0,greedy,2,6,0,0,False
evaluation_20,0,no_review,2,0,1,0,False
evaluation_20,0,no_review,2,1,2,0,False
evaluation_20,0,no_review,2,2,2,0,False
evaluation_20,0,no_review,2,3,1,0,False
evaluation_20,0,no_review,2,4,1,0,False
evaluation_20,0,no_review,2,5,0,0,False
evaluation_20,0,no_review,2,6,0,0,False
evaluation_20,0,search,2,0,1,0,False
evaluation_20,0,search,2,2,1,0,False
evaluation_20,0,search,2,4,0,0,False
evaluation_20,0,search,2,5,0,0,False
evaluation_20,0,search,2,6,0,0,False
evaluation_20,0,uncertainty,2,0,1,0,False
evaluation_20,0,uncertainty,2,2,1,0,False
evaluation_20,0,uncertainty,2,4,0,0,False
evaluation_20,0,uncertainty,2,5,0,0,False
evaluation_20,0,uncertainty,2,6,0,0,False
evaluation_20,1,edf,1,0,1,0,False
evaluation_20,1,edf,1,1,1,0,False
evaluation_20,1,edf,1,2,0,0,False
evaluation_20,1,edf,1,3,0,0,False
evaluation_20,1,edf,1,4,0,0,False
evaluation_20,1,edf,1,5,0,0,False
evaluation_20,1,edf,1,6,0,0,False
evaluation_20,1,fcfs,1,0,1,0,False
evaluation_20,1,fcfs,1,1,1,0,False
evaluation_20,1,fcfs,1,2,0,0,False
evaluation_20,1,fcfs,1,3,0,0,False
evaluation_20,1,fcfs,1,4,0,0,False
evaluation_20,1,fcfs,1,5,0,0,False
evaluation_20,1,fcfs,1,6,0,0,False
evaluation_20,1,greedy,1,0,1,0,False
evaluation_20,1,greedy,1,1,1,0,False
evaluation_20,1,greedy,1,2,0,0,False
evaluation_20,1,greedy,1,3,0,0,False
evaluation_20,1,greedy,1,4,0,0,False
evaluation_20,1,greedy,1,5,0,0,False
evaluation_20,1,greedy,1,6,0,0,False
evaluation_20,1,no_review,1,0,1,0,False
evaluation_20,1,no_review,1,1,2,0,False
evaluation_20,1,no_review,1,2,2,0,False
evaluation_20,1,no_review,1,3,2,0,False
evaluation_20,1,no_review,1,4,1,0,False
evaluation_20,1,no_review,1,5,1,0,False
evaluation_20,1,no_review,1,6,0,0,False
evaluation_20,1,search,1,0,1,0,False
evaluation_20,1,search,1,1,1,0,False
evaluation_20,1,search,1,2,0,0,False
evaluation_20,1,search,1,3,0,0,False
evaluation_20,1,search,1,4,0,0,False
evaluation_20,1,search,1,5,0,0,False
evaluation_20,1,search,1,6,0,0,False
evaluation_20,1,uncertainty,1,0,1,0,False
evaluation_20,1,uncertainty,1,1,1,0,False
evaluation_20,1,uncertainty,1,2,0,0,False
evaluation_20,1,uncertainty,1,3,0,0,False
evaluation_20,1,uncertainty,1,4,0,0,False
evaluation_20,1,uncertainty,1,5,0,0,False
evaluation_20,1,uncertainty,1,6,0,0,False
evaluation_20,1,edf,2,0,1,0,False
evaluation_20,1,edf,2,2,1,0,False
evaluation_20,1,edf,2,4,0,0,False
evaluation_20,1,edf,2,5,0,0,False
evaluation_20,1,edf,2,6,0,0,False
evaluation_20,1,fcfs,2,0,1,0,False
evaluation_20,1,fcfs,2,2,1,0,False
evaluation_20,1,fcfs,2,4,0,0,False
