bundle_id,replicate,policy,review_duration,operational_loss,task_completed,wrong_transactions,service_failure_loss,wrong_transaction_loss,completed_reviews,corrections,expired_useful_opportunities,review_busy_ticks,review_utilization,total_waiting_ticks,multi_eligible_dispatches,greedy_search_different_heads,status,planning_seconds,max_planning_seconds,ordered_subsets_evaluated
evaluation_05,1,fcfs,1,4,2,0,4,0,2,1,0,2,0.4,0,0,0,completed,5.043495912104845e-05,2.3882021196186543e-05,0
evaluation_05,1,edf,1,4,2,0,4,0,2,1,0,2,0.4,0,0,0,completed,5.0443923100829124e-05,2.29339930228889e-05,0
evaluation_05,1,uncertainty,1,4,2,0,4,0,2,1,0,2,0.4,0,0,0,completed,5.101092392578721e-05,2.396001946181059e-05,0
evaluation_05,1,greedy,1,4,2,0,4,0,2,1,0,2,0.4,0,0,0,completed,5.314301233738661e-05,2.3984990548342466e-05,0
evaluation_05,1,search,2,4,2,0,4,0,1,1,0,2,0.4,0,0,0,completed,8.269003592431545e-05,4.398002056404948e-05,2
evaluation_05,1,no_review,2,12,1,1,8,4,0,0,1,0,0.0,0,1,1,completed,0.0001180490362457931,3.318802919238806e-05,0
evaluation_05,1,fcfs,2,4,2,0,4,0,1,1,0,2,0.4,0,0,0,completed,6.184395169839263e-05,3.6671990528702736e-05,0
evaluation_05,1,edf,2,4,2,0,4,0,1,1,0,2,0.4,0,0,0,completed,7.149996235966682e-05,4.342803731560707e-05,0
evaluation_05,1,uncertainty,2,4,2,0,4,0,1,1,0,2,0.4,0,0,0,completed,7.255206583067775e-05,3.914500121027231e-05,0
evaluation_05,1,greedy,2,4,2,0,4,0,1,1,0,2,0.4,0,0,0,completed,6.332102930173278e-05,3.390503115952015e-05,0
evaluation_05,2,search,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,3.3235002774745226e-05,2.265098737552762e-05,2
evaluation_05,2,no_review,1,8,1,0,8,0,0,0,0,0,0.0,0,0,0,completed,4.055997123941779e-05,1.682701986283064e-05,0
evaluation_05,2,fcfs,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,2.8315058443695307e-05,1.6812002286314964e-05,0
evaluation_05,2,edf,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,3.178900806233287e-05,1.959002111107111e-05,0
evaluation_05,2,uncertainty,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,3.090203972533345e-05,1.9944971427321434e-05,0
evaluation_05,2,greedy,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,2.9372982680797577e-05,1.8888036720454693e-05,0
evaluation_05,2,search,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,3.552599810063839e-05,2.3750995751470327e-05,2
evaluation_05,2,no_review,2,8,1,0,8,0,0,0,0,0,0.0,0,0,0,completed,3.9220089092850685e-05,1.7166021279990673e-05,0
evaluation_05,2,fcfs,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,2.7487054467201233e-05,1.720205182209611e-05,0
evaluation_05,2,edf,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,3.311492037028074e-05,2.125598257407546e-05,0
evaluation_05,2,uncertainty,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,3.578001633286476e-05,1.9700033590197563e-05,0
evaluation_05,2,greedy,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,4.007300594821572e-05,2.8824026230722666e-05,0
evaluation_06,0,no_review,2,0,3,0,0,0,0,0,0,0,0.0,0,3,1,completed,0.00017802295042201877,4.5174965634942055e-05,0
evaluation_06,0,fcfs,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,0.00010761304292827845,5.199998850002885e-05,0
evaluation_06,0,edf,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,8.42129229567945e-05,4.719197750091553e-05,0
evaluation_06,0,uncertainty,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,8.824898395687342e-05,4.82079922221601e-05,0
evaluation_06,0,greedy,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,9.471498196944594e-05,4.9107999075204134e-05,0
evaluation_06,0,search,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,0.00011536601232364774,6.247905548661947e-05,7
evaluation_06,0,no_review,1,0,3,0,0,0,0,0,0,0,0.0,0,4,2,completed,0.0002000870299525559,5.4631964303553104e-05,0
evaluation_06,0,fcfs,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,9.887997293844819e-05,3.331998595967889e-05,0
evaluation_06,0,edf,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.0001802640617825091,6.124802166596055e-05,0
evaluation_06,0,uncertainty,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.0001474259770475328,5.8284029364585876e-05,0
evaluation_06,0,greedy,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.0001408040407113731,5.169300129637122e-05,0
evaluation_06,0,search,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.00014642300084233284,5.783303640782833e-05,12
evaluation_06,1,no_review,2,0,3,0,0,0,0,0,0,0,0.0,0,3,1,completed,0.00019154895562678576,4.945497494190931e-05,0
evaluation_06,1,fcfs,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,7.918896153569221e-05,4.533398896455765e-05,0
evaluation_06,1,edf,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,8.82320455275476e-05,5.014403723180294e-05,0
evaluation_06,1,uncertainty,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,8.6472078692168e-05,4.71940147690475e-05,0
evaluation_06,1,greedy,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,8.545099990442395e-05,4.70760278403759e-05,0
evaluation_06,1,search,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,0.00011278199963271618,5.522597348317504e-05,7
evaluation_06,1,no_review,1,0,3,0,0,0,0,0,0,0,0.0,0,4,2,completed,0.00025454204296693206,5.843100370839238e-05,0
evaluation_06,1,fcfs,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.0001056250766851008,3.622402437031269e-05,0
evaluation_06,1,edf,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.0001195699442178011,4.209601320326328e-05,0
evaluation_06,1,uncertainty,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.000117443036288023,4.0691986214369535e-05,0
evaluation_06,1,greedy,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.00011936994269490242,4.532799357548356e-05,0
evaluation_06,1,search,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.00016495201271027327,6.887101335451007e-05,12
evaluation_06,2,no_review,2,0,3,0,0,0,0,0,0,0,0.0,0,3,1,completed,0.0001845668302848935,4.346197238191962e-05,0
evaluation_06,2,fcfs,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,9.511102689430118e-05,5.717697786167264e-05,0
evaluation_06,2,edf,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,0.00011026300489902496,6.231799488887191e-05,0
evaluation_06,2,uncertainty,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,0.00012710504233837128,7.76359811425209e-05,0
evaluation_06,2,greedy,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,8.804502431303263e-05,4.9802009016275406e-05,0
evaluation_06,2,search,2,0,3,0,0,0,2,0,0,4,0.8,2,1,1,completed,0.00010004598880186677,5.3265015594661236e-05,7
evaluation_06,2,no_review,1,0,3,0,0,0,0,0,0,0,0.0,0,4,2,completed,0.0003279490629211068,8.401001105085015e-05,0
evaluation_06,2,fcfs,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.0001106279669329524,4.2319996282458305e-05,0
evaluation_06,2,edf,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.00011868210276588798,4.407402593642473e-05,0
evaluation_06,2,uncertainty,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.0001240739948116243,5.011598113924265e-05,0
evaluation_06,2,greedy,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.00012044887989759445,4.583899863064289e-05,0
evaluation_06,2,search,1,0,3,0,0,0,3,0,0,3,0.6,2,2,2,completed,0.0001582009717822075,6.714597111567855e-05,12
evaluation_07,0,fcfs,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,6.140896584838629e-05,3.253301838412881e-05,0
evaluation_07,0,edf,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,4.996394272893667e-05,2.1159008610993624e-05,0
evaluation_07,0,uncertainty,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,6.732699694111943e-05,3.8305006455630064e-05,0
evaluation_07,0,greedy,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,5.8421981520950794e-05,2.9353017453104258e-05,0
evaluation_07,0,search,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,5.704205250367522e-05,2.6309979148209095e-05,4
evaluation_07,0,no_review,1,4,2,0,4,0,0,0,0,0,0.0,0,2,1,completed,0.0001031809370033443,3.308698069304228e-05,0
evaluation_07,0,fcfs,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,5.569402128458023e-05,3.1032017432153225e-05,0
evaluation_07,0,edf,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,6.354297511279583e-05,3.594899317249656e-05,0
evaluation_07,0,uncertainty,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,7.303303573280573e-05,4.465604433789849e-05,0
evaluation_07,0,greedy,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,6.293103797361255e-05,3.037403803318739e-05,0
evaluation_07,0,search,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,6.325700087472796e-05,3.0263967346400023e-05,2
evaluation_07,0,no_review,2,4,2,0,4,0,0,0,0,0,0.0,0,1,0,completed,0.00010173296323046088,2.8681010007858276e-05,0
evaluation_07,1,fcfs,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,2.9978982638567686e-05,2.0641018636524677e-05,0
evaluation_07,1,edf,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,3.050599480047822e-05,2.1734042093157768e-05,0
evaluation_07,1,uncertainty,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,2.9086018912494183e-05,2.2783002350479364e-05,0
evaluation_07,1,greedy,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,2.808996941894293e-05,2.20030196942389e-05,0
evaluation_07,1,search,1,8,1,0,8,0,1,0,0,1,0.2,0,0,0,completed,3.8142025005072355e-05,3.1920033507049084e-05,2
evaluation_07,1,no_review,1,8,1,0,8,0,0,0,0,0,0.0,0,0,0,completed,6.743893027305603e-05,1.997698564082384e-05,0
evaluation_07,1,fcfs,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,4.137697396799922e-05,3.429100615903735e-05,0
evaluation_07,1,edf,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,3.162003122270107e-05,2.4404027499258518e-05,0
evaluation_07,1,uncertainty,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,4.5779976062476635e-05,2.648797817528248e-05,0
evaluation_07,1,greedy,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,3.6205979995429516e-05,2.260500332340598e-05,0
evaluation_07,1,search,2,8,1,0,8,0,1,0,0,2,0.4,0,0,0,completed,5.4936972446739674e-05,4.8157002311199903e-05,2
evaluation_07,1,no_review,2,8,1,0,8,0,0,0,0,0,0.0,0,0,0,completed,7.860298501327634e-05,3.097602166235447e-05,0
evaluation_07,2,fcfs,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,4.7775974962860346e-05,2.138101262971759e-05,0
evaluation_07,2,edf,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,5.3971074521541595e-05,2.4357985239475965e-05,0
evaluation_07,2,uncertainty,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,6.329600000753999e-05,2.8620008379220963e-05,0
evaluation_07,2,greedy,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,6.089796079322696e-05,3.0119961593300104e-05,0
evaluation_07,2,search,1,4,2,0,4,0,2,0,0,2,0.4,0,0,0,completed,6.0312042478471994e-05,2.7319008950144053e-05,4
evaluation_07,2,no_review,1,4,2,0,4,0,0,0,0,0,0.0,0,2,1,completed,0.00010200997348874807,3.183400258421898e-05,0
evaluation_07,2,fcfs,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,6.993504939600825e-05,4.480098141357303e-05,0
evaluation_07,2,edf,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,6.055290577933192e-05,3.261695383116603e-05,0
evaluation_07,2,uncertainty,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,6.581406341865659e-05,3.9143022149801254e-05,0
evaluation_07,2,greedy,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,9.400601265951991e-05,6.555404979735613e-05,0
evaluation_07,2,search,2,4,2,0,4,0,1,0,0,2,0.4,0,0,0,completed,7.362494943663478e-05,3.991997800767422e-05,2
evaluation_07,2,no_review,2,4,2,0,4,0,0,0,0,0,0.0,0,1,0,completed,0.00010555092012509704,3.610097337514162e-05,0
evaluation_08,0,edf,2,4,2,0,4,0,2,0,0,4,0.8,2,1,1,completed,7.695495150983334e-05,3.598199691623449e-05,0
evaluation_08,0,uncertainty,2,4,2,0,4,0,2,0,0,4,0.8,2,1,1,completed,8.971395436674356e-05,4.798098234459758e-05,0
evaluation_08,0,greedy,2,4,2,0,4,0,2,0,0,4,0.8,2,1,1,completed,9.723595576360822e-05,5.19250170327723e-05,0
evaluation_08,0,search,2,4,2,0,4,0,2,0,0,4,0.8,2,1,1,completed,8.775695459917188e-05,4.210800398141146e-05,7
evaluation_08,0,no_review,2,4,2,0,4,0,0,0,0,0,0.0,0,3,1,completed,0.00014226906932890415,3.9538019336760044e-05,0
evaluation_08,0,fcfs,2,4,2,0,4,0,2,0,0,4,0.8,2,1,1,completed,7.714400999248028e-05,4.2189029045403004e-05,0
evaluation_08,0,edf,1,4,2,0,4,0,2,0,0,2,0.4,1,1,1,completed,8.050003089010715e-05,4.0256010834127665e-05,0
evaluation_08,0,uncertainty,1,4,2,0,4,0,2,0,0,2,0.4,1,1,1,completed,8.429901208728552e-05,4.468602128326893e-05,0
evaluation_08,0,greedy,1,4,2,0,4,0,2,0,0,2,0.4,1,1,1,completed,8.506700396537781e-05,4.0668994188308716e-05,0
evaluation_08,0,search,1,4,2,0,4,0,2,0,0,2,0.4,1,1,1,completed,8.87960777617991e-05,4.2879022657871246e-05,7
evaluation_08,0,no_review,1,4,2,0,4,0,0,0,0,0,0.0,0,4,3,completed,0.00013312004739418626,3.2006006222218275e-05,0
evaluation_08,0,fcfs,1,4,2,0,4,0,2,0,0,2,0.4,1,1,1,completed,7.36250658519566e-05,3.643298987299204e-05,0
evaluation_08,1,edf,2,8,2,1,4,4,2,0,1,4,0.8,2,1,1,completed,9.886093903332949e-05,6.161897908896208e-05,0
evaluation_08,1,uncertainty,2,8,2,1,4,4,2,0,1,4,0.8,2,1,1,completed,8.989806519821286e-05,4.930404247716069e-05,0
evaluation_08,1,greedy,2,8,2,1,4,4,2,0,1,4,0.8,2,1,1,completed,8.603895548731089e-05,4.6882021706551313e-05,0
evaluation_08,1,search,2,8,2,1,4,4,2,0,1,4,0.8,2,1,1,completed,0.00011423503747209907,5.8380013797432184e-05,7
evaluation_08,1,no_review,2,8,2,1,4,4,0,0,1,0,0.0,0,3,1,completed,0.00018467794870957732,4.5733992010354996e-05,0
evaluation_08,1,fcfs,2,8,2,1,4,4,2,0,1,4,0.8,2,1,1,completed,8.075806545093656e-05,4.483398515731096e-05,0
evaluation_08,1,edf,1,0,3,0,0,0,3,1,0,3,0.6,2,2,2,completed,0.00011637702118605375,4.363403422757983e-05,0
evaluation_08,1,uncertainty,1,0,3,0,0,0,3,1,0,3,0.6,2,2,2,completed,0.00012025795876979828,4.3178966734558344e-05,0
evaluation_08,1,greedy,1,0,3,0,0,0,3,1,0,3,0.6,2,2,2,completed,0.00013376405695453286,5.836802301928401e-05,0
evaluation_08,1,search,1,0,3,0,0,0,3,1,0,3,0.6,2,2,1,completed,0.0001374769490212202,4.748499486595392e-05,12
evaluation_08,1,no_review,1,8,2,1,4,4,0,0,1,0,0.0,0,4,3,completed,0.00018524506594985723,4.614301724359393e-05,0
evaluation_08,1,fcfs,1,0,3,0,0,0,3,1,0,3,0.6,2,2,1,completed,0.00011915189679712057,4.221597919240594e-05,0
evaluation_08,2,edf,2,4,2,0,4,0,2,0,0,4,0.8,2,1,1,completed,7.55920191295445e-05,3.6115001421421766e-05,0
evaluation_08,2,uncertainty,2,4,2,0,4,0,2,0,0,4,0.8,2,1,1,completed,9.198603220283985e-05,5.344097735360265e-05,0
evaluation_08,2,greedy,2,4,2,0,4,0,2,0,0,4,0.8,2,1,1,completed,9.49910026974976e-05,5.760299973189831e-05,0
evaluation_08,2,search,2,4,2,0,4,0,2,0,0,4,0.8,2,1,1,completed,8.739996701478958e-05,4.135299241170287e-05,7
evaluation_08,2,no_review,2,4,2,0,4,0,0,0,0,0,0.0,0,3,1,completed,0.00014146906323730946,3.301800461485982e-05,0
evaluation_08,2,fcfs,2,4,2,0,4,0,2,0,0,4,0.8,2,1,1,completed,7.255200762301683e-05,3.353401552885771e-05,0
evaluation_08,2,edf,1,4,2,0,4,0,2,0,0,2,0.4,1,1,1,completed,0.00012150296242907643,5.6747987400740385e-05,0
evaluation_08,2,uncertainty,1,4,2,0,4,0,2,0,0,2,0.4,1,1,1,completed,9.77769959717989e-05,5.374004831537604e-05,0
evaluation_08,2,greedy,1,4,2,0,4,0,2,0,0,2,0.4,1,1,1,completed,7.859797915443778e-05,3.658095374703407e-05,0
evaluation_08,2,search,1,4,2,0,4,0,2,0,0,2,0.4,1,1,1,completed,9.207101538777351e-05,4.3781998101621866e-05,7
evaluation_08,2,no_review,1,4,2,0,4,0,0,0,0,0,0.0,0,4,3,completed,0.0001464851084165275,4.429003456607461e-05,0
evaluation_08,2,fcfs,1,4,2,0,4,0,2,0,0,2,0.4,1,1,1,completed,7.525202818214893e-05,3.7777004763484e-05,0
evaluation_09,0,uncertainty,1,0,3,0,0,0,2,2,0,2,0.4,0,2,2,completed,7.380195893347263e-05,3.568700049072504e-05,0
evaluation_09,0,greedy,1,0,3,0,0,0,2,2,0,2,0.4,0,2,2,completed,7.150298915803432e-05,3.359501715749502e-05,0
evaluation_09,0,search,1,0,3,0,0,0,3,2,0,3,0.6,2,2,1,completed,0.000162396056111902,7.19070085324347e-05,12
evaluation_09,0,no_review,1,20,1,2,8,12,0,0,2,0,0.0,0,5,2,completed,0.00014602596638724208,3.898801514878869e-05,0
evaluation_09,0,fcfs,1,0,3,0,0,0,3,2,0,3,0.6,2,2,1,completed,0.00011970690684393048,4.423398058861494e-05,0
evaluation_09,0,edf,1,0,3,0,0,0,3,2,0,3,0.6,2,2,1,completed,0.00011413503671064973,4.1030056308954954e-05,0
evaluation_09,0,uncertainty,2,0,3,0,0,0,2,2,0,4,0.8,1,1,1,completed,8.147303014993668e-05,4.264200106263161e-05,0
evaluation_09,0,greedy,2,0,3,0,0,0,2,2,0,4,0.8,1,1,1,completed,8.53950041346252e-05,3.9387959986925125e-05,0
evaluation_09,0,search,2,12,2,1,4,8,2,1,1,4,0.8,2,2,1,completed,0.00014290492981672287,5.9376005083322525e-05,10
evaluation_09,0,no_review,2,20,1,2,8,12,0,0,2,0,0.0,0,4,1,completed,0.0001613729982636869,4.934798926115036e-05,0
evaluation_09,0,fcfs,2,12,2,1,4,8,2,1,1,4,0.8,2,2,1,completed,0.00012111803516745567,4.756299313157797e-05,0
evaluation_09,0,edf,2,12,2,1,4,8,2,1,1,4,0.8,2,2,1,completed,0.0001254830276593566,4.8690999392420053e-05,0
evaluation_09,1,uncertainty,1,4,2,0,4,0,2,1,0,2,0.4,1,1,1,completed,8.187891216948628e-05,3.9412989281117916e-05,0
evaluation_09,1,greedy,1,4,2,0,4,0,2,1,0,2,0.4,1,1,1,completed,9.135395521298051e-05,5.016097566112876e-05,0
evaluation_09,1,search,1,4,2,0,4,0,2,1,0,2,0.4,1,1,1,completed,0.00010892999125644565,5.878700176253915e-05,7
evaluation_09,1,no_review,1,12,1,1,8,4,0,0,1,0,0.0,0,2,2,completed,0.00011625199113041162,3.700802335515618e-05,0
evaluation_09,1,fcfs,1,4,2,0,4,0,2,1,0,2,0.4,1,1,1,completed,7.61279952712357e-05,4.010798875242472e-05,0
evaluation_09,1,edf,1,4,2,0,4,0,2,1,0,2,0.4,1,1,1,completed,7.888500113040209e-05,4.0462997276335955e-05,0
evaluation_09,1,uncertainty,2,4,2,0,4,0,1,1,0,2,0.4,0,1,1,completed,3.93381342291832e-05,3.2916024792939425e-05,0
evaluation_09,1,greedy,2,4,2,0,4,0,1,1,0,2,0.4,0,1,1,completed,7.072906009852886e-05,6.0627993661910295e-05,0
evaluation_09,1,search,2,4,2,0,4,0,2,1,0,4,0.8,2,1,1,completed,8.529110345989466e-05,4.1587045416235924e-05,7
evaluation_09,1,no_review,2,12,1,1,8,4,0,0,1,0,0.0,0,1,1,completed,0.00013196398504078388,4.5737018808722496e-05,0
evaluation_09,1,fcfs,2,4,2,0,4,0,2,1,0,4,0.8,2,1,1,completed,6.274797488003969e-05,2.9349990654736757e-05,0
evaluation_09,1,edf,2,4,2,0,4,0,2,1,0,4,0.8,2,1,1,completed,8.523801807314157e-05,3.692501923069358e-05,0
evaluation_09,2,uncertainty,1,0,3,0,0,0,2,2,0,2,0.4,0,2,2,completed,8.52390076033771e-05,4.548096330836415e-05,0
evaluation_09,2,greedy,1,0,3,0,0,0,2,2,0,2,0.4,0,2,2,completed,0.00011413503671064973,6.537401350215077e-05,0
evaluation_09,2,search,1,0,3,0,0,0,3,2,0,3,0.6,2,2,1,completed,0.00018915801774710417,8.911301847547293e-05,12
evaluation_09,2,no_review,1,20,1,2,8,12,0,0,2,0,0.0,0,5,2,completed,0.00017146306345239282,4.738604184240103e-05,0
evaluation_09,2,fcfs,1,0,3,0,0,0,3,2,0,3,0.6,2,2,1,completed,9.901600424200296e-05,3.1521019991487265e-05,0
evaluation_09,2,edf,1,0,3,0,0,0,3,2,0,3,0.6,2,2,1,completed,0.00015230098506435752,5.805597174912691e-05,0
evaluation_09,2,uncertainty,2,0,3,0,0,0,2,2,0,4,0.8,1,1,1,completed,9.765702998265624e-05,5.621404852718115e-05,0
evaluation_09,2,greedy,2,0,3,0,0,0,2,2,0,4,0.8,1,1,1,completed,9.24409250728786e-05,5.445396527647972e-05,0
evaluation_09,2,search,2,12,2,1,4,8,2,1,1,4,0.8,2,2,1,completed,0.00013064994709566236,5.8632984291762114e-05,10
evaluation_09,2,no_review,2,20,1,2,8,12,0,0,2,0,0.0,0,4,1,completed,0.0001636330271139741,4.369497764855623e-05,0
evaluation_09,2,fcfs,2,12,2,1,4,8,2,1,1,4,0.8,2,2,1,completed,0.00010348204523324966,4.595500649884343e-05,0
evaluation_09,2,edf,2,12,2,1,4,8,2,1,1,4,0.8,2,2,1,completed,0.00013192201731726527,5.6387041695415974e-05,0
evaluation_10,0,greedy,2,4,2,0,4,0,2,0,0,4,0.8,2,1,0,completed,7.619004463776946e-05,3.697199281305075e-05,0
evaluation_10,0,search,2,4,2,0,4,0,2,0,0,4,0.8,2,1,0,completed,8.82359454408288e-05,4.2386993300169706e-05,7
evaluation_10,0,no_review,2,4,2,0,4,0,0,0,0,0,0.0,0,3,1,completed,0.00013995211338624358,4.2443047277629375e-05,0
evaluation_10,0,fcfs,2,4,2,0,4,0,2,0,0,4,0.8,2,1,0,completed,7.080199429765344e-05,3.500899765640497e-05,0
evaluation_10,0,edf,2,4,2,0,4,0,2,0,0,4,0.8,2,1,0,completed,8.807599078863859e-05,4.28680214099586e-05,0
evaluation_10,0,uncertainty,2,4,2,0,4,0,2,0,0,4,0.8,2,1,0,completed,7.660698611289263e-05,3.7138990592211485e-05,0
evaluation_10,0,greedy,1,4,2,0,4,0,2,0,0,2,0.4,1,1,0,completed,9.747006697580218e-05,5.7382043451070786e-05,0
evaluation_10,0,search,1,4,2,0,4,0,2,0,0,2,0.4,1,1,0,completed,9.884702740237117e-05,4.5697030145674944e-05,7
evaluation_10,0,no_review,1,4,2,0,4,0,0,0,0,0,0.0,0,4,1,completed,0.00014552607899531722,3.84080340154469e-05,0
evaluation_10,0,fcfs,1,4,2,0,4,0,2,0,0,2,0.4,1,1,0,completed,7.619988173246384e-05,3.3235992304980755e-05,0
evaluation_10,0,edf,1,4,2,0,4,0,2,0,0,2,0.4,1,1,0,completed,8.270196849480271e-05,3.8457976188510656e-05,0
evaluation_10,0,uncertainty,1,4,2,0,4,0,2,0,0,2,0.4,1,1,0,completed,9.267509449273348e-05,4.355405690148473e-05,0
evaluation_10,1,greedy,2,16,2,1,4,12,2,0,1,4,0.8,2,1,0,completed,0.0001287859631702304,8.90709925442934e-05,0
evaluation_10,1,search,2,16,2,1,4,12,2,0,1,4,0.8,2,1,0,completed,0.00010127300629392266,5.241000326350331e-05,7
evaluation_10,1,no_review,2,16,2,1,4,12,0,0,1,0,0.0,0,3,0,completed,0.00017278199084103107,4.444498335942626e-05,0
evaluation_10,1,fcfs,2,16,2,1,4,12,2,0,1,4,0.8,2,1,0,completed,8.293602149933577e-05,4.4211046770215034e-05,0
evaluation_10,1,edf,2,16,2,1,4,12,2,0,1,4,0.8,2,1,0,completed,9.012606460601091e-05,5.36720035597682e-05,0
evaluation_10,1,uncertainty,2,16,2,1,4,12,2,0,1,4,0.8,2,1,0,completed,0.00011368200648576021,5.4862990509718657e-05,0
evaluation_10,1,greedy,1,0,3,0,0,0,3,1,0,3,0.6,2,2,1,completed,0.00011877308133989573,4.138401709496975e-05,0
evaluation_10,1,search,1,0,3,0,0,0,3,1,0,3,0.6,2,2,1,completed,0.00016430707182735205,6.104999920353293e-05,12
evaluation_10,1,no_review,1,16,2,1,4,12,0,0,1,0,0.0,0,4,2,completed,0.00022123887902125716,5.2468967624008656e-05,0
evaluation_10,1,fcfs,1,0,3,0,0,0,3,1,0,3,0.6,2,2,1,completed,0.00011652195826172829,4.2136991396546364e-05,0
evaluation_10,1,edf,1,0,3,0,0,0,3,1,0,3,0.6,2,2,1,completed,0.0001547389547340572,5.746103124693036e-05,0
evaluation_10,1,uncertainty,1,0,3,0,0,0,3,1,0,3,0.6,2,2,1,completed,0.00010925601236522198,3.570597618818283e-05,0
evaluation_10,2,greedy,2,4,2,0,4,0,2,0,0,4,0.8,2,1,0,completed,0.00010200298856943846,4.9363996367901564e-05,0
evaluation_10,2,search,2,4,2,0,4,0,2,0,0,4,0.8,2,1,0,completed,9.109912207350135e-05,4.3050036765635014e-05,7
evaluation_10,2,no_review,2,4,2,0,4,0,0,0,0,0,0.0,0,3,1,completed,0.0001529280561953783,5.276600131765008e-05,0
evaluation_10,2,fcfs,2,4,2,0,4,0,2,0,0,4,0.8,2,1,0,completed,9.502097964286804e-05,5.2163959480822086e-05,0
evaluation_10,2,edf,2,4,2,0,4,0,2,0,0,4,0.8,2,1,0,completed,8.513807551935315e-05,4.408898530527949e-05,0
evaluation_10,2,uncertainty,2,4,2,0,4,0,2,0,0,4,0.8,2,1,0,completed,8.089898619800806e-05,3.777799429371953e-05,0
evaluation_10,2,greedy,1,4,2,0,4,0,2,0,0,2,0.4,1,1,0,completed,9.012199006974697e-05,3.927102079614997e-05,0
