condition_id,comparison,loss,loss_low,loss_high,wins,ties,losses,active_time,active_time_low,active_time_high,session_offers,session_offers_low,session_offers_high,correct,correct_low,correct_high,missed_useful,missed_useful_low,missed_useful_high,harms,harms_low,harms_high
core_low_1_12_ideal,guarded-greedy,2.0,0.6666666666666666,3.3333333333333335,0,3,3,0.20833333333333334,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_12_ideal,guarded-edf,-0.6666666666666666,-2.6666666666666665,1.3333333333333333,2,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_12_ideal,guarded-density,1.3333333333333333,0.0,2.6666666666666665,0,4,2,0.8333333333333334,0.4166666666666667,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_12_ideal,guarded-unguarded,1.3333333333333333,0.0,2.6666666666666665,0,4,2,0.8333333333333334,0.4166666666666667,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_12_ideal,guarded-no_review,-33.333333333333336,-48.0,-17.333333333333332,5,1,0,12.0,12.0,12.0,6.0,6.0,6.0,4.0,2.0,5.666666666666667,-4.0,-5.666666666666667,-2.0,0.0,0.0,0.0
core_low_1_12_model,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_12_model,guarded-greedy,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_12_model,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_12_model,guarded-density,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_12_model,guarded-unguarded,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_12_model,guarded-no_review,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_12_model_risk,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_12_model_risk,guarded-greedy,1.3333333333333333,0.0,4.0,0,5,1,0.20833333333333334,0.0,0.625,0.0,0.0,0.0,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5
core_low_1_12_model_risk,guarded-edf,-2.0,-6.0,0.0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0
core_low_1_12_model_risk,guarded-density,0.0,-4.0,4.0,1,4,1,0.8333333333333334,0.4166666666666667,1.25,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5
core_low_1_12_model_risk,guarded-unguarded,0.0,-4.0,4.0,1,4,1,0.8333333333333334,0.4166666666666667,1.25,0.0,0.0,0.0,0.0,-0.5,0.5,0.0,0.0,0.0,0.0,-0.5,0.5
core_low_1_12_model_risk,guarded-no_review,1.3333333333333333,-4.666666666666667,7.333333333333333,1,3,2,12.0,12.0,12.0,6.0,6.0,6.0,-0.5,-1.3333333333333333,0.3333333333333333,-0.16666666666666666,-0.5,0.0,0.6666666666666666,0.0,1.3333333333333333
core_low_1_24_ideal,guarded-sticky_edf,2.0,0.0,6.0,0,5,1,-0.375,-1.125,0.0,-0.16666666666666666,-0.5,0.0,-0.16666666666666666,-0.5,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0
core_low_1_24_ideal,guarded-greedy,-4.0,-12.0,1.3333333333333333,2,3,1,1.2083333333333333,0.041666666666666664,3.0427083333333274,1.0,0.3333333333333333,1.8333333333333333,0.6666666666666666,0.0,1.6666666666666667,-0.6666666666666666,-1.6666666666666667,0.0,0.0,0.0,0.0
core_low_1_24_ideal,guarded-edf,-2.0,-6.0,0.0,1,5,0,-1.2916666666666667,-1.875,-0.75,0.16666666666666666,0.0,0.5,0.16666666666666666,0.0,0.5,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0
core_low_1_24_ideal,guarded-density,-2.6666666666666665,-8.0,1.3333333333333333,2,3,1,1.6666666666666667,0.5416666666666666,3.0,0.8333333333333334,0.3333333333333333,1.3333333333333333,0.5,0.0,1.1666666666666667,-0.5,-1.1666666666666667,0.0,0.0,0.0,0.0
core_low_1_24_ideal,guarded-unguarded,-2.6666666666666665,-8.0,1.3333333333333333,2,3,1,1.6666666666666667,0.5416666666666666,3.0,0.8333333333333334,0.3333333333333333,1.3333333333333333,0.5,0.0,1.1666666666666667,-0.5,-1.1666666666666667,0.0,0.0,0.0,0.0
core_low_1_24_ideal,guarded-no_review,-43.333333333333336,-64.0,-20.65000000000009,5,1,0,16.0,15.25,16.75,8.333333333333334,8.0,8.666666666666666,5.5,2.6625,8.0,-5.5,-8.0,-2.6625000000000227,0.0,0.0,0.0
core_low_1_24_model,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_24_model,guarded-greedy,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_24_model,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_24_model,guarded-density,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_24_model,guarded-unguarded,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_24_model,guarded-no_review,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_24_model_risk,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,-0.375,-1.125,0.0,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_24_model_risk,guarded-greedy,0.0,0.0,0.0,0,6,0,1.2083333333333333,0.041666666666666664,3.0427083333333274,1.0,0.3333333333333333,1.8333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_24_model_risk,guarded-edf,0.0,0.0,0.0,0,6,0,-1.2916666666666667,-1.875,-0.75,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_24_model_risk,guarded-density,0.0,0.0,0.0,0,6,0,1.6666666666666667,0.5416666666666666,3.0,0.8333333333333334,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_24_model_risk,guarded-unguarded,0.0,0.0,0.0,0,6,0,1.6666666666666667,0.5416666666666666,3.0,0.8333333333333334,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_low_1_24_model_risk,guarded-no_review,2.6666666666666665,-4.0,10.0,1,3,2,16.0,15.25,16.75,8.333333333333334,8.0,8.666666666666666,-0.6666666666666666,-1.8333333333333333,0.3333333333333333,-0.16666666666666666,-0.5,0.0,0.8333333333333334,0.0,1.8333333333333333
core_high_0_6_ideal,guarded-sticky_edf,-0.6666666666666666,-8.0,6.0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.5,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0
core_high_0_6_ideal,guarded-greedy,4.666666666666667,2.0,7.333333333333333,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_6_ideal,guarded-edf,-0.6666666666666666,-8.0,6.0,1,4,1,0.0,0.0,0.0,0.0,0.0,0.0,-0.16666666666666666,-0.5,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0
core_high_0_6_ideal,guarded-density,4.666666666666667,2.0,7.333333333333333,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_6_ideal,guarded-unguarded,4.0,1.3333333333333333,6.666666666666667,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_6_ideal,guarded-no_review,-34.0,-49.333333333333336,-16.0,5,1,0,6.0,6.0,6.0,6.0,6.0,6.0,3.8333333333333335,1.8333333333333333,5.5,-3.8333333333333335,-5.5,-1.8333333333333333,0.0,0.0,0.0
core_high_0_6_model,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_6_model,guarded-greedy,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_6_model,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_6_model,guarded-density,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_6_model,guarded-unguarded,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_6_model,guarded-no_review,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_6_model_risk,guarded-sticky_edf,-2.0,-6.0,0.0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0
core_high_0_6_model_risk,guarded-greedy,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_6_model_risk,guarded-edf,-2.0,-6.0,0.0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0
core_high_0_6_model_risk,guarded-density,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_6_model_risk,guarded-unguarded,-1.3333333333333333,-4.0,0.0,1,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5,0.0,0.0,0.0,-0.16666666666666666,-0.5,0.0
core_high_0_6_model_risk,guarded-no_review,0.0,-6.0,6.0,1,4,1,6.0,6.0,6.0,6.0,6.0,6.0,-0.16666666666666666,-1.0,0.5,-0.16666666666666666,-0.5,0.0,0.3333333333333333,0.0,1.0
core_high_0_12_ideal,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_12_ideal,guarded-greedy,-2.6666666666666665,-5.333333333333333,-0.6666666666666666,3,3,0,0.9166666666666666,0.3333333333333333,1.5,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,-0.5,-0.8333333333333334,-0.16666666666666666,0.0,0.0,0.0
core_high_0_12_ideal,guarded-edf,0.0,0.0,0.0,0,6,0,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_12_ideal,guarded-density,-2.6666666666666665,-5.333333333333333,-0.6666666666666666,3,3,0,0.9166666666666666,0.3333333333333333,1.5,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,-0.5,-0.8333333333333334,-0.16666666666666666,0.0,0.0,0.0
core_high_0_12_ideal,guarded-unguarded,-3.3333333333333335,-6.0,-0.6666666666666666,3,3,0,1.0833333333333333,0.5416666666666666,1.626041666666661,0.6666666666666666,0.3333333333333333,1.0,0.5,0.16666666666666666,0.8333333333333334,-0.5,-0.8333333333333334,-0.16666666666666666,0.0,0.0,0.0
core_high_0_12_ideal,guarded-no_review,-47.333333333333336,-67.33333333333333,-23.333333333333332,5,1,0,9.083333333333334,9.0,9.166666666666666,8.666666666666666,8.333333333333334,9.0,5.833333333333333,2.8333333333333335,8.333333333333334,-5.833333333333333,-8.333333333333334,-2.8333333333333335,0.0,0.0,0.0
core_high_0_12_model,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_12_model,guarded-greedy,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_12_model,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_12_model,guarded-density,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_12_model,guarded-unguarded,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_12_model,guarded-no_review,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_12_model_risk,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_12_model_risk,guarded-greedy,1.3333333333333333,0.0,4.0,0,5,1,0.9166666666666666,0.3333333333333333,1.5,0.5,0.16666666666666666,0.8333333333333334,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5
core_high_0_12_model_risk,guarded-edf,0.0,0.0,0.0,0,6,0,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_12_model_risk,guarded-density,1.3333333333333333,0.0,4.0,0,5,1,0.9166666666666666,0.3333333333333333,1.5,0.5,0.16666666666666666,0.8333333333333334,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5
core_high_0_12_model_risk,guarded-unguarded,1.3333333333333333,0.0,4.0,0,5,1,1.0833333333333333,0.5416666666666666,1.626041666666661,0.6666666666666666,0.3333333333333333,1.0,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5
core_high_0_12_model_risk,guarded-no_review,4.0,-4.0,12.666666666666666,1,3,2,9.083333333333334,9.0,9.166666666666666,8.666666666666666,8.333333333333334,9.0,-0.8333333333333334,-2.0,0.3333333333333333,-0.16666666666666666,-0.5,0.0,1.0,0.0,2.0
core_high_0_24_ideal,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_24_ideal,guarded-greedy,-2.6666666666666665,-5.333333333333333,-0.6666666666666666,3,3,0,0.9166666666666666,0.3333333333333333,1.5,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,-0.5,-0.8333333333333334,-0.16666666666666666,0.0,0.0,0.0
core_high_0_24_ideal,guarded-edf,0.0,0.0,0.0,0,6,0,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_24_ideal,guarded-density,-2.6666666666666665,-5.333333333333333,-0.6666666666666666,3,3,0,0.9166666666666666,0.3333333333333333,1.5,0.5,0.16666666666666666,0.8333333333333334,0.5,0.16666666666666666,0.8333333333333334,-0.5,-0.8333333333333334,-0.16666666666666666,0.0,0.0,0.0
core_high_0_24_ideal,guarded-unguarded,-3.3333333333333335,-6.0,-0.6666666666666666,3,3,0,1.0833333333333333,0.5416666666666666,1.626041666666661,0.6666666666666666,0.3333333333333333,1.0,0.5,0.16666666666666666,0.8333333333333334,-0.5,-0.8333333333333334,-0.16666666666666666,0.0,0.0,0.0
core_high_0_24_ideal,guarded-no_review,-47.333333333333336,-67.33333333333333,-23.333333333333332,5,1,0,9.083333333333334,9.0,9.166666666666666,8.666666666666666,8.333333333333334,9.0,5.833333333333333,2.8333333333333335,8.333333333333334,-5.833333333333333,-8.333333333333334,-2.8333333333333335,0.0,0.0,0.0
core_high_0_24_model,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_24_model,guarded-greedy,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_24_model,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_24_model,guarded-density,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_24_model,guarded-unguarded,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_24_model,guarded-no_review,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_24_model_risk,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_24_model_risk,guarded-greedy,1.3333333333333333,0.0,4.0,0,5,1,0.9166666666666666,0.3333333333333333,1.5,0.5,0.16666666666666666,0.8333333333333334,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5
core_high_0_24_model_risk,guarded-edf,0.0,0.0,0.0,0,6,0,0.08333333333333333,0.0,0.16666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0_24_model_risk,guarded-density,1.3333333333333333,0.0,4.0,0,5,1,0.9166666666666666,0.3333333333333333,1.5,0.5,0.16666666666666666,0.8333333333333334,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5
core_high_0_24_model_risk,guarded-unguarded,1.3333333333333333,0.0,4.0,0,5,1,1.0833333333333333,0.5416666666666666,1.626041666666661,0.6666666666666666,0.3333333333333333,1.0,-0.16666666666666666,-0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.5
core_high_0_24_model_risk,guarded-no_review,4.0,-4.0,12.666666666666666,1,3,2,9.083333333333334,9.0,9.166666666666666,8.666666666666666,8.333333333333334,9.0,-0.8333333333333334,-2.0,0.3333333333333333,-0.16666666666666666,-0.5,0.0,1.0,0.0,2.0
core_high_0.25_6_ideal,guarded-sticky_edf,2.0,-4.0,11.333333333333334,2,3,1,0.0,-0.25,0.25,0.0,0.0,0.0,-0.3333333333333333,-1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
core_high_0.25_6_ideal,guarded-greedy,6.666666666666667,2.0,11.333333333333334,0,2,4,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
core_high_0.25_6_ideal,guarded-edf,1.3333333333333333,-4.0,8.0,1,4,1,-0.08333333333333333,-0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,-0.3333333333333333,-1.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0
core_high_0.25_6_ideal,guarded-density,6.0,1.3333333333333333,11.333333333333334,0,3,3,-0.08333333333333333,-0.3333333333333333,0.16666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,-0.3333333333333333,-0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
core_high_0.25_6_ideal,guarded-unguarded,6.666666666666667,2.0,11.333333333333334,0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333333333333,-0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
core_high_0.25_6_ideal,guarded-no_review,-22.0,-34.666666666666664,-8.666666666666666,5,1,0,5.333333333333333,5.25,5.5,4.0,4.0,4.0,2.3333333333333335,1.0,3.5,-2.3333333333333335,-3.5,-1.0,0.0,0.0,0.0
core_high_0.25_6_model,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_6_model,guarded-greedy,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_6_model,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_6_model,guarded-density,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_6_model,guarded-unguarded,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_6_model,guarded-no_review,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_6_model_risk,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,-0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_6_model_risk,guarded-greedy,4.0,0.0,8.0,0,4,2,-0.16666666666666666,-0.3333333333333333,0.0,0.0,0.0,0.0,-0.5,-1.1666666666666667,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,1.0
core_high_0.25_6_model_risk,guarded-edf,0.0,0.0,0.0,0,6,0,-0.08333333333333333,-0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_6_model_risk,guarded-density,0.0,-6.0,6.0,1,4,1,-0.08333333333333333,-0.3333333333333333,0.16666666666666666,-0.3333333333333333,-0.6666666666666666,0.0,0.16666666666666666,-0.5,1.0,0.16666666666666666,0.0,0.5,-0.3333333333333333,-1.0,0.0
core_high_0.25_6_model_risk,guarded-unguarded,4.0,0.0,8.0,0,4,2,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.1666666666666667,0.0,0.16666666666666666,0.0,0.5,0.3333333333333333,0.0,1.0
core_high_0.25_6_model_risk,guarded-no_review,2.0,0.0,6.0,0,5,1,5.333333333333333,5.25,5.5,4.0,4.0,4.0,-0.3333333333333333,-1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
core_high_0.25_12_ideal,guarded-sticky_edf,5.333333333333333,0.6666666666666666,13.333333333333334,0,3,3,-0.5833333333333334,-1.375,0.08333333333333333,-1.1666666666666667,-2.0,-0.3333333333333333,-0.6666666666666666,-1.3333333333333333,-0.16666666666666666,0.6666666666666666,0.16666666666666666,1.3333333333333333,0.0,0.0,0.0
core_high_0.25_12_ideal,guarded-greedy,-2.0,-9.333333333333334,5.333333333333333,2,2,2,1.6666666666666667,1.0416666666666667,2.3333333333333335,0.8333333333333334,0.3333333333333333,1.3333333333333333,0.5,0.0,1.1666666666666667,-0.5,-1.1666666666666667,0.0,0.0,0.0,0.0
core_high_0.25_12_ideal,guarded-edf,2.6666666666666665,0.0,6.666666666666667,0,4,2,-0.5833333333333334,-1.1666666666666667,-0.08333333333333333,-0.6666666666666666,-1.3333333333333333,0.0,-0.3333333333333333,-0.6666666666666666,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0
core_high_0.25_12_ideal,guarded-density,-3.3333333333333335,-9.333333333333334,4.0,3,2,1,1.9166666666666667,1.7083333333333333,2.0833333333333335,0.6666666666666666,0.3333333333333333,1.0,0.5,0.16666666666666666,0.8333333333333334,-0.5,-0.8333333333333334,-0.16666666666666666,0.0,0.0,0.0
core_high_0.25_12_ideal,guarded-unguarded,-2.0,-9.333333333333334,5.333333333333333,2,2,2,1.6666666666666667,0.8333333333333334,2.4583333333333335,0.8333333333333334,0.3333333333333333,1.3333333333333333,0.5,0.0,1.1666666666666667,-0.5,-1.1666666666666667,0.0,0.0,0.0,0.0
core_high_0.25_12_ideal,guarded-no_review,-39.333333333333336,-58.666666666666664,-18.0,5,1,0,10.25,9.791666666666666,10.708333333333334,7.166666666666667,6.5,7.833333333333333,4.666666666666667,2.1666666666666665,6.833333333333333,-4.666666666666667,-6.833333333333333,-2.1666666666666665,0.0,0.0,0.0
core_high_0.25_12_model,guarded-sticky_edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_12_model,guarded-greedy,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_12_model,guarded-edf,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
core_high_0.25_12_model,guarded-density,0.0,0.0,0.0,0,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
