blocked_unresolved,bundle_id,completed_reviews,corrections,expired_useful_opportunities,greedy_search_different_heads,multi_eligible_dispatches,operational_loss,policy,replicate,review_busy_ticks,review_duration,review_utilization,service_failure_loss,status,task_completed,total_waiting_ticks,unstaged_failures,variant,wrong_transaction_loss,wrong_transactions,planning_seconds,max_planning_seconds
0,evaluation_25,2,1,1,0,1,8,fcfs,2,4,2,0.6666666666666666,4,completed,2,1,0,complexity_time,4,1,6.20019854977727e-05,2.9932940378785133e-05
0,evaluation_25,3,2,0,1,2,0,edf,2,6,2,1.0,0,completed,3,5,0,complexity_time,0,0,0.00011262006592005491,4.552106838673353e-05
0,evaluation_25,2,2,0,1,2,0,uncertainty,2,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,7.267703767865896e-05,3.538699820637703e-05
0,evaluation_25,2,2,0,1,2,0,greedy,2,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,9.020406287163496e-05,4.8862071707844734e-05
0,evaluation_25,3,2,0,1,2,0,search,2,6,2,1.0,0,completed,3,5,0,complexity_time,0,0,0.00015187100507318974,5.435803905129433e-05
0,evaluation_25,0,0,2,2,3,20,no_review,2,0,2,0.0,8,completed,1,0,0,complexity_time,12,2,0.00017202715389430523,4.372699186205864e-05
0,evaluation_26,3,0,0,0,2,0,edf,0,6,2,1.0,0,completed,3,5,0,reference,0,0,0.00012522912584245205,5.3393072448670864e-05
0,evaluation_26,3,0,0,0,2,0,uncertainty,0,6,2,1.0,0,completed,3,5,0,reference,0,0,0.00011077593080699444,5.00859459862113e-05
0,evaluation_26,3,0,0,0,2,0,greedy,0,6,2,1.0,0,completed,3,5,0,reference,0,0,0.00013027095701545477,5.7898927479982376e-05
0,evaluation_26,3,0,0,0,2,0,search,0,6,2,1.0,0,completed,3,5,0,reference,0,0,0.0001352708786725998,5.9456913731992245e-05
0,evaluation_26,0,0,0,0,3,0,no_review,0,0,2,0.0,0,completed,3,0,0,reference,0,0,0.00018617010209709406,4.476506728678942e-05
0,evaluation_26,2,0,0,0,1,0,fcfs,0,4,2,0.6666666666666666,0,completed,3,1,0,reference,0,0,6.61209924146533e-05,3.089802339673042e-05
0,evaluation_26,3,0,0,1,2,0,edf,0,3,1,0.5,0,completed,3,2,0,reference,0,0,0.00011368200648576021,3.685604315251112e-05
0,evaluation_26,3,0,0,1,2,0,uncertainty,0,3,1,0.5,0,completed,3,2,0,reference,0,0,0.00010516715701669455,3.4196069464087486e-05
0,evaluation_26,3,0,0,1,2,0,greedy,0,3,1,0.5,0,completed,3,2,0,reference,0,0,0.00011176709085702896,3.945606295019388e-05
0,evaluation_26,3,0,0,1,2,0,search,0,3,1,0.5,0,completed,3,2,0,reference,0,0,0.000122588942758739,4.21799486503005e-05
0,evaluation_26,0,0,0,1,4,0,no_review,0,0,1,0.0,0,completed,3,0,0,reference,0,0,0.00020131224300712347,6.379501428455114e-05
0,evaluation_26,3,0,0,1,2,0,fcfs,0,3,1,0.5,0,completed,3,2,0,reference,0,0,8.449016604572535e-05,3.0221999622881413e-05
0,evaluation_26,3,0,0,0,2,0,edf,0,6,2,1.0,0,completed,3,5,0,approve_block,0,0,0.00011784990783780813,4.8269983381032944e-05
0,evaluation_26,3,0,0,0,2,0,uncertainty,0,6,2,1.0,0,completed,3,5,0,approve_block,0,0,9.33818519115448e-05,3.583694342523813e-05
0,evaluation_26,3,0,0,0,2,0,greedy,0,6,2,1.0,0,completed,3,5,0,approve_block,0,0,0.00015697604976594448,8.012796752154827e-05
0,evaluation_26,3,0,0,0,2,0,search,0,6,2,1.0,0,completed,3,5,0,approve_block,0,0,0.00015365192666649818,7.18400115147233e-05
0,evaluation_26,0,0,0,0,3,0,no_review,0,0,2,0.0,0,completed,3,0,0,approve_block,0,0,0.00019225303549319506,4.300510045140982e-05
0,evaluation_26,2,0,0,0,1,0,fcfs,0,4,2,0.6666666666666666,0,completed,3,1,0,approve_block,0,0,5.5159907788038254e-05,2.9560993425548077e-05
0,evaluation_26,3,0,0,1,2,0,edf,0,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.00010345608461648226,3.45699954777956e-05
0,evaluation_26,3,0,0,1,2,0,uncertainty,0,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.00015531410463154316,5.671905819326639e-05
0,evaluation_26,3,0,0,1,2,0,greedy,0,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.00012473983224481344,5.133193917572498e-05
0,evaluation_26,3,0,0,1,2,0,search,0,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.0001318780705332756,4.498299676924944e-05
0,evaluation_26,0,0,0,1,4,0,no_review,0,0,1,0.0,0,completed,3,0,0,approve_block,0,0,0.0001812741393223405,3.9797043427824974e-05
0,evaluation_26,3,0,0,1,2,0,fcfs,0,3,1,0.5,0,completed,3,2,0,approve_block,0,0,9.644485544413328e-05,3.181991633027792e-05
0,evaluation_26,2,0,0,0,1,0,edf,0,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,8.027406875044107e-05,4.132406320422888e-05
0,evaluation_26,2,0,0,0,1,0,uncertainty,0,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,8.687202353030443e-05,4.5505003072321415e-05
0,evaluation_26,2,0,0,0,1,0,greedy,0,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,7.987511344254017e-05,4.154001362621784e-05
0,evaluation_26,2,0,0,0,1,0,search,0,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,0.0001085848780348897,5.347596015781164e-05
0,evaluation_26,0,0,0,0,2,0,no_review,0,0,2,0.0,0,completed,3,0,0,complexity_time,0,0,0.0001751260133460164,4.081090446561575e-05
0,evaluation_26,2,0,0,0,1,0,fcfs,0,5,2,0.8333333333333334,0,completed,3,2,0,complexity_time,0,0,7.49039463698864e-05,3.7021003663539886e-05
0,evaluation_26,3,0,0,0,2,0,edf,0,4,1,0.6666666666666666,0,completed,3,3,0,complexity_time,0,0,9.016797412186861e-05,3.292399924248457e-05
0,evaluation_26,3,0,0,0,2,0,uncertainty,0,4,1,0.6666666666666666,0,completed,3,3,0,complexity_time,0,0,0.00010838592424988747,3.725301939994097e-05
0,evaluation_26,3,0,0,0,2,0,greedy,0,4,1,0.6666666666666666,0,completed,3,3,0,complexity_time,0,0,9.91082051768899e-05,3.6915065720677376e-05
0,evaluation_26,3,0,0,0,2,0,search,0,4,1,0.6666666666666666,0,completed,3,3,0,complexity_time,0,0,0.0001308489590883255,4.425900988280773e-05
0,evaluation_26,0,0,0,0,3,0,no_review,0,0,1,0.0,0,completed,3,0,0,complexity_time,0,0,0.00017683417536318302,4.464201629161835e-05
0,evaluation_26,2,0,0,0,1,0,fcfs,0,3,1,0.5,0,completed,3,1,0,complexity_time,0,0,8.340703789144754e-05,4.471302963793278e-05
0,evaluation_26,3,0,0,0,2,0,edf,1,6,2,1.0,0,completed,3,5,0,reference,0,0,0.0001265739556401968,4.616298247128725e-05
0,evaluation_26,3,0,0,0,2,0,uncertainty,1,6,2,1.0,0,completed,3,5,0,reference,0,0,0.00010614900384098291,3.863999154418707e-05
0,evaluation_26,3,0,0,0,2,0,greedy,1,6,2,1.0,0,completed,3,5,0,reference,0,0,0.0001211860217154026,4.922691732645035e-05
0,evaluation_26,3,0,0,0,2,0,search,1,6,2,1.0,0,completed,3,5,0,reference,0,0,0.0001289930660277605,4.28520143032074e-05
0,evaluation_26,0,0,0,0,3,0,no_review,1,0,2,0.0,0,completed,3,0,0,reference,0,0,0.0001673250226303935,3.2832962460815907e-05
0,evaluation_26,2,0,0,0,1,0,fcfs,1,4,2,0.6666666666666666,0,completed,3,1,0,reference,0,0,7.994705811142921e-05,4.344410263001919e-05
0,evaluation_26,3,0,0,1,2,0,edf,1,3,1,0.5,0,completed,3,2,0,reference,0,0,0.0001112970057874918,3.593997098505497e-05
0,evaluation_26,3,0,0,1,2,0,uncertainty,1,3,1,0.5,0,completed,3,2,0,reference,0,0,0.00010916485916823149,3.8790982216596603e-05
0,evaluation_26,3,0,0,1,2,0,greedy,1,3,1,0.5,0,completed,3,2,0,reference,0,0,0.00011383299715816975,3.6800047382712364e-05
0,evaluation_26,3,0,0,1,2,0,search,1,3,1,0.5,0,completed,3,2,0,reference,0,0,0.000131228007376194,4.6735978685319424e-05
0,evaluation_26,0,0,0,1,4,0,no_review,1,0,1,0.0,0,completed,3,0,0,reference,0,0,0.00018512096721678972,4.2585073970258236e-05
0,evaluation_26,3,0,0,1,2,0,fcfs,1,3,1,0.5,0,completed,3,2,0,reference,0,0,9.511783719062805e-05,3.023806493729353e-05
0,evaluation_26,3,0,0,0,2,0,edf,1,6,2,1.0,0,completed,3,5,0,approve_block,0,0,0.00013802770990878344,5.489494651556015e-05
0,evaluation_26,3,0,0,0,2,0,uncertainty,1,6,2,1.0,0,completed,3,5,0,approve_block,0,0,0.00011237803846597672,4.750594962388277e-05
0,evaluation_26,3,0,0,0,2,0,greedy,1,6,2,1.0,0,completed,3,5,0,approve_block,0,0,0.00012993498239666224,5.577597767114639e-05
0,evaluation_26,3,0,0,0,2,0,search,1,6,2,1.0,0,completed,3,5,0,approve_block,0,0,0.00011654396075755358,4.491803701967001e-05
0,evaluation_26,0,0,0,0,3,0,no_review,1,0,2,0.0,0,completed,3,0,0,approve_block,0,0,0.00017097708769142628,4.398892633616924e-05
0,evaluation_26,2,0,0,0,1,0,fcfs,1,4,2,0.6666666666666666,0,completed,3,1,0,approve_block,0,0,6.772484630346298e-05,3.396393731236458e-05
0,evaluation_26,3,0,0,1,2,0,edf,1,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.00012906990014016628,5.570403300225735e-05
0,evaluation_26,3,0,0,1,2,0,uncertainty,1,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.00010331685189157724,3.4488970413804054e-05
0,evaluation_26,3,0,0,1,2,0,greedy,1,3,1,0.5,0,completed,3,2,0,approve_block,0,0,9.090907406061888e-05,3.258697688579559e-05
0,evaluation_26,3,0,0,1,2,0,search,1,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.0001136179780587554,4.4359941966831684e-05
0,evaluation_26,0,0,0,1,4,0,no_review,1,0,1,0.0,0,completed,3,0,0,approve_block,0,0,0.00022684514988213778,5.679007153958082e-05
0,evaluation_26,3,0,0,1,2,0,fcfs,1,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.00010409601964056492,3.9112986996769905e-05
0,evaluation_26,2,0,0,0,1,0,edf,1,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,8.570076897740364e-05,4.6269968152046204e-05
0,evaluation_26,2,0,0,0,1,0,uncertainty,1,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,8.733395952731371e-05,4.76340064778924e-05
0,evaluation_26,2,0,0,0,1,0,greedy,1,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,0.00010695308446884155,5.422194954007864e-05
0,evaluation_26,2,0,0,0,1,0,search,1,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,0.00010698591358959675,5.703500937670469e-05
0,evaluation_26,0,0,0,0,2,0,no_review,1,0,2,0.0,0,completed,3,0,0,complexity_time,0,0,0.00017380481585860252,3.899098373949528e-05
0,evaluation_26,2,0,0,0,1,0,fcfs,1,5,2,0.8333333333333334,0,completed,3,2,0,complexity_time,0,0,6.887118797749281e-05,3.327406011521816e-05
0,evaluation_26,3,0,0,0,2,0,edf,1,4,1,0.6666666666666666,0,completed,3,3,0,complexity_time,0,0,0.00010306318290531635,3.440398722887039e-05
0,evaluation_26,3,0,0,0,2,0,uncertainty,1,4,1,0.6666666666666666,0,completed,3,3,0,complexity_time,0,0,0.00010604900307953358,3.363203722983599e-05
0,evaluation_26,3,0,0,0,2,0,greedy,1,4,1,0.6666666666666666,0,completed,3,3,0,complexity_time,0,0,0.00011922698467969894,4.596402868628502e-05
0,evaluation_26,3,0,0,0,2,0,search,1,4,1,0.6666666666666666,0,completed,3,3,0,complexity_time,0,0,0.00013482384383678436,4.388799425214529e-05
0,evaluation_26,0,0,0,0,3,0,no_review,1,0,1,0.0,0,completed,3,0,0,complexity_time,0,0,0.00017282203771173954,4.718499258160591e-05
0,evaluation_26,2,0,0,0,1,0,fcfs,1,3,1,0.5,0,completed,3,1,0,complexity_time,0,0,8.027220610529184e-05,3.6146026104688644e-05
0,evaluation_26,3,0,0,0,2,0,edf,2,6,2,1.0,0,completed,3,5,0,reference,0,0,0.00012098683509975672,4.464690573513508e-05
0,evaluation_26,3,0,0,0,2,0,uncertainty,2,6,2,1.0,0,completed,3,5,0,reference,0,0,0.00012710504233837128,4.691502545028925e-05
0,evaluation_26,3,0,0,0,2,0,greedy,2,6,2,1.0,0,completed,3,5,0,reference,0,0,0.00013100600335747004,5.062797572463751e-05
0,evaluation_26,3,0,0,0,2,0,search,2,6,2,1.0,0,completed,3,5,0,reference,0,0,0.00018962414469569921,9.995698928833008e-05
0,evaluation_26,0,0,0,0,3,0,no_review,2,0,2,0.0,0,completed,3,0,0,reference,0,0,0.00019359204452484846,4.636193625628948e-05
0,evaluation_26,2,0,0,0,1,0,fcfs,2,4,2,0.6666666666666666,0,completed,3,1,0,reference,0,0,7.80218979343772e-05,4.040601197630167e-05
0,evaluation_26,3,0,0,1,2,0,edf,2,3,1,0.5,0,completed,3,2,0,reference,0,0,0.00010213488712906837,3.5007018595933914e-05
0,evaluation_26,3,0,0,1,2,0,uncertainty,2,3,1,0.5,0,completed,3,2,0,reference,0,0,0.00011252379044890404,3.75829404219985e-05
0,evaluation_26,3,0,0,1,2,0,greedy,2,3,1,0.5,0,completed,3,2,0,reference,0,0,9.5970812253654e-05,3.572495188564062e-05
0,evaluation_26,3,0,0,1,2,0,search,2,3,1,0.5,0,completed,3,2,0,reference,0,0,0.0001716259866952896,7.964298129081726e-05
0,evaluation_26,0,0,0,1,4,0,no_review,2,0,1,0.0,0,completed,3,0,0,reference,0,0,0.00017202203162014484,4.5132008381187916e-05
0,evaluation_26,3,0,0,1,2,0,fcfs,2,3,1,0.5,0,completed,3,2,0,reference,0,0,9.470991790294647e-05,3.237708006054163e-05
0,evaluation_26,3,0,0,0,2,0,edf,2,6,2,1.0,0,completed,3,5,0,approve_block,0,0,0.0001361820613965392,6.090500392019749e-05
0,evaluation_26,3,0,0,0,2,0,uncertainty,2,6,2,1.0,0,completed,3,5,0,approve_block,0,0,0.00012364599388092756,4.723703023046255e-05
0,evaluation_26,3,0,0,0,2,0,greedy,2,6,2,1.0,0,completed,3,5,0,approve_block,0,0,0.00015238102059811354,5.827704444527626e-05
0,evaluation_26,3,0,0,0,2,0,search,2,6,2,1.0,0,completed,3,5,0,approve_block,0,0,0.00012096285354346037,4.787999205291271e-05
0,evaluation_26,0,0,0,0,3,0,no_review,2,0,2,0.0,0,completed,3,0,0,approve_block,0,0,0.0001853201538324356,5.153496749699116e-05
0,evaluation_26,2,0,0,0,1,0,fcfs,2,4,2,0.6666666666666666,0,completed,3,1,0,approve_block,0,0,6.780691910535097e-05,3.28070018440485e-05
0,evaluation_26,3,0,0,1,2,0,edf,2,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.00015374890062958002,8.18789703771472e-05
0,evaluation_26,3,0,0,1,2,0,uncertainty,2,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.00010222510900348425,3.414007369428873e-05
0,evaluation_26,3,0,0,1,2,0,greedy,2,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.00011388096027076244,4.09239437431097e-05
0,evaluation_26,3,0,0,1,2,0,search,2,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.00013520382344722748,4.543294198811054e-05
0,evaluation_26,0,0,0,1,4,0,no_review,2,0,1,0.0,0,completed,3,0,0,approve_block,0,0,0.00020143797155469656,5.0113070756196976e-05
0,evaluation_26,3,0,0,1,2,0,fcfs,2,3,1,0.5,0,completed,3,2,0,approve_block,0,0,0.0001455099554732442,7.654901128262281e-05
0,evaluation_26,2,0,0,0,1,0,edf,2,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,8.5512176156044e-05,4.5016990043222904e-05
0,evaluation_26,2,0,0,0,1,0,uncertainty,2,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,8.22009751573205e-05,4.200497642159462e-05
0,evaluation_26,2,0,0,0,1,0,greedy,2,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,8.477515075355768e-05,4.5459019020199776e-05
0,evaluation_26,2,0,0,0,1,0,search,2,4,2,0.6666666666666666,0,completed,3,1,0,complexity_time,0,0,0.00010448391549289227,5.630601663142443e-05
0,evaluation_26,0,0,0,0,2,0,no_review,2,0,2,0.0,0,completed,3,0,0,complexity_time,0,0,0.00016599416267126799,3.610400017350912e-05
0,evaluation_26,2,0,0,0,1,0,fcfs,2,5,2,0.8333333333333334,0,completed,3,2,0,complexity_time,0,0,7.578195072710514e-05,3.957794979214668e-05
0,evaluation_26,3,0,0,0,2,0,edf,2,4,1,0.6666666666666666,0,completed,3,3,0,complexity_time,0,0,0.00011119572445750237,3.6826939322054386e-05
0,evaluation_26,3,0,0,0,2,0,uncertainty,2,4,1,0.6666666666666666,0,completed,3,3,0,complexity_time,0,0,0.00013036909513175488,5.650799721479416e-05
0,evaluation_26,3,0,0,0,2,0,greedy,2,4,1,0.6666666666666666,0,completed,3,3,0,complexity_time,0,0,0.00010212406050413847,3.396498505026102e-05
0,evaluation_26,3,0,0,0,2,0,search,2,4,1,0.6666666666666666,0,completed,3,3,0,complexity_time,0,0,0.00013017002493143082,4.443898797035217e-05
0,evaluation_26,0,0,0,0,3,0,no_review,2,0,1,0.0,0,completed,3,0,0,complexity_time,0,0,0.00016752094961702824,3.828899934887886e-05
0,evaluation_26,2,0,0,0,1,0,fcfs,2,3,1,0.5,0,completed,3,1,0,complexity_time,0,0,6.710179150104523e-05,3.196496982127428e-05
0,evaluation_27,3,0,0,0,2,0,uncertainty,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00010676600504666567,3.52649949491024e-05
0,evaluation_27,3,0,0,0,2,0,greedy,0,3,1,0.6,0,completed,3,2,0,reference,0,0,9.417906403541565e-05,3.3751013688743114e-05
0,evaluation_27,3,0,0,0,2,0,search,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.0001317898277193308,4.44300239905715e-05
0,evaluation_27,0,0,0,2,4,0,no_review,0,0,1,0.0,0,completed,3,0,0,reference,0,0,0.00016308226622641087,3.344006836414337e-05
0,evaluation_27,3,0,0,0,2,0,fcfs,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.0001150650205090642,4.383595660328865e-05
0,evaluation_27,3,0,0,0,2,0,edf,0,3,1,0.6,0,completed,3,2,0,reference,0,0,0.00010353291872888803,3.382295835763216e-05
0,evaluation_27,2,0,0,0,1,0,uncertainty,0,4,2,0.8,0,completed,3,2,0,reference,0,0,8.236512076109648e-05,4.26700571551919e-05
0,evaluation_27,2,0,0,0,1,0,greedy,0,4,2,0.8,0,completed,3,2,0,reference,0,0,0.00010094488970935345,5.283195059746504e-05
0,evaluation_27,2,0,0,0,1,0,search,0,4,2,0.8,0,completed,3,2,0,reference,0,0,0.00010181101970374584,5.2690040320158005e-05
0,evaluation_27,0,0,0,1,3,0,no_review,0,0,2,0.0,0,completed,3,0,0,reference,0,0,0.00017255498096346855,4.8579066060483456e-05
0,evaluation_27,2,0,0,0,1,0,fcfs,0,4,2,0.8,0,completed,3,2,0,reference,0,0,0.00011492893099784851,7.786497008055449e-05
0,evaluation_27,2,0,0,0,1,0,edf,0,4,2,0.8,0,completed,3,2,0,reference,0,0,7.616798393428326e-05,3.740598913282156e-05
0,evaluation_27,3,0,0,0,2,0,uncertainty,0,3,1,0.6,0,completed,3,2,0,approve_block,0,0,0.00014864490367472172,6.229197606444359e-05
0,evaluation_27,3,0,0,0,2,0,greedy,0,3,1,0.6,0,completed,3,2,0,approve_block,0,0,0.00013801595196127892,6.622192449867725e-05
0,evaluation_27,3,0,0,0,2,0,search,0,3,1,0.6,0,completed,3,2,0,approve_block,0,0,0.00013459008187055588,4.661304410547018e-05
0,evaluation_27,0,0,0,2,4,0,no_review,0,0,1,0.0,0,completed,3,0,0,approve_block,0,0,0.00016000703908503056,3.325298894196749e-05
0,evaluation_27,3,0,0,0,2,0,fcfs,0,3,1,0.6,0,completed,3,2,0,approve_block,0,0,0.00010238797403872013,3.6668963730335236e-05
0,evaluation_27,3,0,0,0,2,0,edf,0,3,1,0.6,0,completed,3,2,0,approve_block,0,0,0.00010911491699516773,3.730598837137222e-05
0,evaluation_27,2,0,0,0,1,0,uncertainty,0,4,2,0.8,0,completed,3,2,0,approve_block,0,0,0.00010413187555968761,6.411399226635695e-05
0,evaluation_27,2,0,0,0,1,0,greedy,0,4,2,0.8,0,completed,3,2,0,approve_block,0,0,0.00010852492414414883,7.021997589617968e-05
0,evaluation_27,2,0,0,0,1,0,search,0,4,2,0.8,0,completed,3,2,0,approve_block,0,0,8.437910582870245e-05,4.2936066165566444e-05
0,evaluation_27,0,0,0,1,3,0,no_review,0,0,2,0.0,0,completed,3,0,0,approve_block,0,0,0.00029103702399879694,7.920898497104645e-05
0,evaluation_27,2,0,0,0,1,0,fcfs,0,4,2,0.8,0,completed,3,2,0,approve_block,0,0,6.685813423246145e-05,3.3111078664660454e-05
0,evaluation_27,2,0,0,0,1,0,edf,0,4,2,0.8,0,completed,3,2,0,approve_block,0,0,9.10820672288537e-05,5.204696208238602e-05
0,evaluation_27,2,0,0,1,2,0,uncertainty,0,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,9.086728096008301e-05,5.230598617345095e-05
0,evaluation_27,2,0,0,1,2,0,greedy,0,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,8.953781798481941e-05,4.7405948862433434e-05
0,evaluation_27,3,0,0,1,2,0,search,0,4,1,0.8,0,completed,3,4,0,complexity_time,0,0,0.00013402907643467188,4.9856025725603104e-05
0,evaluation_27,0,0,0,2,4,0,no_review,0,0,1,0.0,0,completed,3,0,0,complexity_time,0,0,0.0001812041737139225,5.181902088224888e-05
0,evaluation_27,2,0,0,1,2,0,fcfs,0,3,1,0.6,0,completed,3,2,0,complexity_time,0,0,8.292216807603836e-05,4.837499000132084e-05
0,evaluation_27,3,0,0,1,2,0,edf,0,4,1,0.8,0,completed,3,2,0,complexity_time,0,0,0.00010890897829085588,3.779795952141285e-05
0,evaluation_27,1,0,0,1,1,0,uncertainty,0,3,2,0.6,0,completed,3,0,0,complexity_time,0,0,7.562804967164993e-05,3.82870202884078e-05
0,evaluation_27,1,0,0,1,1,0,greedy,0,3,2,0.6,0,completed,3,0,0,complexity_time,0,0,7.418589666485786e-05,3.541994374245405e-05
0,evaluation_27,2,0,0,1,1,0,search,0,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,9.940098971128464e-05,5.564501043409109e-05
0,evaluation_27,0,0,0,1,3,0,no_review,0,0,2,0.0,0,completed,3,0,0,complexity_time,0,0,0.000173501786775887,4.8029934987425804e-05
0,evaluation_27,1,0,0,1,1,0,fcfs,0,3,2,0.6,0,completed,3,0,0,complexity_time,0,0,6.80399825796485e-05,3.136403393000364e-05
0,evaluation_27,2,0,0,1,1,0,edf,0,5,2,1.0,0,completed,3,2,0,complexity_time,0,0,8.485710714012384e-05,4.7653098590672016e-05
0,evaluation_27,2,0,0,0,0,4,uncertainty,1,2,1,0.4,4,completed,2,0,1,reference,0,0,4.608393646776676e-05,2.2517982870340347e-05
0,evaluation_27,2,0,0,0,0,4,greedy,1,2,1,0.4,4,completed,2,0,1,reference,0,0,5.1126000471413136e-05,2.307200338691473e-05
0,evaluation_27,2,0,0,0,0,4,search,1,2,1,0.4,4,completed,2,0,1,reference,0,0,5.942583084106445e-05,2.726493403315544e-05
0,evaluation_27,0,0,0,1,2,4,no_review,1,0,1,0.0,4,completed,2,0,1,reference,0,0,0.00011801102664321661,3.466301131993532e-05
0,evaluation_27,2,0,0,0,0,4,fcfs,1,2,1,0.4,4,completed,2,0,1,reference,0,0,4.4411979615688324e-05,2.1324027329683304e-05
0,evaluation_27,2,0,0,0,0,4,edf,1,2,1,0.4,4,completed,2,0,1,reference,0,0,5.236582364886999e-05,2.3867934942245483e-05
0,evaluation_27,1,0,0,0,0,4,uncertainty,1,2,2,0.4,4,completed,2,0,1,reference,0,0,6.395007949322462e-05,3.6397017538547516e-05
0,evaluation_27,1,0,0,0,0,4,greedy,1,2,2,0.4,4,completed,2,0,1,reference,0,0,5.224102642387152e-05,2.4586915969848633e-05
0,evaluation_27,1,0,0,0,0,4,search,1,2,2,0.4,4,completed,2,0,1,reference,0,0,6.563798524439335e-05,3.218196798115969e-05
0,evaluation_27,0,0,0,1,1,4,no_review,1,0,2,0.0,4,completed,2,0,1,reference,0,0,0.00011720694601535797,3.35469376295805e-05
0,evaluation_27,1,0,0,0,0,4,fcfs,1,2,2,0.4,4,completed,2,0,1,reference,0,0,5.951512139290571e-05,3.411795478314161e-05
0,evaluation_27,1,0,0,0,0,4,edf,1,2,2,0.4,4,completed,2,0,1,reference,0,0,6.320979446172714e-05,3.470492083579302e-05
0,evaluation_27,2,0,0,0,0,4,uncertainty,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.0233909860253334e-05,2.2009015083312988e-05
0,evaluation_27,2,0,0,0,0,4,greedy,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.2235089242458344e-05,2.4002976715564728e-05
0,evaluation_27,2,0,0,0,0,4,search,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,5.993782542645931e-05,2.8779031708836555e-05
0,evaluation_27,0,0,0,1,2,4,no_review,1,0,1,0.0,4,completed,2,0,1,approve_block,0,0,0.00011581194121390581,3.3810967579483986e-05
0,evaluation_27,2,0,0,0,0,4,fcfs,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.56199049949646e-05,1.9363942556083202e-05
0,evaluation_27,2,0,0,0,0,4,edf,1,2,1,0.4,4,completed,2,0,1,approve_block,0,0,4.841294139623642e-05,2.2413907572627068e-05
0,evaluation_27,1,0,0,0,0,4,uncertainty,1,2,2,0.4,4,completed,2,0,1,approve_block,0,0,5.5736047215759754e-05,2.6936992071568966e-05
0,evaluation_27,1,0,0,0,0,4,greedy,1,2,2,0.4,4,completed,2,0,1,approve_block,0,0,5.639181472361088e-05,2.8249924071133137e-05
0,evaluation_27,1,0,0,0,0,4,search,1,2,2,0.4,4,completed,2,0,1,approve_block,0,0,6.806279998272657e-05,3.5804929211735725e-05
0,evaluation_27,0,0,0,1,1,4,no_review,1,0,2,0.0,4,completed,2,0,1,approve_block,0,0,0.00011345802340656519,3.347196616232395e-05
0,evaluation_27,1,0,0,0,0,4,fcfs,1,2,2,0.4,4,completed,2,0,1,approve_block,0,0,6.018811836838722e-05,3.246509004384279e-05
0,evaluation_27,1,0,0,0,0,4,edf,1,2,2,0.4,4,completed,2,0,1,approve_block,0,0,6.028800271451473e-05,3.433600068092346e-05
0,evaluation_27,2,0,0,0,0,4,uncertainty,1,3,1,0.6,4,completed,2,1,1,complexity_time,0,0,6.539002060890198e-05,3.8266065530478954e-05
0,evaluation_27,2,0,0,0,0,4,greedy,1,3,1,0.6,4,completed,2,1,1,complexity_time,0,0,6.937608122825623e-05,3.6659068427979946e-05
0,evaluation_27,2,0,0,0,0,4,search,1,3,1,0.6,4,completed,2,1,1,complexity_time,0,0,6.827316246926785e-05,3.708398435264826e-05
0,evaluation_27,0,0,0,2,2,4,no_review,1,0,1,0.0,4,completed,2,0,1,complexity_time,0,0,0.00012142211198806763,3.7192017771303654e-05
