bundle_id,replicate,variant,review_duration,comparator,sequences_differ,search_sequence,other_sequence
evaluation_10,0,complexity_time,1,edf,True,train:058;train:160,train:160;train:058
evaluation_10,1,reference,2,greedy,False,train:058;train:160,train:058;train:160
evaluation_10,1,reference,2,edf,True,train:058;train:160,train:160;train:058
evaluation_10,1,reference,1,greedy,True,train:058;train:160;train:126,train:058;train:126;train:160
evaluation_10,1,reference,1,edf,True,train:058;train:160;train:126,train:160;train:126;train:058
evaluation_10,1,approve_block,2,greedy,False,train:058;train:160,train:058;train:160
evaluation_10,1,approve_block,2,edf,True,train:058;train:160,train:160;train:058
evaluation_10,1,approve_block,1,greedy,True,train:058;train:160;train:126,train:058;train:126;train:160
evaluation_10,1,approve_block,1,edf,True,train:058;train:160;train:126,train:160;train:126;train:058
evaluation_10,1,complexity_time,2,greedy,True,train:160;train:058,train:058
evaluation_10,1,complexity_time,2,edf,False,train:160;train:058,train:160;train:058
evaluation_10,1,complexity_time,1,greedy,False,train:058;train:160,train:058;train:160
evaluation_10,1,complexity_time,1,edf,True,train:058;train:160,train:160;train:126;train:058
evaluation_10,2,reference,2,greedy,False,train:058;train:160,train:058;train:160
evaluation_10,2,reference,2,edf,True,train:058;train:160,train:160;train:058
evaluation_10,2,reference,1,greedy,False,train:058;train:160,train:058;train:160
evaluation_10,2,reference,1,edf,True,train:058;train:160,train:160;train:058
evaluation_10,2,approve_block,2,greedy,False,train:058;train:160,train:058;train:160
evaluation_10,2,approve_block,2,edf,True,train:058;train:160,train:160;train:058
evaluation_10,2,approve_block,1,greedy,False,train:058;train:160,train:058;train:160
evaluation_10,2,approve_block,1,edf,True,train:058;train:160,train:160;train:058
evaluation_10,2,complexity_time,2,greedy,True,train:160;train:058,train:058
evaluation_10,2,complexity_time,2,edf,False,train:160;train:058,train:160;train:058
evaluation_10,2,complexity_time,1,greedy,False,train:058;train:160,train:058;train:160
evaluation_10,2,complexity_time,1,edf,True,train:058;train:160,train:160;train:058
evaluation_11,0,reference,1,greedy,True,train:165;train:061,train:061;train:165
evaluation_11,0,reference,1,edf,False,train:165;train:061,train:165;train:061
evaluation_11,0,reference,2,greedy,True,train:165;train:061,train:061
evaluation_11,0,reference,2,edf,False,train:165;train:061,train:165;train:061
evaluation_11,0,approve_block,1,greedy,True,train:165;train:061,train:061;train:165
evaluation_11,0,approve_block,1,edf,False,train:165;train:061,train:165;train:061
evaluation_11,0,approve_block,2,greedy,True,train:165;train:061,train:061
evaluation_11,0,approve_block,2,edf,False,train:165;train:061,train:165;train:061
evaluation_11,0,complexity_time,1,greedy,True,train:165;train:061,train:061;train:165
evaluation_11,0,complexity_time,1,edf,False,train:165;train:061,train:165;train:061
evaluation_11,0,complexity_time,2,greedy,True,train:165;train:061,train:061
evaluation_11,0,complexity_time,2,edf,False,train:165;train:061,train:165;train:061
evaluation_11,1,reference,1,greedy,True,train:165;train:061,train:061;train:165
evaluation_11,1,reference,1,edf,False,train:165;train:061,train:165;train:061
evaluation_11,1,reference,2,greedy,True,train:165;train:061,train:061
evaluation_11,1,reference,2,edf,False,train:165;train:061,train:165;train:061
evaluation_11,1,approve_block,1,greedy,True,train:165;train:061,train:061;train:165
evaluation_11,1,approve_block,1,edf,False,train:165;train:061,train:165;train:061
evaluation_11,1,approve_block,2,greedy,True,train:165;train:061,train:061
evaluation_11,1,approve_block,2,edf,False,train:165;train:061,train:165;train:061
evaluation_11,1,complexity_time,1,greedy,True,train:165;train:061,train:061;train:165
evaluation_11,1,complexity_time,1,edf,False,train:165;train:061,train:165;train:061
evaluation_11,1,complexity_time,2,greedy,True,train:165;train:061,train:061
evaluation_11,1,complexity_time,2,edf,False,train:165;train:061,train:165;train:061
evaluation_11,2,reference,1,greedy,True,train:165;train:061;train:133,train:061;train:133
evaluation_11,2,reference,1,edf,False,train:165;train:061;train:133,train:165;train:061;train:133
evaluation_11,2,reference,2,greedy,True,train:165;train:061,train:061;train:133
evaluation_11,2,reference,2,edf,False,train:165;train:061,train:165;train:061
evaluation_11,2,approve_block,1,greedy,True,train:165;train:061;train:133,train:061;train:133
evaluation_11,2,approve_block,1,edf,False,train:165;train:061;train:133,train:165;train:061;train:133
evaluation_11,2,approve_block,2,greedy,True,train:165;train:061,train:061;train:133
evaluation_11,2,approve_block,2,edf,False,train:165;train:061,train:165;train:061
evaluation_11,2,complexity_time,1,greedy,True,train:165;train:061;train:133,train:061;train:133
evaluation_11,2,complexity_time,1,edf,False,train:165;train:061;train:133,train:165;train:061;train:133
evaluation_11,2,complexity_time,2,greedy,True,train:165;train:061,train:061;train:133
evaluation_11,2,complexity_time,2,edf,False,train:165;train:061,train:165;train:061
evaluation_12,0,reference,2,greedy,True,train:170;train:066;train:152,train:066;train:152
evaluation_12,0,reference,2,edf,False,train:170;train:066;train:152,train:170;train:066;train:152
evaluation_12,0,reference,1,greedy,True,train:170;train:066;train:152,train:066;train:152
evaluation_12,0,reference,1,edf,False,train:170;train:066;train:152,train:170;train:066;train:152
evaluation_12,0,approve_block,2,greedy,True,train:170;train:066;train:152,train:066;train:152
evaluation_12,0,approve_block,2,edf,False,train:170;train:066;train:152,train:170;train:066;train:152
evaluation_12,0,approve_block,1,greedy,True,train:170;train:066;train:152,train:066;train:152
evaluation_12,0,approve_block,1,edf,False,train:170;train:066;train:152,train:170;train:066;train:152
evaluation_12,0,complexity_time,2,greedy,True,train:170;train:066,train:066;train:152
evaluation_12,0,complexity_time,2,edf,False,train:170;train:066,train:170;train:066
evaluation_12,0,complexity_time,1,greedy,True,train:170;train:066;train:152,train:066;train:152
evaluation_12,0,complexity_time,1,edf,False,train:170;train:066;train:152,train:170;train:066;train:152
evaluation_12,1,reference,2,greedy,True,train:170;train:066,train:066
evaluation_12,1,reference,2,edf,False,train:170;train:066,train:170;train:066
evaluation_12,1,reference,1,greedy,True,train:170;train:066,train:066;train:170
evaluation_12,1,reference,1,edf,False,train:170;train:066,train:170;train:066
evaluation_12,1,approve_block,2,greedy,True,train:170;train:066,train:066
evaluation_12,1,approve_block,2,edf,False,train:170;train:066,train:170;train:066
evaluation_12,1,approve_block,1,greedy,True,train:170;train:066,train:066;train:170
evaluation_12,1,approve_block,1,edf,False,train:170;train:066,train:170;train:066
evaluation_12,1,complexity_time,2,greedy,True,train:170;train:066,train:066
evaluation_12,1,complexity_time,2,edf,False,train:170;train:066,train:170;train:066
evaluation_12,1,complexity_time,1,greedy,True,train:170;train:066,train:066;train:170
evaluation_12,1,complexity_time,1,edf,False,train:170;train:066,train:170;train:066
evaluation_12,2,reference,2,greedy,True,train:170;train:066,train:066
evaluation_12,2,reference,2,edf,False,train:170;train:066,train:170;train:066
evaluation_12,2,reference,1,greedy,True,train:170;train:066,train:066;train:170
evaluation_12,2,reference,1,edf,False,train:170;train:066,train:170;train:066
evaluation_12,2,approve_block,2,greedy,True,train:170;train:066,train:066
evaluation_12,2,approve_block,2,edf,False,train:170;train:066,train:170;train:066
evaluation_12,2,approve_block,1,greedy,True,train:170;train:066,train:066;train:170
evaluation_12,2,approve_block,1,edf,False,train:170;train:066,train:170;train:066
evaluation_12,2,complexity_time,2,greedy,True,train:170;train:066,train:066
evaluation_12,2,complexity_time,2,edf,False,train:170;train:066,train:170;train:066
evaluation_12,2,complexity_time,1,greedy,True,train:170;train:066,train:066;train:170
evaluation_12,2,complexity_time,1,edf,False,train:170;train:066,train:170;train:066
evaluation_13,0,reference,1,greedy,False,train:067;train:163,train:067;train:163
evaluation_13,0,reference,1,edf,False,train:067;train:163,train:067;train:163
evaluation_13,0,reference,2,greedy,False,train:067,train:067
evaluation_13,0,reference,2,edf,False,train:067,train:067
evaluation_13,0,approve_block,1,greedy,False,train:067;train:163,train:067;train:163
evaluation_13,0,approve_block,1,edf,False,train:067;train:163,train:067;train:163
evaluation_13,0,approve_block,2,greedy,False,train:067,train:067
evaluation_13,0,approve_block,2,edf,False,train:067,train:067
evaluation_13,0,complexity_time,1,greedy,False,train:067;train:163,train:067;train:163
evaluation_13,0,complexity_time,1,edf,False,train:067;train:163,train:067;train:163
evaluation_13,0,complexity_time,2,greedy,False,train:067,train:067
evaluation_13,0,complexity_time,2,edf,False,train:067,train:067
evaluation_13,1,reference,1,greedy,True,train:067;train:171;train:163,train:067;train:163;train:171
evaluation_13,1,reference,1,edf,True,train:067;train:171;train:163,train:171;train:163;train:067
evaluation_13,1,reference,2,greedy,False,train:067;train:171,train:067;train:171
evaluation_13,1,reference,2,edf,True,train:067;train:171,train:171;train:067
evaluation_13,1,approve_block,1,greedy,True,train:067;train:171;train:163,train:067;train:163;train:171
evaluation_13,1,approve_block,1,edf,True,train:067;train:171;train:163,train:171;train:163;train:067
evaluation_13,1,approve_block,2,greedy,False,train:067;train:171,train:067;train:171
evaluation_13,1,approve_block,2,edf,True,train:067;train:171,train:171;train:067
evaluation_13,1,complexity_time,1,greedy,True,train:067;train:171;train:163,train:067;train:163;train:171
evaluation_13,1,complexity_time,1,edf,True,train:067;train:171;train:163,train:171;train:163;train:067
evaluation_13,1,complexity_time,2,greedy,False,train:067;train:171,train:067;train:171
evaluation_13,1,complexity_time,2,edf,True,train:067;train:171,train:171;train:067
evaluation_13,2,reference,1,greedy,True,train:067;train:171;train:163,train:067;train:163;train:171
evaluation_13,2,reference,1,edf,True,train:067;train:171;train:163,train:171;train:163;train:067
evaluation_13,2,reference,2,greedy,False,train:067;train:171,train:067;train:171
evaluation_13,2,reference,2,edf,True,train:067;train:171,train:171;train:067
evaluation_13,2,approve_block,1,greedy,True,train:067;train:171;train:163,train:067;train:163;train:171
evaluation_13,2,approve_block,1,edf,True,train:067;train:171;train:163,train:171;train:163;train:067
evaluation_13,2,approve_block,2,greedy,False,train:067;train:171,train:067;train:171
evaluation_13,2,approve_block,2,edf,True,train:067;train:171,train:171;train:067
evaluation_13,2,complexity_time,1,greedy,True,train:067;train:171;train:163,train:067;train:163;train:171
evaluation_13,2,complexity_time,1,edf,True,train:067;train:171;train:163,train:171;train:163;train:067
evaluation_13,2,complexity_time,2,greedy,False,train:067;train:171,train:067;train:171
evaluation_13,2,complexity_time,2,edf,True,train:067;train:171,train:171;train:067
evaluation_14,0,reference,2,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,0,reference,2,edf,True,train:188;train:072,train:188;train:175
evaluation_14,0,reference,1,greedy,True,train:188;train:175;train:072,train:188;train:072;train:175
evaluation_14,0,reference,1,edf,False,train:188;train:175;train:072,train:188;train:175;train:072
evaluation_14,0,approve_block,2,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,0,approve_block,2,edf,True,train:188;train:072,train:188;train:175
evaluation_14,0,approve_block,1,greedy,True,train:188;train:175;train:072,train:188;train:072;train:175
evaluation_14,0,approve_block,1,edf,False,train:188;train:175;train:072,train:188;train:175;train:072
evaluation_14,0,complexity_time,2,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,0,complexity_time,2,edf,True,train:188;train:072,train:188;train:175
evaluation_14,0,complexity_time,1,greedy,True,train:188;train:175;train:072,train:188;train:072;train:175
evaluation_14,0,complexity_time,1,edf,False,train:188;train:175;train:072,train:188;train:175;train:072
evaluation_14,1,reference,2,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,1,reference,2,edf,False,train:188;train:072,train:188;train:072
evaluation_14,1,reference,1,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,1,reference,1,edf,False,train:188;train:072,train:188;train:072
evaluation_14,1,approve_block,2,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,1,approve_block,2,edf,False,train:188;train:072,train:188;train:072
evaluation_14,1,approve_block,1,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,1,approve_block,1,edf,False,train:188;train:072,train:188;train:072
evaluation_14,1,complexity_time,2,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,1,complexity_time,2,edf,False,train:188;train:072,train:188;train:072
evaluation_14,1,complexity_time,1,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,1,complexity_time,1,edf,False,train:188;train:072,train:188;train:072
evaluation_14,2,reference,2,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,2,reference,2,edf,False,train:188;train:072,train:188;train:072
evaluation_14,2,reference,1,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,2,reference,1,edf,False,train:188;train:072,train:188;train:072
evaluation_14,2,approve_block,2,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,2,approve_block,2,edf,False,train:188;train:072,train:188;train:072
evaluation_14,2,approve_block,1,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,2,approve_block,1,edf,False,train:188;train:072,train:188;train:072
evaluation_14,2,complexity_time,2,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,2,complexity_time,2,edf,False,train:188;train:072,train:188;train:072
evaluation_14,2,complexity_time,1,greedy,False,train:188;train:072,train:188;train:072
evaluation_14,2,complexity_time,1,edf,False,train:188;train:072,train:188;train:072
evaluation_15,0,reference,1,greedy,True,train:075;train:181;train:230,train:075;train:230;train:181
evaluation_15,0,reference,1,edf,False,train:075;train:181;train:230,train:075;train:181;train:230
evaluation_15,0,reference,2,greedy,True,train:075;train:181;train:230,train:075;train:230
evaluation_15,0,reference,2,edf,False,train:075;train:181;train:230,train:075;train:181;train:230
evaluation_15,0,approve_block,1,greedy,True,train:075;train:181;train:230,train:075;train:230;train:181
evaluation_15,0,approve_block,1,edf,False,train:075;train:181;train:230,train:075;train:181;train:230
evaluation_15,0,approve_block,2,greedy,True,train:075;train:181;train:230,train:075;train:230
evaluation_15,0,approve_block,2,edf,False,train:075;train:181;train:230,train:075;train:181;train:230
evaluation_15,0,complexity_time,1,greedy,True,train:075;train:181;train:230,train:075;train:230;train:181
evaluation_15,0,complexity_time,1,edf,False,train:075;train:181;train:230,train:075;train:181;train:230
evaluation_15,0,complexity_time,2,greedy,True,train:075;train:181;train:230,train:075;train:230
evaluation_15,0,complexity_time,2,edf,False,train:075;train:181;train:230,train:075;train:181;train:230
evaluation_15,1,reference,1,greedy,False,train:075;train:181,train:075;train:181
evaluation_15,1,reference,1,edf,False,train:075;train:181,train:075;train:181
evaluation_15,1,reference,2,greedy,False,train:075;train:181,train:075;train:181
evaluation_15,1,reference,2,edf,False,train:075;train:181,train:075;train:181
evaluation_15,1,approve_block,1,greedy,False,train:075;train:181,train:075;train:181
evaluation_15,1,approve_block,1,edf,False,train:075;train:181,train:075;train:181
evaluation_15,1,approve_block,2,greedy,False,train:075;train:181,train:075;train:181
evaluation_15,1,approve_block,2,edf,False,train:075;train:181,train:075;train:181
evaluation_15,1,complexity_time,1,greedy,False,train:075;train:181,train:075;train:181
evaluation_15,1,complexity_time,1,edf,False,train:075;train:181,train:075;train:181
evaluation_15,1,complexity_time,2,greedy,False,train:075;train:181,train:075;train:181
evaluation_15,1,complexity_time,2,edf,False,train:075;train:181,train:075;train:181
evaluation_15,2,reference,1,greedy,True,train:075;train:181;train:230,train:075;train:230;train:181
evaluation_15,2,reference,1,edf,False,train:075;train:181;train:230,train:075;train:181;train:230
evaluation_15,2,reference,2,greedy,True,train:075;train:181;train:230,train:075;train:230
evaluation_15,2,reference,2,edf,False,train:075;train:181;train:230,train:075;train:181;train:230
evaluation_15,2,approve_block,1,greedy,True,train:075;train:181;train:230,train:075;train:230;train:181
evaluation_15,2,approve_block,1,edf,False,train:075;train:181;train:230,train:075;train:181;train:230
evaluation_15,2,approve_block,2,greedy,True,train:075;train:181;train:230,train:075;train:230
evaluation_15,2,approve_block,2,edf,False,train:075;train:181;train:230,train:075;train:181;train:230
evaluation_15,2,complexity_time,1,greedy,True,train:075;train:181;train:230,train:075;train:230;train:181
evaluation_15,2,complexity_time,1,edf,False,train:075;train:181;train:230,train:075;train:181;train:230
evaluation_15,2,complexity_time,2,greedy,True,train:075;train:181;train:230,train:075;train:230
evaluation_15,2,complexity_time,2,edf,False,train:075;train:181;train:230,train:075;train:181;train:230
evaluation_16,0,reference,2,greedy,True,train:256;train:079,train:079;train:256
evaluation_16,0,reference,2,edf,False,train:256;train:079,train:256;train:079
evaluation_16,0,reference,1,greedy,True,train:256;train:079;train:182,train:079;train:256;train:182
evaluation_16,0,reference,1,edf,True,train:256;train:079;train:182,train:256;train:182;train:079
evaluation_16,0,approve_block,2,greedy,True,train:256;train:079,train:079;train:256
evaluation_16,0,approve_block,2,edf,False,train:256;train:079,train:256;train:079
evaluation_16,0,approve_block,1,greedy,True,train:256;train:079;train:182,train:079;train:256;train:182
evaluation_16,0,approve_block,1,edf,True,train:256;train:079;train:182,train:256;train:182;train:079
evaluation_16,0,complexity_time,2,greedy,True,train:256;train:079,train:079
evaluation_16,0,complexity_time,2,edf,False,train:256;train:079,train:256;train:079
evaluation_16,0,complexity_time,1,greedy,True,train:256;train:182;train:079,train:079;train:256
evaluation_16,0,complexity_time,1,edf,False,train:256;train:182;train:079,train:256;train:182;train:079
evaluation_16,1,reference,2,greedy,False,train:256,train:256
evaluation_16,1,reference,2,edf,False,train:256,train:256
evaluation_16,1,reference,1,greedy,False,train:256;train:182,train:256;train:182
evaluation_16,1,reference,1,edf,False,train:256;train:182,train:256;train:182
evaluation_16,1,approve_block,2,greedy,False,train:256,train:256
evaluation_16,1,approve_block,2,edf,False,train:256,train:256
evaluation_16,1,approve_block,1,greedy,False,train:256;train:182,train:256;train:182
evaluation_16,1,approve_block,1,edf,False,train:256;train:182,train:256;train:182
evaluation_16,1,complexity_time,2,greedy,False,train:256,train:256
evaluation_16,1,complexity_time,2,edf,False,train:256,train:256
evaluation_16,1,complexity_time,1,greedy,False,train:256;train:182,train:256;train:182
evaluation_16,1,complexity_time,1,edf,False,train:256;train:182,train:256;train:182
evaluation_16,2,reference,2,greedy,False,train:182,train:182
evaluation_16,2,reference,2,edf,False,train:182,train:182
evaluation_16,2,reference,1,greedy,False,train:182,train:182
evaluation_16,2,reference,1,edf,False,train:182,train:182
evaluation_16,2,approve_block,2,greedy,False,train:182,train:182
evaluation_16,2,approve_block,2,edf,False,train:182,train:182
evaluation_16,2,approve_block,1,greedy,False,train:182,train:182
evaluation_16,2,approve_block,1,edf,False,train:182,train:182
evaluation_16,2,complexity_time,2,greedy,False,train:182,train:182
evaluation_16,2,complexity_time,2,edf,False,train:182,train:182
evaluation_16,2,complexity_time,1,greedy,False,train:182,train:182
evaluation_16,2,complexity_time,1,edf,False,train:182,train:182
evaluation_17,0,reference,1,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,0,reference,1,edf,False,train:085;train:207,train:085;train:207
evaluation_17,0,reference,2,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,0,reference,2,edf,False,train:085;train:207,train:085;train:207
evaluation_17,0,approve_block,1,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,0,approve_block,1,edf,False,train:085;train:207,train:085;train:207
evaluation_17,0,approve_block,2,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,0,approve_block,2,edf,False,train:085;train:207,train:085;train:207
evaluation_17,0,complexity_time,1,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,0,complexity_time,1,edf,False,train:085;train:207,train:085;train:207
evaluation_17,0,complexity_time,2,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,0,complexity_time,2,edf,False,train:085;train:207,train:085;train:207
evaluation_17,1,reference,1,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,1,reference,1,edf,False,train:085;train:207,train:085;train:207
evaluation_17,1,reference,2,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,1,reference,2,edf,False,train:085;train:207,train:085;train:207
evaluation_17,1,approve_block,1,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,1,approve_block,1,edf,False,train:085;train:207,train:085;train:207
evaluation_17,1,approve_block,2,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,1,approve_block,2,edf,False,train:085;train:207,train:085;train:207
evaluation_17,1,complexity_time,1,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,1,complexity_time,1,edf,False,train:085;train:207,train:085;train:207
evaluation_17,1,complexity_time,2,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,1,complexity_time,2,edf,False,train:085;train:207,train:085;train:207
evaluation_17,2,reference,1,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,2,reference,1,edf,False,train:085;train:207,train:085;train:207
evaluation_17,2,reference,2,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,2,reference,2,edf,False,train:085;train:207,train:085;train:207
evaluation_17,2,approve_block,1,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,2,approve_block,1,edf,False,train:085;train:207,train:085;train:207
evaluation_17,2,approve_block,2,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,2,approve_block,2,edf,False,train:085;train:207,train:085;train:207
evaluation_17,2,complexity_time,1,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,2,complexity_time,1,edf,False,train:085;train:207,train:085;train:207
evaluation_17,2,complexity_time,2,greedy,False,train:085;train:207,train:085;train:207
evaluation_17,2,complexity_time,2,edf,False,train:085;train:207,train:085;train:207
evaluation_18,0,reference,2,greedy,False,train:263;train:210,train:263;train:210
evaluation_18,0,reference,2,edf,False,train:263;train:210,train:263;train:210
evaluation_18,0,reference,1,greedy,False,train:263;train:210,train:263;train:210
evaluation_18,0,reference,1,edf,False,train:263;train:210,train:263;train:210
evaluation_18,0,approve_block,2,greedy,False,train:263;train:210,train:263;train:210
evaluation_18,0,approve_block,2,edf,False,train:263;train:210,train:263;train:210
evaluation_18,0,approve_block,1,greedy,False,train:263;train:210,train:263;train:210
evaluation_18,0,approve_block,1,edf,False,train:263;train:210,train:263;train:210
evaluation_18,0,complexity_time,2,greedy,False,train:263;train:210,train:263;train:210
evaluation_18,0,complexity_time,2,edf,False,train:263;train:210,train:263;train:210
evaluation_18,0,complexity_time,1,greedy,False,train:263;train:210,train:263;train:210
evaluation_18,0,complexity_time,1,edf,False,train:263;train:210,train:263;train:210
evaluation_18,1,reference,2,greedy,True,train:263;train:091,train:091;train:210
evaluation_18,1,reference,2,edf,False,train:263;train:091,train:263;train:091
evaluation_18,1,reference,1,greedy,False,train:091;train:263;train:210,train:091;train:263;train:210
evaluation_18,1,reference,1,edf,True,train:091;train:263;train:210,train:263;train:091;train:210
evaluation_18,1,approve_block,2,greedy,True,train:263;train:091,train:091;train:210
evaluation_18,1,approve_block,2,edf,False,train:263;train:091,train:263;train:091
evaluation_18,1,approve_block,1,greedy,False,train:091;train:263;train:210,train:091;train:263;train:210
evaluation_18,1,approve_block,1,edf,True,train:091;train:263;train:210,train:263;train:091;train:210
evaluation_18,1,complexity_time,2,greedy,True,train:263;train:091,train:091;train:210
evaluation_18,1,complexity_time,2,edf,False,train:263;train:091,train:263;train:091
evaluation_18,1,complexity_time,1,greedy,True,train:263;train:091;train:210,train:091;train:210
evaluation_18,1,complexity_time,1,edf,False,train:263;train:091;train:210,train:263;train:091;train:210
evaluation_18,2,reference,2,greedy,False,train:263;train:210,train:263;train:210
evaluation_18,2,reference,2,edf,False,train:263;train:210,train:263;train:210
evaluation_18,2,reference,1,greedy,False,train:263;train:210,train:263;train:210
evaluation_18,2,reference,1,edf,False,train:263;train:210,train:263;train:210
evaluation_18,2,approve_block,2,greedy,False,train:263;train:210,train:263;train:210
evaluation_18,2,approve_block,2,edf,False,train:263;train:210,train:263;train:210
evaluation_18,2,approve_block,1,greedy,False,train:263;train:210,train:263;train:210
evaluation_18,2,approve_block,1,edf,False,train:263;train:210,train:263;train:210
evaluation_18,2,complexity_time,2,greedy,False,train:263;train:210,train:263;train:210
evaluation_18,2,complexity_time,2,edf,False,train:263;train:210,train:263;train:210
evaluation_18,2,complexity_time,1,greedy,False,train:263;train:210,train:263;train:210
evaluation_18,2,complexity_time,1,edf,False,train:263;train:210,train:263;train:210
evaluation_19,0,reference,1,greedy,False,train:093;train:282;train:213,train:093;train:282;train:213
evaluation_19,0,reference,1,edf,True,train:093;train:282;train:213,train:282;train:093;train:213
evaluation_19,0,reference,2,greedy,True,train:282;train:093,train:093;train:213
evaluation_19,0,reference,2,edf,False,train:282;train:093,train:282;train:093
evaluation_19,0,approve_block,1,greedy,False,train:093;train:282;train:213,train:093;train:282;train:213
evaluation_19,0,approve_block,1,edf,True,train:093;train:282;train:213,train:282;train:093;train:213
evaluation_19,0,approve_block,2,greedy,True,train:282;train:093,train:093;train:213
evaluation_19,0,approve_block,2,edf,False,train:282;train:093,train:282;train:093
evaluation_19,0,complexity_time,1,greedy,False,train:093;train:282;train:213,train:093;train:282;train:213
evaluation_19,0,complexity_time,1,edf,True,train:093;train:282;train:213,train:282;train:093;train:213
evaluation_19,0,complexity_time,2,greedy,True,train:282;train:093,train:093;train:213
evaluation_19,0,complexity_time,2,edf,False,train:282;train:093,train:282;train:093
evaluation_19,1,reference,1,greedy,False,train:093;train:282;train:213,train:093;train:282;train:213
evaluation_19,1,reference,1,edf,True,train:093;train:282;train:213,train:282;train:093;train:213
evaluation_19,1,reference,2,greedy,True,train:282;train:093,train:093;train:213
evaluation_19,1,reference,2,edf,False,train:282;train:093,train:282;train:093
evaluation_19,1,approve_block,1,greedy,False,train:093;train:282;train:213,train:093;train:282;train:213
evaluation_19,1,approve_block,1,edf,True,train:093;train:282;train:213,train:282;train:093;train:213
evaluation_19,1,approve_block,2,greedy,True,train:282;train:093,train:093;train:213
evaluation_19,1,approve_block,2,edf,False,train:282;train:093,train:282;train:093
evaluation_19,1,complexity_time,1,greedy,False,train:093;train:282;train:213,train:093;train:282;train:213
evaluation_19,1,complexity_time,1,edf,True,train:093;train:282;train:213,train:282;train:093;train:213
evaluation_19,1,complexity_time,2,greedy,True,train:282;train:093,train:093;train:213
evaluation_19,1,complexity_time,2,edf,False,train:282;train:093,train:282;train:093
evaluation_19,2,reference,1,greedy,False,train:093;train:282;train:213,train:093;train:282;train:213
evaluation_19,2,reference,1,edf,True,train:093;train:282;train:213,train:282;train:093;train:213
evaluation_19,2,reference,2,greedy,True,train:282;train:093,train:093;train:213
evaluation_19,2,reference,2,edf,False,train:282;train:093,train:282;train:093
evaluation_19,2,approve_block,1,greedy,False,train:093;train:282;train:213,train:093;train:282;train:213
evaluation_19,2,approve_block,1,edf,True,train:093;train:282;train:213,train:282;train:093;train:213
evaluation_19,2,approve_block,2,greedy,True,train:282;train:093,train:093;train:213
evaluation_19,2,approve_block,2,edf,False,train:282;train:093,train:282;train:093
evaluation_19,2,complexity_time,1,greedy,False,train:093;train:282;train:213,train:093;train:282;train:213
evaluation_19,2,complexity_time,1,edf,True,train:093;train:282;train:213,train:282;train:093;train:213
evaluation_19,2,complexity_time,2,greedy,True,train:282;train:093,train:093;train:213
evaluation_19,2,complexity_time,2,edf,False,train:282;train:093,train:282;train:093
evaluation_20,0,reference,2,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,0,reference,2,edf,False,train:094;train:227,train:094;train:227
evaluation_20,0,reference,1,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,0,reference,1,edf,False,train:094;train:227,train:094;train:227
evaluation_20,0,approve_block,2,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,0,approve_block,2,edf,False,train:094;train:227,train:094;train:227
evaluation_20,0,approve_block,1,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,0,approve_block,1,edf,False,train:094;train:227,train:094;train:227
evaluation_20,0,complexity_time,2,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,0,complexity_time,2,edf,False,train:094;train:227,train:094;train:227
evaluation_20,0,complexity_time,1,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,0,complexity_time,1,edf,False,train:094;train:227,train:094;train:227
evaluation_20,1,reference,2,greedy,False,train:094;train:227,train:094;train:227
evaluation_20,1,reference,2,edf,False,train:094;train:227,train:094;train:227
evaluation_20,1,reference,1,greedy,False,train:094;train:227,train:094;train:227
