kind,study,workload,seed,left,right,review_ticks,risk,agents,loss_difference,incorrect_difference,loss_per_job_difference,lower_bound,upper_bound,paired_jobs,primary_action_differences,secondary_action_differences,different_observations,identical_request_primary_differences
duration,core,competition,11021,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s1|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
duration,core,competition,11022,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s1|pooled|greedy|lambda0,2,pooled,3,8.0,1,1.3333333333333335,8.0,8.0,6,0,0,3,0
duration,core,competition,11023,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s1|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
duration,core,competition,11024,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s1|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
duration,core,competition,11025,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s1|pooled|greedy|lambda0,2,pooled,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,1,3,0
duration,core,competition,11026,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s1|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,2,0
duration,core,competition,11027,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s1|pooled|greedy|lambda0,2,pooled,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,2,0
duration,core,competition,11028,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s1|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
duration,core,competition,11029,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s1|pooled|greedy|lambda0,2,pooled,3,0.0,0,0.0,0.0,0.0,6,0,0,3,0
duration,core,competition,11030,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s1|pooled|greedy|lambda0,2,pooled,3,4.0,1,0.6666666666666666,4.0,4.0,6,0,0,3,0
duration,core,competition,11031,competition|a3|s2|pooled|greedy|lambda0,competition|a3|s1|pooled|greedy|lambda0,2,pooled,3,8.0,1,1.3333333333333333,8.0,8.0,6,1,1,3,0
duration,core,larger,12000,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,4,0
duration,core,larger,12001,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,1.0,0,0.1111111111111111,1.0,1.0,9,0,0,5,0
duration,core,larger,12002,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,26.0,1,2.8888888888888884,26.0,26.0,9,1,1,6,0
duration,core,larger,12003,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,8.0,1,0.8888888888888888,8.0,8.0,9,0,1,6,0
duration,core,larger,12004,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,15.0,2,1.6666666666666667,15.0,15.0,9,0,0,6,0
duration,core,larger,12005,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,8.0,1,0.8888888888888888,8.0,8.0,9,0,0,4,0
duration,core,larger,12006,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,19.0,1,2.111111111111111,19.0,19.0,9,1,1,6,0
duration,core,larger,12007,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,3.0,1,0.33333333333333326,3.0,3.0,9,0,0,5,0
duration,core,larger,12008,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,21.0,1,2.3333333333333335,21.0,21.0,9,0,0,6,0
duration,core,larger,12009,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,14.0,0,1.5555555555555558,14.0,14.0,9,0,0,5,0
duration,core,larger,12010,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,12.0,1,1.3333333333333333,12.0,12.0,9,0,0,6,0
duration,core,larger,12011,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,4.0,1,0.44444444444444453,4.0,4.0,9,0,0,6,0
duration,core,larger,12012,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,17.0,1,1.8888888888888888,17.0,17.0,9,0,0,5,0
duration,core,larger,12013,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,6.0,0,0.6666666666666667,6.0,6.0,9,0,0,4,0
duration,core,larger,12014,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,12.0,1,1.3333333333333333,12.0,12.0,9,1,1,4,0
duration,core,larger,12015,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,1.0,0,0.1111111111111111,1.0,1.0,9,0,0,5,0
duration,core,larger,12016,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,6.0,0,0.6666666666666667,6.0,6.0,9,0,0,6,0
duration,core,larger,12017,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,21.0,2,2.333333333333333,21.0,21.0,9,0,0,6,0
duration,core,larger,12018,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,18.0,0,2.0,18.0,18.0,9,0,0,4,0
duration,core,larger,12019,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,6,0
duration,core,larger,12020,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,20.0,2,2.2222222222222223,20.0,20.0,9,0,0,6,0
duration,core,larger,12021,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,6.0,0,0.6666666666666666,6.0,6.0,9,0,0,5,0
duration,core,larger,12022,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,6,0
duration,core,larger,12023,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,12.0,0,1.3333333333333335,12.0,12.0,9,1,2,6,0
duration,core,larger,12024,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,1.0,0,0.11111111111111105,1.0,1.0,9,1,1,5,0
duration,core,larger,12025,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,7.0,1,0.7777777777777779,7.0,7.0,9,0,0,6,0
duration,core,larger,12026,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,3.0,0,0.33333333333333337,3.0,3.0,9,0,0,4,0
duration,core,larger,12027,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,7.0,1,0.7777777777777779,7.0,7.0,9,0,0,6,0
duration,core,larger,12028,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,6,0
duration,core,larger,12029,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,13.0,1,1.4444444444444444,13.0,13.0,9,0,0,5,0
duration,core,larger,12030,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,9.0,2,1.0,9.0,9.0,9,0,0,6,0
duration,core,larger,12031,larger|a3|s2|frozen|delay|lambda0,larger|a3|s1|frozen|delay|lambda0,2,frozen,3,6.0,0,0.6666666666666667,6.0,6.0,9,0,0,5,0
duration,core,larger,12000,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,1.0,1,0.1111111111111111,1.0,1.0,9,0,0,6,0
duration,core,larger,12001,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,1.0,0,0.1111111111111111,1.0,1.0,9,0,0,5,0
duration,core,larger,12002,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,25.0,2,2.777777777777778,25.0,25.0,9,1,1,6,0
duration,core,larger,12003,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,8.0,1,0.8888888888888888,8.0,8.0,9,0,1,6,0
duration,core,larger,12004,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,11.0,0,1.2222222222222223,11.0,11.0,9,0,0,6,0
duration,core,larger,12005,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,8.0,0,0.8888888888888888,8.0,8.0,9,0,0,6,0
duration,core,larger,12006,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,13.0,1,1.4444444444444446,13.0,13.0,9,1,1,6,0
duration,core,larger,12007,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,2.0,1,0.2222222222222222,2.0,2.0,9,1,1,5,0
duration,core,larger,12008,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,18.0,1,2.0,18.0,18.0,9,0,0,6,0
duration,core,larger,12009,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,13.0,0,1.4444444444444446,13.0,13.0,9,1,1,5,0
duration,core,larger,12010,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,12.0,1,1.3333333333333333,12.0,12.0,9,0,0,6,0
duration,core,larger,12011,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,7.0,2,0.7777777777777779,7.0,7.0,9,0,0,6,0
duration,core,larger,12012,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,17.0,1,1.8888888888888888,17.0,17.0,9,0,0,5,0
duration,core,larger,12013,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,4.0,0,0.4444444444444444,4.0,4.0,9,0,0,5,0
duration,core,larger,12014,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,10.0,1,1.1111111111111112,10.0,10.0,9,2,1,5,0
duration,core,larger,12015,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,1.0,0,0.1111111111111111,1.0,1.0,9,0,0,5,0
duration,core,larger,12016,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,6.0,0,0.6666666666666667,6.0,6.0,9,0,0,6,0
duration,core,larger,12017,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,14.0,1,1.5555555555555558,14.0,14.0,9,0,0,6,0
duration,core,larger,12018,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,27.0,1,3.0,27.0,27.0,9,0,1,5,0
duration,core,larger,12019,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,6,0
duration,core,larger,12020,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,10.0,0,1.1111111111111112,10.0,10.0,9,2,0,6,0
duration,core,larger,12021,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,6.0,0,0.6666666666666666,6.0,6.0,9,0,0,5,0
duration,core,larger,12022,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,6,0
duration,core,larger,12023,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,9.0,1,1.0,9.0,9.0,9,1,2,6,0
duration,core,larger,12024,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,-3.0,0,-0.3333333333333335,-3.0,-3.0,9,1,1,5,0
duration,core,larger,12025,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,10.0,1,1.1111111111111112,10.0,10.0,9,0,0,6,0
duration,core,larger,12026,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,5.0,1,0.5555555555555556,5.0,5.0,9,0,0,5,0
duration,core,larger,12027,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,15.0,1,1.6666666666666667,15.0,15.0,9,0,0,6,0
duration,core,larger,12028,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,6,0
duration,core,larger,12029,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,21.0,0,2.3333333333333335,21.0,21.0,9,0,0,5,0
duration,core,larger,12030,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,9.0,2,1.0,9.0,9.0,9,0,0,6,0
duration,core,larger,12031,larger|a3|s2|frozen|edf|lambda0,larger|a3|s1|frozen|edf|lambda0,2,frozen,3,5.0,0,0.5555555555555556,5.0,5.0,9,0,0,6,0
duration,core,larger,12000,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,4,0
duration,core,larger,12001,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,1.0,0,0.1111111111111111,1.0,1.0,9,0,0,5,0
duration,core,larger,12002,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,28.0,2,3.111111111111111,28.0,28.0,9,1,1,6,0
duration,core,larger,12003,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,8.0,1,0.8888888888888888,8.0,8.0,9,0,2,6,0
duration,core,larger,12004,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,12.0,1,1.333333333333333,12.0,12.0,9,0,0,6,0
duration,core,larger,12005,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,15.0,1,1.6666666666666665,15.0,15.0,9,0,0,6,0
duration,core,larger,12006,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,16.0,1,1.7777777777777781,16.0,16.0,9,1,1,6,0
duration,core,larger,12007,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,-1.0,1,-0.11111111111111116,-1.0,-1.0,9,1,1,5,0
duration,core,larger,12008,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,23.0,2,2.555555555555556,23.0,23.0,9,0,0,6,0
duration,core,larger,12009,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,18.0,1,2.0,18.0,18.0,9,1,1,5,0
duration,core,larger,12010,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,11.0,1,1.222222222222222,11.0,11.0,9,0,0,6,0
duration,core,larger,12011,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,4.0,1,0.44444444444444453,4.0,4.0,9,0,0,6,0
duration,core,larger,12012,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,17.0,1,1.8888888888888888,17.0,17.0,9,0,0,5,0
duration,core,larger,12013,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,8.0,0,0.8888888888888888,8.0,8.0,9,0,0,5,0
duration,core,larger,12014,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,9.0,1,0.9999999999999999,9.0,9.0,9,1,1,5,0
duration,core,larger,12015,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,6.0,1,0.6666666666666666,6.0,6.0,9,1,0,4,0
duration,core,larger,12016,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,6.0,0,0.6666666666666667,6.0,6.0,9,0,0,6,0
duration,core,larger,12017,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,6.0,1,0.6666666666666665,6.0,6.0,9,0,0,6,0
duration,core,larger,12018,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,27.0,1,3.0,27.0,27.0,9,0,1,5,0
duration,core,larger,12019,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,5,0
duration,core,larger,12020,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,17.0,2,1.888888888888889,17.0,17.0,9,1,0,6,0
duration,core,larger,12021,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,6.0,0,0.6666666666666666,6.0,6.0,9,0,0,5,0
duration,core,larger,12022,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,1,0,6,0
duration,core,larger,12023,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,4.0,0,0.44444444444444453,4.0,4.0,9,0,1,6,0
duration,core,larger,12024,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,-2.0,0,-0.22222222222222232,-2.0,-2.0,9,2,1,5,1
duration,core,larger,12025,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,5.0,0,0.5555555555555556,5.0,5.0,9,0,0,6,0
duration,core,larger,12026,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,5.0,1,0.5555555555555556,5.0,5.0,9,0,0,5,0
duration,core,larger,12027,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,15.0,1,1.6666666666666667,15.0,15.0,9,0,0,6,0
duration,core,larger,12028,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,6,0
duration,core,larger,12029,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,22.0,1,2.4444444444444446,22.0,22.0,9,0,0,5,0
duration,core,larger,12030,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,9.0,2,1.0,9.0,9.0,9,0,0,6,0
duration,core,larger,12031,larger|a3|s2|frozen|fcfs|lambda0,larger|a3|s1|frozen|fcfs|lambda0,2,frozen,3,5.0,0,0.5555555555555556,5.0,5.0,9,0,0,6,0
duration,core,larger,12000,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,4,0
duration,core,larger,12001,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,1.0,0,0.1111111111111111,1.0,1.0,9,0,0,5,0
duration,core,larger,12002,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,20.0,1,2.2222222222222223,20.0,20.0,9,1,1,6,0
duration,core,larger,12003,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,8.0,1,0.8888888888888888,8.0,8.0,9,0,2,6,0
duration,core,larger,12004,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,14.0,2,1.5555555555555556,14.0,14.0,9,0,0,6,0
duration,core,larger,12005,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,7.0,0,0.7777777777777778,7.0,7.0,9,0,0,5,0
duration,core,larger,12006,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,21.0,2,2.333333333333333,21.0,21.0,9,1,1,6,0
duration,core,larger,12007,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,3.0,1,0.33333333333333326,3.0,3.0,9,0,0,5,0
duration,core,larger,12008,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,23.0,2,2.555555555555556,23.0,23.0,9,0,0,6,0
duration,core,larger,12009,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,24.0,1,2.666666666666667,24.0,24.0,9,1,1,5,0
duration,core,larger,12010,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,10.0,1,1.1111111111111112,10.0,10.0,9,0,0,6,0
duration,core,larger,12011,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,4.0,1,0.44444444444444453,4.0,4.0,9,0,0,6,0
duration,core,larger,12012,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,25.0,2,2.7777777777777777,25.0,25.0,9,1,1,5,0
duration,core,larger,12013,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,7.0,0,0.7777777777777779,7.0,7.0,9,0,0,5,0
duration,core,larger,12014,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,12.0,1,1.3333333333333333,12.0,12.0,9,1,1,4,0
duration,core,larger,12015,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,6.0,1,0.6666666666666666,6.0,6.0,9,1,0,4,0
duration,core,larger,12016,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,4.0,0,0.4444444444444444,4.0,4.0,9,0,0,6,0
duration,core,larger,12017,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,2.0,0,0.22222222222222232,2.0,2.0,9,0,0,6,0
duration,core,larger,12018,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,10.0,0,1.1111111111111112,10.0,10.0,9,0,1,5,0
duration,core,larger,12019,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,3,0
duration,core,larger,12020,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,10.0,2,1.1111111111111114,10.0,10.0,9,1,2,6,0
duration,core,larger,12021,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,3.0,0,0.3333333333333333,3.0,3.0,9,0,0,5,0
duration,core,larger,12022,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,1,6,0
duration,core,larger,12023,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,4.0,0,0.44444444444444453,4.0,4.0,9,0,1,6,0
duration,core,larger,12024,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,4.0,0,0.4444444444444444,4.0,4.0,9,0,0,5,0
duration,core,larger,12025,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,5.0,0,0.5555555555555556,5.0,5.0,9,0,0,6,0
duration,core,larger,12026,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,2.0,0,0.22222222222222232,2.0,2.0,9,0,0,5,0
duration,core,larger,12027,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,6,0
duration,core,larger,12028,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,0.0,0,0.0,0.0,0.0,9,0,0,5,0
duration,core,larger,12029,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,27.0,2,3.0,27.0,27.0,9,0,0,5,0
duration,core,larger,12030,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,9.0,2,1.0,9.0,9.0,9,0,0,6,0
duration,core,larger,12031,larger|a3|s2|frozen|greedy|lambda0,larger|a3|s1|frozen|greedy|lambda0,2,frozen,3,4.0,0,0.4444444444444444,4.0,4.0,9,0,1,6,0
duration,core,larger,12000,larger|a6|s2|frozen|delay|lambda0,larger|a6|s1|frozen|delay|lambda0,2,frozen,6,29.0,3,1.6111111111111112,29.0,29.0,18,0,1,9,0
duration,core,larger,12001,larger|a6|s2|frozen|delay|lambda0,larger|a6|s1|frozen|delay|lambda0,2,frozen,6,24.0,1,1.3333333333333333,24.0,24.0,18,1,0,10,0
duration,core,larger,12002,larger|a6|s2|frozen|delay|lambda0,larger|a6|s1|frozen|delay|lambda0,2,frozen,6,53.0,4,2.9444444444444446,53.0,53.0,18,0,2,10,0
duration,core,larger,12003,larger|a6|s2|frozen|delay|lambda0,larger|a6|s1|frozen|delay|lambda0,2,frozen,6,30.0,2,1.6666666666666665,30.0,30.0,18,0,1,10,0
duration,core,larger,12004,larger|a6|s2|frozen|delay|lambda0,larger|a6|s1|frozen|delay|lambda0,2,frozen,6,17.0,2,0.9444444444444444,17.0,17.0,18,1,1,10,0
duration,core,larger,12005,larger|a6|s2|frozen|delay|lambda0,larger|a6|s1|frozen|delay|lambda0,2,frozen,6,24.0,3,1.3333333333333333,24.0,24.0,18,0,0,10,0
duration,core,larger,12006,larger|a6|s2|frozen|delay|lambda0,larger|a6|s1|frozen|delay|lambda0,2,frozen,6,26.0,2,1.4444444444444446,26.0,26.0,18,1,1,9,0
duration,core,larger,12007,larger|a6|s2|frozen|delay|lambda0,larger|a6|s1|frozen|delay|lambda0,2,frozen,6,7.0,2,0.38888888888888884,7.0,7.0,18,0,0,7,0
